Teams,Borda Points
mississippi-state-bulldogs,1480
florida-state-seminoles,1433
ole-miss-rebels,1404
alabama-crimson-tide,1237
auburn-tigers,1232
oregon-ducks,1144
notre-dame-fighting-irish,1133
michigan-state-spartans,1072
georgia-bulldogs,1062
tcu-horned-frogs,990
kansas-state-wildcats,928
ohio-state-buckeyes,791
arizona-state-sun-devils,695
arizona-wildcats,691
nebraska-cornhuskers,593
oklahoma-sooners,518
east-carolina-pirates,502
utah-utes,494
usc-trojans,413
clemson-tigers,336
west-virginia-mountaineers,320
marshall-thundering-herd,228
lsu-tigers,217
ucla-bruins,151
duke-blue-devils,141
oklahoma-state-cowboys,109
minnesota-golden-gophers,80
colorado-state-rams,18
stanford-cardinal,6
louisville-cardinals,6
north-dakota-state-bison,5
missouri-tigers,5
maryland-terrapins,4
texas-am-aggies,2
