Teams,Borda Points
florida-state-seminoles,1466
oregon-ducks,1418
alabama-crimson-tide,1345
oklahoma-sooners,1317
auburn-tigers,1254
texas-am-aggies,1146
baylor-bears,1093
usc-trojans,1091
lsu-tigers,1083
notre-dame-fighting-irish,873
ucla-bruins,831
michigan-state-spartans,810
ole-miss-rebels,763
stanford-cardinal,652
arizona-state-sun-devils,629
virginia-tech-hokies,586
wisconsin-badgers,440
kansas-state-wildcats,335
missouri-tigers,281
louisville-cardinals,276
ohio-state-buckeyes,265
clemson-tigers,248
south-carolina-gamecocks,238
byu-cougars,209
nebraska-cornhuskers,184
north-carolina-tar-heels,140
oklahoma-state-cowboys,114
florida-gators,87
duke-blue-devils,59
penn-state-nittany-lions,42
mississippi-state-bulldogs,36
tcu-horned-frogs,36
marshall-thundering-herd,25
tennessee-volunteers,16
iowa-hawkeyes,13
cincinnati-bearcats,8
washington-huskies,7
west-virginia-mountaineers,7
texas-tech-red-raiders,4
pittsburgh-panthers,4
north-dakota-state-bison,4
utah-utes,3
arizona-wildcats,2
