Teams,Borda Points
florida-state-seminoles,1466
oregon-ducks,1424
alabama-crimson-tide,1346
oklahoma-sooners,1325
auburn-tigers,1252
texas-am-aggies,1195
baylor-bears,1134
lsu-tigers,1114
notre-dame-fighting-irish,917
ole-miss-rebels,842
michigan-state-spartans,832
ucla-bruins,807
georgia-bulldogs,731
south-carolina-gamecocks,723
arizona-state-sun-devils,683
stanford-cardinal,564
usc-trojans,465
missouri-tigers,455
wisconsin-badgers,425
kansas-state-wildcats,341
byu-cougars,267
clemson-tigers,222
nebraska-cornhuskers,185
oklahoma-state-cowboys,134
north-carolina-tar-heels,92
duke-blue-devils,65
mississippi-state-bulldogs,58
virginia-tech-hokies,56
penn-state-nittany-lions,52
east-carolina-pirates,50
tcu-horned-frogs,43
pittsburgh-panthers,41
florida-gators,35
marshall-thundering-herd,29
boston-college-eagles,23
washington-huskies,18
west-virginia-mountaineers,14
cincinnati-bearcats,10
virginia-cavaliers,7
arkansas-razorbacks,4
arizona-wildcats,3
louisville-cardinals,3
north-dakota-state-bison,3
