Teams,Borda Points
florida-state-seminoles,1461
auburn-tigers,1459
ole-miss-rebels,1320
mississippi-state-bulldogs,1320
baylor-bears,1258
notre-dame-fighting-irish,1186
alabama-crimson-tide,1060
michigan-state-spartans,982
tcu-horned-frogs,980
arizona-wildcats,952
oklahoma-sooners,904
oregon-ducks,889
georgia-bulldogs,859
texas-am-aggies,735
ohio-state-buckeyes,556
oklahoma-state-cowboys,549
kansas-state-wildcats,514
east-carolina-pirates,381
arizona-state-sun-devils,369
nebraska-cornhuskers,315
georgia-tech-yellow-jackets,270
missouri-tigers,247
utah-utes,221
stanford-cardinal,173
clemson-tigers,114
marshall-thundering-herd,92
usc-trojans,73
lsu-tigers,45
louisville-cardinals,42
byu-cougars,34
west-virginia-mountaineers,19
arkansas-razorbacks,16
california-golden-bears,9
wisconsin-badgers,9
kentucky-wildcats,7
penn-state-nittany-lions,6
rutgers-scarlet-knights,5
north-dakota-state-bison,4
minnesota-golden-gophers,3
virginia-cavaliers,2
south-carolina-gamecocks,2
