Teams,Borda Points
florida-state-seminoles,1463
oregon-ducks,1415
alabama-crimson-tide,1334
oklahoma-sooners,1303
auburn-tigers,1236
georgia-bulldogs,1201
texas-am-aggies,1101
baylor-bears,1043
usc-trojans,1039
lsu-tigers,1029
notre-dame-fighting-irish,815
ucla-bruins,779
michigan-state-spartans,753
ole-miss-rebels,705
stanford-cardinal,594
arizona-state-sun-devils,574
virginia-tech-hokies,535
wisconsin-badgers,394
kansas-state-wildcats,297
missouri-tigers,245
louisville-cardinals,241
ohio-state-buckeyes,229
clemson-tigers,215
south-carolina-gamecocks,205
byu-cougars,183
nebraska-cornhuskers,156
oklahoma-state-cowboys,97
florida-gators,74
duke-blue-devils,46
penn-state-nittany-lions,35
mississippi-state-bulldogs,32
tcu-horned-frogs,32
marshall-thundering-herd,21
tennessee-volunteers,14
iowa-hawkeyes,10
washington-huskies,7
cincinnati-bearcats,7
west-virginia-mountaineers,6
texas-tech-red-raiders,4
pittsburgh-panthers,3
north-dakota-state-bison,3
utah-utes,2
arizona-wildcats,1
