Teams,Borda Points
florida-state-seminoles,1456
alabama-crimson-tide,1318
oregon-ducks,1317
oklahoma-sooners,1287
auburn-tigers,1201
georgia-bulldogs,1132
michigan-state-spartans,1112
texas-am-aggies,1004
baylor-bears,996
ucla-bruins,982
lsu-tigers,959
stanford-cardinal,927
usc-trojans,782
ole-miss-rebels,578
notre-dame-fighting-irish,574
arizona-state-sun-devils,485
wisconsin-badgers,413
nebraska-cornhuskers,400
kansas-state-wildcats,373
south-carolina-gamecocks,235
north-carolina-tar-heels,233
clemson-tigers,197
missouri-tigers,179
louisville-cardinals,174
texas-longhorns,152
oklahoma-state-cowboys,114
duke-blue-devils,80
florida-gators,61
penn-state-nittany-lions,60
mississippi-state-bulldogs,58
michigan-wolverines,48
washington-huskies,40
tcu-horned-frogs,34
byu-cougars,26
marshall-thundering-herd,24
iowa-hawkeyes,23
virginia-tech-hokies,19
tennessee-volunteers,15
cincinnati-bearcats,11
texas-tech-red-raiders,9
west-virginia-mountaineers,8
rutgers-scarlet-knights,7
arizona-wildcats,6
north-dakota-state-bison,3
louisiana-lafayette-ragin-cajuns,2
pittsburgh-panthers,2
