Teams,Borda Points
mississippi-state-bulldogs,1486
florida-state-seminoles,1453
alabama-crimson-tide,1290
auburn-tigers,1267
oregon-ducks,1199
notre-dame-fighting-irish,1161
ole-miss-rebels,1096
michigan-state-spartans,1086
georgia-bulldogs,1074
tcu-horned-frogs,1031
kansas-state-wildcats,931
baylor-bears,840
arizona-wildcats,686
arizona-state-sun-devils,686
ohio-state-buckeyes,685
lsu-tigers,603
utah-utes,559
oklahoma-sooners,474
west-virginia-mountaineers,425
east-carolina-pirates,411
clemson-tigers,316
marshall-thundering-herd,232
duke-blue-devils,163
ucla-bruins,147
colorado-state-rams,43
usc-trojans,31
wisconsin-badgers,23
stanford-cardinal,13
louisville-cardinals,12
missouri-tigers,10
north-dakota-state-bison,5
oklahoma-state-cowboys,3
