Teams,Borda Points
alabama-crimson-tide,1427
florida-state-seminoles,1412
oregon-ducks,1403
baylor-bears,1245
ohio-state-buckeyes,1241
tcu-horned-frogs,1235
michigan-state-spartans,1087
mississippi-state-bulldogs,1055
ole-miss-rebels,977
kansas-state-wildcats,892
arizona-wildcats,841
georgia-bulldogs,780
ucla-bruins,695
missouri-tigers,643
arizona-state-sun-devils,638
wisconsin-badgers,586
clemson-tigers,558
auburn-tigers,493
louisville-cardinals,457
boise-state-broncos,418
lsu-tigers,265
utah-utes,171
usc-trojans,148
nebraska-cornhuskers,98
minnesota-golden-gophers,76
oklahoma-sooners,67
marshall-thundering-herd,51
memphis-tigers,47
duke-blue-devils,43
colorado-state-rams,19
northern-illinois-huskies,17
air-force-falcons,10
cincinnati-bearcats,8
ucf-knights,6
west-virginia-mountaineers,5
stanford-cardinal,2
