Teams,Borda Points
florida-state-seminoles,1463
oregon-ducks,1415
alabama-crimson-tide,1334
oklahoma-sooners,1303
auburn-tigers,1236
georgia-bulldogs,1201
texas-am-aggies,1103
baylor-bears,1046
usc-trojans,1040
lsu-tigers,1032
notre-dame-fighting-irish,829
ucla-bruins,803
michigan-state-spartans,775
stanford-cardinal,633
arizona-state-sun-devils,612
virginia-tech-hokies,569
wisconsin-badgers,430
kansas-state-wildcats,331
missouri-tigers,279
louisville-cardinals,274
ohio-state-buckeyes,261
clemson-tigers,246
south-carolina-gamecocks,236
byu-cougars,205
nebraska-cornhuskers,182
north-carolina-tar-heels,138
oklahoma-state-cowboys,112
florida-gators,86
duke-blue-devils,59
penn-state-nittany-lions,42
mississippi-state-bulldogs,36
tcu-horned-frogs,36
marshall-thundering-herd,25
tennessee-volunteers,16
iowa-hawkeyes,13
cincinnati-bearcats,8
washington-huskies,7
west-virginia-mountaineers,7
texas-tech-red-raiders,4
pittsburgh-panthers,4
north-dakota-state-bison,4
utah-utes,3
arizona-wildcats,2
