Teams,Borda Points
florida-state-seminoles,1433
alabama-crimson-tide,1421
oregon-ducks,1370
mississippi-state-bulldogs,1279
baylor-bears,1214
tcu-horned-frogs,1212
ohio-state-buckeyes,1144
georgia-bulldogs,985
ucla-bruins,982
michigan-state-spartans,953
kansas-state-wildcats,883
arizona-wildcats,793
arizona-state-sun-devils,777
wisconsin-badgers,752
auburn-tigers,589
georgia-tech-yellow-jackets,570
missouri-tigers,515
ole-miss-rebels,394
marshall-thundering-herd,380
oklahoma-sooners,365
colorado-state-rams,344
minnesota-golden-gophers,234
clemson-tigers,209
louisville-cardinals,198
arkansas-razorbacks,44
lsu-tigers,39
nebraska-cornhuskers,15
utah-utes,15
duke-blue-devils,9
usc-trojans,8
memphis-tigers,5
texas-am-aggies,2
west-virginia-mountaineers,2
ucf-knights,2
