Teams,Borda Points
florida-state-seminoles,1451
alabama-crimson-tide,1415
oregon-ducks,1362
mississippi-state-bulldogs,1268
tcu-horned-frogs,1216
baylor-bears,1213
ohio-state-buckeyes,1156
georgia-bulldogs,984
michigan-state-spartans,971
ucla-bruins,920
kansas-state-wildcats,906
arizona-state-sun-devils,768
wisconsin-badgers,754
arizona-wildcats,740
auburn-tigers,581
georgia-tech-yellow-jackets,572
marshall-thundering-herd,429
missouri-tigers,426
utah-utes,400
nebraska-cornhuskers,338
colorado-state-rams,329
oklahoma-sooners,247
usc-trojans,241
duke-blue-devils,112
notre-dame-fighting-irish,97
clemson-tigers,68
boise-state-broncos,43
louisville-cardinals,38
lsu-tigers,35
minnesota-golden-gophers,16
west-virginia-mountaineers,9
miami-fl-hurricanes,4
texas-am-aggies,4
arkansas-razorbacks,3
