Teams,Borda Points
mississippi-state-bulldogs,1484
florida-state-seminoles,1452
auburn-tigers,1345
alabama-crimson-tide,1281
oregon-ducks,1275
tcu-horned-frogs,1148
michigan-state-spartans,1120
notre-dame-fighting-irish,1096
kansas-state-wildcats,1049
baylor-bears,961
arizona-state-sun-devils,831
ole-miss-rebels,828
ohio-state-buckeyes,780
lsu-tigers,717
nebraska-cornhuskers,680
oklahoma-sooners,574
georgia-bulldogs,467
ucla-bruins,466
clemson-tigers,346
utah-utes,331
arizona-wildcats,330
duke-blue-devils,294
marshall-thundering-herd,245
west-virginia-mountaineers,163
colorado-state-rams,72
usc-trojans,49
missouri-tigers,47
georgia-tech-yellow-jackets,17
louisville-cardinals,7
north-dakota-state-bison,5
stanford-cardinal,4
texas-am-aggies,2
florida-gators,1
