Teams,Borda Points
florida-state-seminoles,1456
alabama-crimson-tide,1317
oregon-ducks,1314
oklahoma-sooners,1284
auburn-tigers,1186
georgia-bulldogs,1114
michigan-state-spartans,1094
ohio-state-buckeyes,987
texas-am-aggies,980
baylor-bears,964
ucla-bruins,945
lsu-tigers,928
stanford-cardinal,887
usc-trojans,738
notre-dame-fighting-irish,541
arizona-state-sun-devils,464
wisconsin-badgers,396
nebraska-cornhuskers,381
kansas-state-wildcats,360
south-carolina-gamecocks,228
north-carolina-tar-heels,227
clemson-tigers,192
missouri-tigers,176
louisville-cardinals,170
texas-longhorns,152
oklahoma-state-cowboys,109
duke-blue-devils,78
penn-state-nittany-lions,60
florida-gators,59
mississippi-state-bulldogs,55
michigan-wolverines,47
washington-huskies,39
tcu-horned-frogs,34
byu-cougars,26
marshall-thundering-herd,24
iowa-hawkeyes,22
virginia-tech-hokies,19
tennessee-volunteers,16
cincinnati-bearcats,11
texas-tech-red-raiders,9
west-virginia-mountaineers,8
rutgers-scarlet-knights,7
arizona-wildcats,6
north-dakota-state-bison,3
louisiana-lafayette-ragin-cajuns,2
pittsburgh-panthers,2
