Teams,Borda Points
mississippi-state-bulldogs,1463
florida-state-seminoles,1422
oregon-ducks,1312
alabama-crimson-tide,1303
tcu-horned-frogs,1252
baylor-bears,1173
arizona-state-sun-devils,1123
ohio-state-buckeyes,1068
auburn-tigers,964
ole-miss-rebels,932
nebraska-cornhuskers,817
michigan-state-spartans,770
kansas-state-wildcats,734
ucla-bruins,677
notre-dame-fighting-irish,621
georgia-bulldogs,610
arizona-wildcats,466
clemson-tigers,447
lsu-tigers,431
duke-blue-devils,427
marshall-thundering-herd,299
wisconsin-badgers,226
colorado-state-rams,139
utah-utes,92
texas-am-aggies,91
oklahoma-sooners,86
missouri-tigers,76
usc-trojans,50
minnesota-golden-gophers,32
louisville-cardinals,15
west-virginia-mountaineers,6
stanford-cardinal,4
miami-fl-hurricanes,2
georgia-southern-eagles,2
boise-state-broncos,1
