Teams,Borda Points
florida-state-seminoles,1496
alabama-crimson-tide,1361
oregon-ducks,1335
oklahoma-sooners,1325
ohio-state-buckeyes,1209
auburn-tigers,1202
ucla-bruins,1114
michigan-state-spartans,1089
south-carolina-gamecocks,1034
baylor-bears,984
stanford-cardinal,915
lsu-tigers,815
wisconsin-badgers,682
usc-trojans,676
clemson-tigers,588
notre-dame-fighting-irish,493
ole-miss-rebels,475
arizona-state-sun-devils,399
kansas-state-wildcats,276
texas-am-aggies,275
nebraska-cornhuskers,258
north-carolina-tar-heels,228
washington-huskies,164
missouri-tigers,157
ucf-knights,109
texas-longhorns,109
florida-gators,108
duke-blue-devils,90
iowa-hawkeyes,84
louisville-cardinals,56
marshall-thundering-herd,52
oklahoma-state-cowboys,43
virginia-tech-hokies,30
mississippi-state-bulldogs,29
tcu-horned-frogs,29
texas-tech-red-raiders,25
michigan-wolverines,24
miami-fl-hurricanes,19
cincinnati-bearcats,19
boise-state-broncos,15
oregon-state-beavers,12
byu-cougars,11
northwestern-wildcats,10
penn-state-nittany-lions,7
navy-midshipmen,3
utah-state-aggies,2
louisiana-lafayette-ragin-cajuns,2
nevada-wolf-pack,2
vanderbilt-commodores,2
