Teams,Borda Points
mississippi-state-bulldogs,1480
florida-state-seminoles,1433
ole-miss-rebels,1404
alabama-crimson-tide,1235
auburn-tigers,1231
oregon-ducks,1142
notre-dame-fighting-irish,1133
michigan-state-spartans,1066
georgia-bulldogs,1055
tcu-horned-frogs,965
kansas-state-wildcats,906
baylor-bears,860
ohio-state-buckeyes,761
arizona-state-sun-devils,664
arizona-wildcats,657
oklahoma-sooners,500
utah-utes,478
east-carolina-pirates,478
usc-trojans,403
clemson-tigers,327
west-virginia-mountaineers,315
marshall-thundering-herd,225
lsu-tigers,212
ucla-bruins,148
duke-blue-devils,138
oklahoma-state-cowboys,105
minnesota-golden-gophers,79
colorado-state-rams,18
louisville-cardinals,6
north-dakota-state-bison,5
missouri-tigers,5
stanford-cardinal,4
maryland-terrapins,3
texas-am-aggies,1
