Teams,Borda Points
florida-state-seminoles,1456
alabama-crimson-tide,1317
oregon-ducks,1314
oklahoma-sooners,1283
auburn-tigers,1186
georgia-bulldogs,1114
michigan-state-spartans,1093
ohio-state-buckeyes,982
texas-am-aggies,978
baylor-bears,962
ucla-bruins,944
lsu-tigers,926
stanford-cardinal,886
usc-trojans,730
ole-miss-rebels,531
notre-dame-fighting-irish,524
arizona-state-sun-devils,439
wisconsin-badgers,376
nebraska-cornhuskers,358
kansas-state-wildcats,335
north-carolina-tar-heels,209
clemson-tigers,181
missouri-tigers,160
louisville-cardinals,153
texas-longhorns,133
oklahoma-state-cowboys,99
duke-blue-devils,70
florida-gators,54
penn-state-nittany-lions,53
mississippi-state-bulldogs,51
michigan-wolverines,43
washington-huskies,36
tcu-horned-frogs,31
byu-cougars,21
marshall-thundering-herd,20
iowa-hawkeyes,19
virginia-tech-hokies,17
tennessee-volunteers,14
cincinnati-bearcats,9
texas-tech-red-raiders,7
west-virginia-mountaineers,7
rutgers-scarlet-knights,6
arizona-wildcats,4
louisiana-lafayette-ragin-cajuns,2
north-dakota-state-bison,2
pittsburgh-panthers,1
