Teams,Borda Points
florida-state-seminoles,1439
oregon-ducks,1398
alabama-crimson-tide,1378
oklahoma-sooners,1344
auburn-tigers,1268
texas-am-aggies,1232
baylor-bears,1143
notre-dame-fighting-irish,967
michigan-state-spartans,905
ole-miss-rebels,889
ucla-bruins,808
georgia-bulldogs,789
south-carolina-gamecocks,765
mississippi-state-bulldogs,706
arizona-state-sun-devils,703
stanford-cardinal,565
lsu-tigers,544
usc-trojans,466
wisconsin-badgers,457
byu-cougars,388
nebraska-cornhuskers,307
ohio-state-buckeyes,213
kansas-state-wildcats,141
oklahoma-state-cowboys,137
duke-blue-devils,101
penn-state-nittany-lions,87
clemson-tigers,58
marshall-thundering-herd,38
utah-utes,35
tcu-horned-frogs,35
washington-huskies,32
georgia-tech-yellow-jackets,28
boston-college-eagles,20
west-virginia-mountaineers,16
arkansas-razorbacks,12
cincinnati-bearcats,12
arizona-wildcats,10
missouri-tigers,6
oregon-state-beavers,5
north-dakota-state-bison,3
indiana-hoosiers,2
pittsburgh-panthers,2
