Teams,Borda Points
mississippi-state-bulldogs,1480
florida-state-seminoles,1433
ole-miss-rebels,1404
alabama-crimson-tide,1235
auburn-tigers,1231
oregon-ducks,1142
notre-dame-fighting-irish,1133
michigan-state-spartans,1066
georgia-bulldogs,1055
tcu-horned-frogs,962
kansas-state-wildcats,905
baylor-bears,858
ohio-state-buckeyes,753
arizona-state-sun-devils,644
arizona-wildcats,640
nebraska-cornhuskers,539
oklahoma-sooners,469
east-carolina-pirates,448
utah-utes,440
usc-trojans,361
clemson-tigers,291
west-virginia-mountaineers,279
marshall-thundering-herd,193
lsu-tigers,186
ucla-bruins,125
oklahoma-state-cowboys,93
minnesota-golden-gophers,66
colorado-state-rams,13
stanford-cardinal,5
missouri-tigers,5
north-dakota-state-bison,4
louisville-cardinals,4
maryland-terrapins,4
texas-am-aggies,1
