Teams,Borda Points
florida-state-seminoles,1439
oregon-ducks,1398
alabama-crimson-tide,1378
oklahoma-sooners,1344
auburn-tigers,1268
texas-am-aggies,1232
baylor-bears,1143
notre-dame-fighting-irish,967
michigan-state-spartans,906
ole-miss-rebels,889
ucla-bruins,806
georgia-bulldogs,790
south-carolina-gamecocks,765
mississippi-state-bulldogs,708
arizona-state-sun-devils,703
stanford-cardinal,568
lsu-tigers,545
usc-trojans,463
wisconsin-badgers,455
byu-cougars,379
nebraska-cornhuskers,299
ohio-state-buckeyes,201
east-carolina-pirates,186
kansas-state-wildcats,135
oklahoma-state-cowboys,134
duke-blue-devils,91
clemson-tigers,48
marshall-thundering-herd,36
tcu-horned-frogs,35
utah-utes,33
washington-huskies,32
georgia-tech-yellow-jackets,23
boston-college-eagles,19
west-virginia-mountaineers,15
cincinnati-bearcats,12
arkansas-razorbacks,11
arizona-wildcats,9
oregon-state-beavers,6
missouri-tigers,5
north-dakota-state-bison,4
indiana-hoosiers,1
pittsburgh-panthers,1
