Teams,Borda Points
florida-state-seminoles,1456
alabama-crimson-tide,1321
oregon-ducks,1319
oklahoma-sooners,1289
auburn-tigers,1200
georgia-bulldogs,1141
ohio-state-buckeyes,1022
texas-am-aggies,1020
baylor-bears,1010
ucla-bruins,990
lsu-tigers,972
stanford-cardinal,937
usc-trojans,787
ole-miss-rebels,582
notre-dame-fighting-irish,574
arizona-state-sun-devils,485
wisconsin-badgers,414
nebraska-cornhuskers,400
kansas-state-wildcats,373
south-carolina-gamecocks,235
north-carolina-tar-heels,233
clemson-tigers,197
missouri-tigers,179
louisville-cardinals,175
texas-longhorns,152
oklahoma-state-cowboys,115
duke-blue-devils,80
penn-state-nittany-lions,61
florida-gators,61
mississippi-state-bulldogs,58
michigan-wolverines,48
washington-huskies,40
tcu-horned-frogs,34
byu-cougars,26
marshall-thundering-herd,24
iowa-hawkeyes,23
virginia-tech-hokies,19
tennessee-volunteers,16
cincinnati-bearcats,11
texas-tech-red-raiders,9
west-virginia-mountaineers,8
rutgers-scarlet-knights,7
arizona-wildcats,6
north-dakota-state-bison,3
louisiana-lafayette-ragin-cajuns,2
pittsburgh-panthers,2
