Player,Borda Points
Goldschmidt,22
Machado,7
Arenado,1
Freeman,0
Riley,0
Betts,0
Turner,0
Alonso,0
Realmuto,0
HarrisII,0
Swanson,0
Alcantara,0
Lindor,0
Diaz,0
Urias,0
Bard,0
Marte,0
Schwarber,0
McNeil,0
