Player,Borda Points
McCutchen,28
Molina,2
Carpenter,0
Ramirez,0
Goldschmidt,0
Kershaw,0
Freeman,0
Puig,0
Kimbrel,0
Votto,0
Simmons,0
Bruce,0
Gomez,0
Wainwright,0
Choo,0
Werth,0
Holliday,0
Craig,0
Cuddyer,0
Tulowitzki,0
Gonzalez,0
Posey,0
Pence,0
Martin,0
