Player,Borda Points
Cabrera,22
Trout,6
Cano,0
Verlander,0
Beltre,0
Fielder,0
Zobrist,0
Price,0
Hamilton,0
Cespedes,0
Jones,0
Jeter,0
Rodney,0
Encarnacion,0
Mauer,0
Rios,0
Pujols,0
Reddick,0
Johnson,0
Ibanez,0
Hernandez,0
Wieters,0
Weaver,0
Soriano,0
