Player,Borda Points
Trout,30
Cano,0
Martinez,0
Brantley,0
Cruz,0
Donaldson,0
Abreu,0
Gordon,0
Bautista,0
Cabrera,0
Seager,0
Kluber,0
Jones,0
Hernandez,0
Beltre,0
Altuve,0
Pujols,0
Holland,0
Kendrick,0
Shields,0
