Player,Borda Points
Harper,30
Rizzo,0
Greinke,0
Arrieta,0
Bryant,0
Goldschmidt,0
Arenado,0
Kershaw,0
Posey,0
Pollock,0
Votto,0
Cespedes,0
Gordon,0
McCutchen,0
Heyward,0
Carpenter,0
Cole,0
Granderson,0
Gonzalez,0
Rosenthal,0
