Player,Borda Points
Abreu,21
Ramirez,8
LeMahieu,1
Trout,0
Bieber,0
Anderson,0
Voit,0
Cruz,0
Rendon,0
Lowe,0
Hendriks,0
Verdugo,0
Bogaerts,0
Hernandez,0
Rosario,0
Ryu,0
Fletcher,0
Springer,0
Perez,0
Buxton,0
Keuchel,0
Lewis,0
