Player,Borda Points
Posey,27
Braun,3
Molina,2
McCutchen,0
LaRoche,0
Bruce,0
Headley,0
Holliday,0
Kimbrel,0
Wright,0
Medlen,0
Ramirez,0
Harper,0
Chapman,0
Kershaw,0
Dickey,0
Cueto,0
Hill,0
Craig,0
Phillips,0
Soriano,0
Pence,0
Gonzalez,0
Prado,0
Bourn,0
Desmond,0
Votto,0
Stanton,0
Zimmerman,0
Ruiz,0
Heyward,0
Beltran,0
Montero,0
Pagan,0
Jones,0
