Player,Borda Points
Harper,17
Soto,6
Crawford,4
Tatis,2
Turner,1
Freeman,0
Riley,0
Goldschmidt,0
Muncy,0
Votto,0
Wheeler,0
Scherzer,0
Albies,0
ONeill,0
Reynolds,0
Castellanos,0
Machado,0
Adames,0
Gausman,0
Burnes,0
WadeJr,0
Posey,0
Wainwright,0
