Player,Borda Points
Kershaw,18
Stanton,8
McCutchen,4
Lucroy,0
Rendon,0
Harrison,0
Wainwright,0
Cueto,0
Posey,0
Rizzo,0
Martin,0
Mesoraco,0
Werth,0
Pence,0
Gomez,0
Gonzalez,0
Peralta,0
Upton,0
Puig,0
Span,0
Holliday,0
Duda,0
Tulowitzki,0
Gordon,0
Freeman,0
Morneau,0
