Player,Borda Points
Donaldson,23
Trout,7
Cain,0
Machado,0
Keuchel,0
Price,0
Beltre,0
Bautista,0
Cruz,0
DavisC,0
Encarnacion,0
Cabrera,0
Altuve,0
Martinez,0
Kinsler,0
Kiermaier,0
Betts,0
Hosmer,0
Fielder,0
Ortiz,0
Abreu,0
Brantley,0
Martin,0
DavisW,0
Kipnis,0
Sale,0
Morales,0
McCann,0
Dozier,0
Rodriguez,0
Moustakas,0
Correa,0
Teixeira,0
