Player,Borda Points
Bellinger,19
Yelich,10
Rendon,1
Marte,0
Freeman,0
AcunaJr,0
Arenado,0
Alonso,0
Soto,0
DeGrom,0
Donaldson,0
Flaherty,0
Story,0
Muncy,0
Realmuto,0
Suarez,0
Wong,0
Grandal,0
Strasburg,0
Scherzer,0
Ryu,0
Goldschmidt,0
Pillar,0
