Player,Borda Points
Stanton,10
Votto,10
Goldschmidt,4
Blackmon,3
Arenado,2
Bryant,1
Rendon,0
Pham,0
Seager,0
Turner,0
Harper,0
Bellinger,0
Murphy,0
Scherzer,0
Martinez,0
Ozuna,0
Rizzo,0
Zimmerman,0
Kershaw,0
Jansen,0
Greinke,0
Bradley,0
