Player,Borda Points
Betts,28
Trout,1
Martinez,1
Ramirez,0
Lindor,0
Bregman,0
Chapman,0
Treinen,0
Diaz,0
DavisC,0
Snell,0
Simmons,0
Verlander,0
Judge,0
Bogaerts,0
Altuve,0
Merrifield,0
Haniger,0
Stanton,0
Bauer,0
Sale,0
Hicks,0
Lowrie,0
Gregorius,0
