Player,Borda Points
Trout,17
Bregman,13
Semien,0
Bogaerts,0
LeMahieu,0
Cruz,0
Chapman,0
Springer,0
Devers,0
Betts,0
Abreu,0
Rosario,0
Torres,0
Verlander,0
Cole,0
Moncada,0
Santana,0
Lindor,0
Soler,0
Kepler,0
Meadows,0
Polanco,0
Martinez,0
Olson,0
Morton,0
