Pollster,Season,Week,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,10th,11th,12th,13th,14th,15th,16th,17th,18th,19th,20th,21st,22nd,23rd,24th,25th
david-briggs,2017,16,alabama-crimson-tide,georgia-bulldogs,oklahoma-sooners,ohio-state-buckeyes,ucf-knights,clemson-tigers,wisconsin-badgers,penn-state-nittany-lions,tcu-horned-frogs,notre-dame-fighting-irish,usc-trojans,auburn-tigers,oklahoma-state-cowboys,michigan-state-spartans,northwestern-wildcats,miami-fl-hurricanes,iowa-state-cyclones,stanford-cardinal,washington-huskies,boise-state-broncos,north-carolina-state-wolfpack,south-florida-bulls,army-west-point-black-knights,lsu-tigers,mississippi-state-bulldogs
ed-daigneault,2017,16,ucf-knights,alabama-crimson-tide,georgia-bulldogs,clemson-tigers,oklahoma-sooners,ohio-state-buckeyes,wisconsin-badgers,penn-state-nittany-lions,tcu-horned-frogs,notre-dame-fighting-irish,oklahoma-state-cowboys,usc-trojans,miami-fl-hurricanes,auburn-tigers,washington-huskies,michigan-state-spartans,south-florida-bulls,northwestern-wildcats,mississippi-state-bulldogs,boise-state-broncos,memphis-tigers,stanford-cardinal,washington-state-cougars,fresno-state-bulldogs,army-west-point-black-knights
eric-hansen,2017,16,alabama-crimson-tide,georgia-bulldogs,oklahoma-sooners,clemson-tigers,ohio-state-buckeyes,ucf-knights,wisconsin-badgers,penn-state-nittany-lions,auburn-tigers,notre-dame-fighting-irish,usc-trojans,miami-fl-hurricanes,tcu-horned-frogs,michigan-state-spartans,washington-huskies,oklahoma-state-cowboys,stanford-cardinal,northwestern-wildcats,washington-state-cougars,lsu-tigers,mississippi-state-bulldogs,north-carolina-state-wolfpack,iowa-state-cyclones,south-carolina-gamecocks,boise-state-broncos
garland-gillen,2017,16,alabama-crimson-tide,georgia-bulldogs,oklahoma-sooners,ohio-state-buckeyes,clemson-tigers,wisconsin-badgers,ucf-knights,penn-state-nittany-lions,tcu-horned-frogs,auburn-tigers,usc-trojans,oklahoma-state-cowboys,notre-dame-fighting-irish,michigan-state-spartans,miami-fl-hurricanes,washington-huskies,northwestern-wildcats,south-florida-bulls,boise-state-broncos,mississippi-state-bulldogs,lsu-tigers,stanford-cardinal,north-carolina-state-wolfpack,fresno-state-bulldogs,army-west-point-black-knights
gary-horowitz,2017,16,alabama-crimson-tide,georgia-bulldogs,oklahoma-sooners,ohio-state-buckeyes,clemson-tigers,wisconsin-badgers,penn-state-nittany-lions,ucf-knights,tcu-horned-frogs,oklahoma-state-cowboys,notre-dame-fighting-irish,usc-trojans,auburn-tigers,washington-huskies,michigan-state-spartans,miami-fl-hurricanes,northwestern-wildcats,south-florida-bulls,boise-state-broncos,north-carolina-state-wolfpack,florida-atlantic-owls,stanford-cardinal,lsu-tigers,mississippi-state-bulldogs,army-west-point-black-knights
grace-raynor,2017,16,alabama-crimson-tide,georgia-bulldogs,oklahoma-sooners,clemson-tigers,ucf-knights,ohio-state-buckeyes,wisconsin-badgers,penn-state-nittany-lions,auburn-tigers,notre-dame-fighting-irish,tcu-horned-frogs,michigan-state-spartans,usc-trojans,miami-fl-hurricanes,washington-huskies,stanford-cardinal,oklahoma-state-cowboys,north-carolina-state-wolfpack,northwestern-wildcats,mississippi-state-bulldogs,boise-state-broncos,lsu-tigers,south-carolina-gamecocks,virginia-tech-hokies,south-florida-bulls
jason-butt,2017,16,alabama-crimson-tide,georgia-bulldogs,oklahoma-sooners,clemson-tigers,ohio-state-buckeyes,ucf-knights,wisconsin-badgers,penn-state-nittany-lions,tcu-horned-frogs,notre-dame-fighting-irish,auburn-tigers,usc-trojans,miami-fl-hurricanes,michigan-state-spartans,washington-huskies,stanford-cardinal,oklahoma-state-cowboys,northwestern-wildcats,north-carolina-state-wolfpack,mississippi-state-bulldogs,lsu-tigers,south-carolina-gamecocks,boise-state-broncos,south-florida-bulls,virginia-tech-hokies
jason-galloway,2017,16,alabama-crimson-tide,georgia-bulldogs,oklahoma-sooners,clemson-tigers,ohio-state-buckeyes,wisconsin-badgers,penn-state-nittany-lions,ucf-knights,tcu-horned-frogs,auburn-tigers,notre-dame-fighting-irish,usc-trojans,miami-fl-hurricanes,michigan-state-spartans,washington-huskies,oklahoma-state-cowboys,northwestern-wildcats,mississippi-state-bulldogs,stanford-cardinal,lsu-tigers,virginia-tech-hokies,north-carolina-state-wolfpack,boise-state-broncos,south-florida-bulls,south-carolina-gamecocks
jeff-miller,2017,16,alabama-crimson-tide,georgia-bulldogs,oklahoma-sooners,ucf-knights,clemson-tigers,ohio-state-buckeyes,wisconsin-badgers,penn-state-nittany-lions,tcu-horned-frogs,auburn-tigers,northwestern-wildcats,michigan-state-spartans,oklahoma-state-cowboys,lsu-tigers,mississippi-state-bulldogs,miami-fl-hurricanes,notre-dame-fighting-irish,usc-trojans,washington-huskies,boise-state-broncos,virginia-tech-hokies,south-florida-bulls,north-carolina-state-wolfpack,florida-atlantic-owls,troy-trojans
jerry-dipaola,2017,16,alabama-crimson-tide,georgia-bulldogs,oklahoma-sooners,ohio-state-buckeyes,clemson-tigers,wisconsin-badgers,penn-state-nittany-lions,ucf-knights,usc-trojans,tcu-horned-frogs,washington-huskies,notre-dame-fighting-irish,michigan-state-spartans,auburn-tigers,miami-fl-hurricanes,oklahoma-state-cowboys,mississippi-state-bulldogs,northwestern-wildcats,lsu-tigers,washington-state-cougars,south-florida-bulls,stanford-cardinal,boise-state-broncos,south-carolina-gamecocks,memphis-tigers
john-adams,2017,16,alabama-crimson-tide,georgia-bulldogs,oklahoma-sooners,clemson-tigers,ohio-state-buckeyes,ucf-knights,wisconsin-badgers,penn-state-nittany-lions,miami-fl-hurricanes,notre-dame-fighting-irish,auburn-tigers,tcu-horned-frogs,usc-trojans,oklahoma-state-cowboys,washington-huskies,northwestern-wildcats,michigan-state-spartans,mississippi-state-bulldogs,south-florida-bulls,lsu-tigers,memphis-tigers,washington-state-cougars,virginia-tech-hokies,south-carolina-gamecocks,army-west-point-black-knights
john-clay,2017,16,alabama-crimson-tide,georgia-bulldogs,oklahoma-sooners,clemson-tigers,ohio-state-buckeyes,wisconsin-badgers,penn-state-nittany-lions,ucf-knights,auburn-tigers,washington-huskies,usc-trojans,tcu-horned-frogs,miami-fl-hurricanes,oklahoma-state-cowboys,stanford-cardinal,notre-dame-fighting-irish,virginia-tech-hokies,lsu-tigers,michigan-state-spartans,mississippi-state-bulldogs,northwestern-wildcats,south-florida-bulls,north-carolina-state-wolfpack,washington-state-cougars,memphis-tigers
jon-wilner,2017,16,alabama-crimson-tide,georgia-bulldogs,oklahoma-sooners,clemson-tigers,ohio-state-buckeyes,wisconsin-badgers,penn-state-nittany-lions,ucf-knights,miami-fl-hurricanes,notre-dame-fighting-irish,tcu-horned-frogs,auburn-tigers,usc-trojans,michigan-state-spartans,washington-huskies,oklahoma-state-cowboys,stanford-cardinal,lsu-tigers,virginia-tech-hokies,northwestern-wildcats,mississippi-state-bulldogs,north-carolina-state-wolfpack,south-carolina-gamecocks,south-florida-bulls,boise-state-broncos
jonny-miller,2017,16,alabama-crimson-tide,georgia-bulldogs,wisconsin-badgers,oklahoma-sooners,ohio-state-buckeyes,penn-state-nittany-lions,clemson-tigers,ucf-knights,auburn-tigers,tcu-horned-frogs,oklahoma-state-cowboys,notre-dame-fighting-irish,michigan-state-spartans,south-florida-bulls,usc-trojans,washington-huskies,miami-fl-hurricanes,lsu-tigers,stanford-cardinal,mississippi-state-bulldogs,iowa-state-cyclones,boise-state-broncos,army-west-point-black-knights,northwestern-wildcats,florida-atlantic-owls
keith-sargeant,2017,16,alabama-crimson-tide,georgia-bulldogs,ucf-knights,ohio-state-buckeyes,clemson-tigers,oklahoma-sooners,wisconsin-badgers,penn-state-nittany-lions,tcu-horned-frogs,notre-dame-fighting-irish,usc-trojans,oklahoma-state-cowboys,miami-fl-hurricanes,auburn-tigers,northwestern-wildcats,michigan-state-spartans,washington-huskies,stanford-cardinal,washington-state-cougars,boise-state-broncos,florida-atlantic-owls,north-carolina-state-wolfpack,lsu-tigers,south-carolina-gamecocks,army-west-point-black-knights
kellis-robinett,2017,16,alabama-crimson-tide,georgia-bulldogs,oklahoma-sooners,clemson-tigers,ucf-knights,ohio-state-buckeyes,wisconsin-badgers,penn-state-nittany-lions,tcu-horned-frogs,auburn-tigers,usc-trojans,miami-fl-hurricanes,washington-huskies,notre-dame-fighting-irish,michigan-state-spartans,oklahoma-state-cowboys,stanford-cardinal,lsu-tigers,boise-state-broncos,washington-state-cougars,northwestern-wildcats,north-carolina-state-wolfpack,virginia-tech-hokies,iowa-state-cyclones,florida-atlantic-owls
kirk-bohls,2017,16,alabama-crimson-tide,georgia-bulldogs,oklahoma-sooners,ohio-state-buckeyes,ucf-knights,wisconsin-badgers,clemson-tigers,penn-state-nittany-lions,auburn-tigers,tcu-horned-frogs,oklahoma-state-cowboys,northwestern-wildcats,notre-dame-fighting-irish,michigan-state-spartans,usc-trojans,washington-huskies,miami-fl-hurricanes,mississippi-state-bulldogs,lsu-tigers,virginia-tech-hokies,washington-state-cougars,boise-state-broncos,north-carolina-state-wolfpack,florida-atlantic-owls,army-west-point-black-knights
lauren-brownlow,2017,16,alabama-crimson-tide,ucf-knights,georgia-bulldogs,oklahoma-sooners,clemson-tigers,ohio-state-buckeyes,wisconsin-badgers,penn-state-nittany-lions,tcu-horned-frogs,notre-dame-fighting-irish,michigan-state-spartans,oklahoma-state-cowboys,auburn-tigers,usc-trojans,miami-fl-hurricanes,washington-huskies,lsu-tigers,stanford-cardinal,northwestern-wildcats,mississippi-state-bulldogs,north-carolina-state-wolfpack,south-florida-bulls,memphis-tigers,boise-state-broncos,virginia-tech-hokies
lauren-shute,2017,16,alabama-crimson-tide,ucf-knights,georgia-bulldogs,oklahoma-sooners,clemson-tigers,ohio-state-buckeyes,wisconsin-badgers,penn-state-nittany-lions,auburn-tigers,miami-fl-hurricanes,washington-huskies,tcu-horned-frogs,notre-dame-fighting-irish,stanford-cardinal,oklahoma-state-cowboys,michigan-state-spartans,lsu-tigers,usc-trojans,memphis-tigers,northwestern-wildcats,south-florida-bulls,mississippi-state-bulldogs,boise-state-broncos,washington-state-cougars,virginia-tech-hokies
marc-weiszer,2017,16,alabama-crimson-tide,georgia-bulldogs,oklahoma-sooners,ohio-state-buckeyes,clemson-tigers,wisconsin-badgers,ucf-knights,penn-state-nittany-lions,tcu-horned-frogs,usc-trojans,oklahoma-state-cowboys,auburn-tigers,notre-dame-fighting-irish,miami-fl-hurricanes,washington-huskies,northwestern-wildcats,michigan-state-spartans,mississippi-state-bulldogs,lsu-tigers,washington-state-cougars,boise-state-broncos,south-carolina-gamecocks,north-carolina-state-wolfpack,florida-atlantic-owls,south-florida-bulls
matt-baker,2017,16,alabama-crimson-tide,georgia-bulldogs,oklahoma-sooners,clemson-tigers,ohio-state-buckeyes,ucf-knights,wisconsin-badgers,penn-state-nittany-lions,auburn-tigers,notre-dame-fighting-irish,tcu-horned-frogs,usc-trojans,oklahoma-state-cowboys,miami-fl-hurricanes,washington-huskies,michigan-state-spartans,mississippi-state-bulldogs,stanford-cardinal,lsu-tigers,northwestern-wildcats,boise-state-broncos,north-carolina-state-wolfpack,memphis-tigers,south-florida-bulls,florida-atlantic-owls
matt-brown,2017,16,alabama-crimson-tide,georgia-bulldogs,oklahoma-sooners,clemson-tigers,ucf-knights,ohio-state-buckeyes,penn-state-nittany-lions,wisconsin-badgers,tcu-horned-frogs,auburn-tigers,miami-fl-hurricanes,notre-dame-fighting-irish,usc-trojans,michigan-state-spartans,washington-huskies,oklahoma-state-cowboys,northwestern-wildcats,mississippi-state-bulldogs,north-carolina-state-wolfpack,lsu-tigers,memphis-tigers,south-florida-bulls,boise-state-broncos,stanford-cardinal,army-west-point-black-knights
matt-charboneau,2017,16,alabama-crimson-tide,georgia-bulldogs,oklahoma-sooners,clemson-tigers,ohio-state-buckeyes,ucf-knights,wisconsin-badgers,penn-state-nittany-lions,notre-dame-fighting-irish,auburn-tigers,oklahoma-state-cowboys,michigan-state-spartans,miami-fl-hurricanes,washington-huskies,usc-trojans,northwestern-wildcats,tcu-horned-frogs,south-florida-bulls,lsu-tigers,army-west-point-black-knights,florida-atlantic-owls,boise-state-broncos,fresno-state-bulldogs,stanford-cardinal,virginia-tech-hokies
matt-mccoy,2017,16,alabama-crimson-tide,georgia-bulldogs,oklahoma-sooners,ohio-state-buckeyes,clemson-tigers,penn-state-nittany-lions,wisconsin-badgers,ucf-knights,tcu-horned-frogs,notre-dame-fighting-irish,usc-trojans,miami-fl-hurricanes,auburn-tigers,michigan-state-spartans,oklahoma-state-cowboys,washington-huskies,stanford-cardinal,northwestern-wildcats,lsu-tigers,south-florida-bulls,memphis-tigers,boise-state-broncos,mississippi-state-bulldogs,north-carolina-state-wolfpack,army-west-point-black-knights
michael-lev,2017,16,alabama-crimson-tide,georgia-bulldogs,oklahoma-sooners,ohio-state-buckeyes,wisconsin-badgers,ucf-knights,clemson-tigers,penn-state-nittany-lions,tcu-horned-frogs,oklahoma-state-cowboys,auburn-tigers,northwestern-wildcats,michigan-state-spartans,usc-trojans,miami-fl-hurricanes,notre-dame-fighting-irish,washington-huskies,mississippi-state-bulldogs,boise-state-broncos,south-carolina-gamecocks,north-carolina-state-wolfpack,virginia-tech-hokies,lsu-tigers,south-florida-bulls,army-west-point-black-knights
mitch-vingle,2017,16,alabama-crimson-tide,georgia-bulldogs,oklahoma-sooners,clemson-tigers,ohio-state-buckeyes,wisconsin-badgers,ucf-knights,penn-state-nittany-lions,auburn-tigers,tcu-horned-frogs,miami-fl-hurricanes,usc-trojans,notre-dame-fighting-irish,michigan-state-spartans,oklahoma-state-cowboys,washington-huskies,stanford-cardinal,lsu-tigers,northwestern-wildcats,mississippi-state-bulldogs,south-florida-bulls,boise-state-broncos,north-carolina-state-wolfpack,virginia-tech-hokies,iowa-state-cyclones
parrish-alford,2017,16,alabama-crimson-tide,georgia-bulldogs,oklahoma-sooners,ohio-state-buckeyes,ucf-knights,wisconsin-badgers,penn-state-nittany-lions,clemson-tigers,auburn-tigers,tcu-horned-frogs,washington-huskies,usc-trojans,miami-fl-hurricanes,stanford-cardinal,notre-dame-fighting-irish,oklahoma-state-cowboys,michigan-state-spartans,lsu-tigers,memphis-tigers,mississippi-state-bulldogs,south-florida-bulls,boise-state-broncos,san-diego-state-aztecs,virginia-tech-hokies,north-carolina-state-wolfpack
pat-caputo,2017,16,alabama-crimson-tide,georgia-bulldogs,clemson-tigers,oklahoma-sooners,ohio-state-buckeyes,ucf-knights,wisconsin-badgers,penn-state-nittany-lions,notre-dame-fighting-irish,tcu-horned-frogs,auburn-tigers,usc-trojans,michigan-state-spartans,oklahoma-state-cowboys,northwestern-wildcats,miami-fl-hurricanes,washington-huskies,stanford-cardinal,mississippi-state-bulldogs,boise-state-broncos,south-florida-bulls,lsu-tigers,north-carolina-state-wolfpack,iowa-state-cyclones,memphis-tigers
pat-dooley,2017,16,alabama-crimson-tide,georgia-bulldogs,ohio-state-buckeyes,oklahoma-sooners,wisconsin-badgers,clemson-tigers,penn-state-nittany-lions,ucf-knights,notre-dame-fighting-irish,tcu-horned-frogs,michigan-state-spartans,oklahoma-state-cowboys,auburn-tigers,south-florida-bulls,usc-trojans,northwestern-wildcats,washington-huskies,miami-fl-hurricanes,boise-state-broncos,mississippi-state-bulldogs,south-carolina-gamecocks,north-carolina-state-wolfpack,army-west-point-black-knights,stanford-cardinal,memphis-tigers
rece-davis,2017,16,alabama-crimson-tide,georgia-bulldogs,oklahoma-sooners,clemson-tigers,ohio-state-buckeyes,wisconsin-badgers,ucf-knights,penn-state-nittany-lions,tcu-horned-frogs,auburn-tigers,notre-dame-fighting-irish,usc-trojans,miami-fl-hurricanes,michigan-state-spartans,washington-huskies,oklahoma-state-cowboys,northwestern-wildcats,boise-state-broncos,north-carolina-state-wolfpack,mississippi-state-bulldogs,lsu-tigers,south-florida-bulls,south-carolina-gamecocks,stanford-cardinal,memphis-tigers
rick-wright,2017,16,alabama-crimson-tide,georgia-bulldogs,oklahoma-sooners,clemson-tigers,wisconsin-badgers,ohio-state-buckeyes,penn-state-nittany-lions,ucf-knights,auburn-tigers,tcu-horned-frogs,miami-fl-hurricanes,notre-dame-fighting-irish,oklahoma-state-cowboys,usc-trojans,washington-huskies,northwestern-wildcats,michigan-state-spartans,lsu-tigers,stanford-cardinal,south-florida-bulls,boise-state-broncos,virginia-tech-hokies,fresno-state-bulldogs,troy-trojans,north-carolina-state-wolfpack
rob-long,2017,16,alabama-crimson-tide,georgia-bulldogs,oklahoma-sooners,clemson-tigers,ucf-knights,ohio-state-buckeyes,wisconsin-badgers,penn-state-nittany-lions,tcu-horned-frogs,notre-dame-fighting-irish,washington-huskies,usc-trojans,auburn-tigers,michigan-state-spartans,oklahoma-state-cowboys,miami-fl-hurricanes,stanford-cardinal,lsu-tigers,boise-state-broncos,mississippi-state-bulldogs,washington-state-cougars,northwestern-wildcats,memphis-tigers,virginia-tech-hokies,south-carolina-gamecocks
robert-cessna,2017,16,alabama-crimson-tide,georgia-bulldogs,ohio-state-buckeyes,wisconsin-badgers,oklahoma-sooners,clemson-tigers,penn-state-nittany-lions,ucf-knights,tcu-horned-frogs,usc-trojans,notre-dame-fighting-irish,oklahoma-state-cowboys,auburn-tigers,miami-fl-hurricanes,washington-huskies,michigan-state-spartans,northwestern-wildcats,lsu-tigers,north-carolina-state-wolfpack,mississippi-state-bulldogs,boise-state-broncos,virginia-tech-hokies,washington-state-cougars,florida-atlantic-owls,south-florida-bulls
robert-gagliardi,2017,16,alabama-crimson-tide,georgia-bulldogs,ohio-state-buckeyes,clemson-tigers,oklahoma-sooners,ucf-knights,wisconsin-badgers,penn-state-nittany-lions,tcu-horned-frogs,notre-dame-fighting-irish,auburn-tigers,usc-trojans,oklahoma-state-cowboys,washington-huskies,michigan-state-spartans,northwestern-wildcats,lsu-tigers,mississippi-state-bulldogs,miami-fl-hurricanes,south-florida-bulls,stanford-cardinal,boise-state-broncos,north-carolina-state-wolfpack,army-west-point-black-knights,fresno-state-bulldogs
ross-dellenger,2017,16,alabama-crimson-tide,georgia-bulldogs,oklahoma-sooners,clemson-tigers,ohio-state-buckeyes,wisconsin-badgers,penn-state-nittany-lions,tcu-horned-frogs,ucf-knights,usc-trojans,washington-huskies,miami-fl-hurricanes,auburn-tigers,notre-dame-fighting-irish,michigan-state-spartans,oklahoma-state-cowboys,mississippi-state-bulldogs,lsu-tigers,northwestern-wildcats,stanford-cardinal,south-florida-bulls,virginia-tech-hokies,north-carolina-state-wolfpack,memphis-tigers,washington-state-cougars
ryan-aber,2017,16,ucf-knights,alabama-crimson-tide,georgia-bulldogs,oklahoma-sooners,clemson-tigers,ohio-state-buckeyes,wisconsin-badgers,penn-state-nittany-lions,tcu-horned-frogs,notre-dame-fighting-irish,usc-trojans,auburn-tigers,northwestern-wildcats,michigan-state-spartans,miami-fl-hurricanes,washington-huskies,oklahoma-state-cowboys,stanford-cardinal,mississippi-state-bulldogs,south-florida-bulls,iowa-state-cyclones,north-carolina-state-wolfpack,virginia-tech-hokies,army-west-point-black-knights,washington-state-cougars
safid-deen,2017,16,ucf-knights,alabama-crimson-tide,georgia-bulldogs,oklahoma-sooners,clemson-tigers,ohio-state-buckeyes,wisconsin-badgers,penn-state-nittany-lions,auburn-tigers,usc-trojans,washington-huskies,miami-fl-hurricanes,notre-dame-fighting-irish,tcu-horned-frogs,michigan-state-spartans,oklahoma-state-cowboys,south-florida-bulls,northwestern-wildcats,boise-state-broncos,north-carolina-state-wolfpack,mississippi-state-bulldogs,lsu-tigers,troy-trojans,memphis-tigers,florida-atlantic-owls
