Pollster,Season,Week,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,10th,11th,12th,13th,14th,15th,16th,17th,18th,19th,20th,21st,22nd,23rd,24th,25th
aaron-mcmann,2019,15,lsu-tigers,ohio-state-buckeyes,clemson-tigers,georgia-bulldogs,oklahoma-sooners,utah-utes,florida-gators,wisconsin-badgers,alabama-crimson-tide,oregon-ducks,notre-dame-fighting-irish,baylor-bears,penn-state-nittany-lions,memphis-tigers,auburn-tigers,minnesota-golden-gophers,boise-state-broncos,michigan-wolverines,iowa-hawkeyes,virginia-cavaliers,usc-trojans,navy-midshipmen,appalachian-state-mountaineers,southern-methodist-mustangs,air-force-falcons
adam-zucker,2019,15,ohio-state-buckeyes,lsu-tigers,clemson-tigers,georgia-bulldogs,utah-utes,oklahoma-sooners,baylor-bears,alabama-crimson-tide,wisconsin-badgers,florida-gators,minnesota-golden-gophers,penn-state-nittany-lions,auburn-tigers,oregon-ducks,michigan-wolverines,notre-dame-fighting-irish,iowa-hawkeyes,memphis-tigers,boise-state-broncos,virginia-cavaliers,navy-midshipmen,appalachian-state-mountaineers,southern-methodist-mustangs,air-force-falcons,north-dakota-state-bison
andy-greder,2019,15,ohio-state-buckeyes,lsu-tigers,clemson-tigers,georgia-bulldogs,utah-utes,oklahoma-sooners,florida-gators,alabama-crimson-tide,baylor-bears,auburn-tigers,wisconsin-badgers,minnesota-golden-gophers,penn-state-nittany-lions,michigan-wolverines,oregon-ducks,notre-dame-fighting-irish,iowa-hawkeyes,memphis-tigers,boise-state-broncos,cincinnati-bearcats,appalachian-state-mountaineers,navy-midshipmen,oklahoma-state-cowboys,usc-trojans,kansas-state-wildcats
audrey-dahlgren,2019,15,ohio-state-buckeyes,lsu-tigers,clemson-tigers,georgia-bulldogs,utah-utes,oklahoma-sooners,florida-gators,auburn-tigers,alabama-crimson-tide,baylor-bears,wisconsin-badgers,penn-state-nittany-lions,oregon-ducks,notre-dame-fighting-irish,memphis-tigers,minnesota-golden-gophers,michigan-wolverines,iowa-hawkeyes,boise-state-broncos,cincinnati-bearcats,appalachian-state-mountaineers,navy-midshipmen,usc-trojans,oklahoma-state-cowboys,virginia-cavaliers
blair-kerkhoff,2019,15,ohio-state-buckeyes,lsu-tigers,clemson-tigers,georgia-bulldogs,utah-utes,oklahoma-sooners,florida-gators,alabama-crimson-tide,baylor-bears,auburn-tigers,wisconsin-badgers,minnesota-golden-gophers,penn-state-nittany-lions,oregon-ducks,michigan-wolverines,notre-dame-fighting-irish,memphis-tigers,iowa-hawkeyes,boise-state-broncos,appalachian-state-mountaineers,usc-trojans,virginia-cavaliers,navy-midshipmen,oklahoma-state-cowboys,kansas-state-wildcats
bob-asmussen,2019,15,lsu-tigers,ohio-state-buckeyes,clemson-tigers,georgia-bulldogs,oklahoma-sooners,utah-utes,florida-gators,baylor-bears,alabama-crimson-tide,penn-state-nittany-lions,notre-dame-fighting-irish,oregon-ducks,wisconsin-badgers,auburn-tigers,minnesota-golden-gophers,michigan-wolverines,boise-state-broncos,iowa-hawkeyes,memphis-tigers,virginia-cavaliers,appalachian-state-mountaineers,cincinnati-bearcats,navy-midshipmen,air-force-falcons,kansas-state-wildcats
brett-mcmurphy,2019,15,lsu-tigers,ohio-state-buckeyes,clemson-tigers,georgia-bulldogs,utah-utes,oklahoma-sooners,florida-gators,baylor-bears,wisconsin-badgers,penn-state-nittany-lions,auburn-tigers,alabama-crimson-tide,oregon-ducks,minnesota-golden-gophers,memphis-tigers,boise-state-broncos,notre-dame-fighting-irish,iowa-hawkeyes,michigan-wolverines,appalachian-state-mountaineers,air-force-falcons,virginia-cavaliers,usc-trojans,cincinnati-bearcats,navy-midshipmen
brian-howell,2019,15,lsu-tigers,clemson-tigers,ohio-state-buckeyes,utah-utes,georgia-bulldogs,oklahoma-sooners,baylor-bears,alabama-crimson-tide,florida-gators,notre-dame-fighting-irish,wisconsin-badgers,auburn-tigers,oregon-ducks,memphis-tigers,minnesota-golden-gophers,penn-state-nittany-lions,michigan-wolverines,iowa-hawkeyes,boise-state-broncos,appalachian-state-mountaineers,cincinnati-bearcats,air-force-falcons,navy-midshipmen,southern-methodist-mustangs,virginia-cavaliers
brooks-kubena,2019,15,lsu-tigers,ohio-state-buckeyes,clemson-tigers,georgia-bulldogs,oklahoma-sooners,utah-utes,baylor-bears,florida-gators,alabama-crimson-tide,wisconsin-badgers,auburn-tigers,penn-state-nittany-lions,memphis-tigers,oregon-ducks,minnesota-golden-gophers,michigan-wolverines,notre-dame-fighting-irish,iowa-hawkeyes,boise-state-broncos,appalachian-state-mountaineers,navy-midshipmen,virginia-cavaliers,cincinnati-bearcats,southern-methodist-mustangs,usc-trojans
bryce-miller,2019,15,ohio-state-buckeyes,lsu-tigers,clemson-tigers,georgia-bulldogs,utah-utes,florida-gators,oklahoma-sooners,baylor-bears,auburn-tigers,alabama-crimson-tide,penn-state-nittany-lions,oregon-ducks,notre-dame-fighting-irish,wisconsin-badgers,michigan-wolverines,iowa-hawkeyes,minnesota-golden-gophers,memphis-tigers,boise-state-broncos,navy-midshipmen,appalachian-state-mountaineers,usc-trojans,air-force-falcons,southern-methodist-mustangs,cincinnati-bearcats
chadd-cripe,2019,15,lsu-tigers,ohio-state-buckeyes,clemson-tigers,georgia-bulldogs,utah-utes,oklahoma-sooners,baylor-bears,wisconsin-badgers,florida-gators,auburn-tigers,alabama-crimson-tide,penn-state-nittany-lions,oregon-ducks,michigan-wolverines,iowa-hawkeyes,notre-dame-fighting-irish,minnesota-golden-gophers,memphis-tigers,boise-state-broncos,virginia-cavaliers,appalachian-state-mountaineers,usc-trojans,navy-midshipmen,cincinnati-bearcats,air-force-falcons
chris-murray,2019,15,lsu-tigers,ohio-state-buckeyes,clemson-tigers,georgia-bulldogs,oklahoma-sooners,utah-utes,baylor-bears,florida-gators,auburn-tigers,penn-state-nittany-lions,alabama-crimson-tide,wisconsin-badgers,minnesota-golden-gophers,oregon-ducks,michigan-wolverines,notre-dame-fighting-irish,memphis-tigers,iowa-hawkeyes,boise-state-broncos,cincinnati-bearcats,appalachian-state-mountaineers,navy-midshipmen,usc-trojans,virginia-cavaliers,air-force-falcons
chuck-carlton,2019,15,lsu-tigers,ohio-state-buckeyes,clemson-tigers,georgia-bulldogs,oklahoma-sooners,utah-utes,florida-gators,baylor-bears,alabama-crimson-tide,auburn-tigers,wisconsin-badgers,penn-state-nittany-lions,oregon-ducks,notre-dame-fighting-irish,memphis-tigers,minnesota-golden-gophers,michigan-wolverines,iowa-hawkeyes,boise-state-broncos,appalachian-state-mountaineers,virginia-cavaliers,kansas-state-wildcats,navy-midshipmen,cincinnati-bearcats,southern-methodist-mustangs
conor-oneill,2019,15,clemson-tigers,lsu-tigers,ohio-state-buckeyes,georgia-bulldogs,utah-utes,oklahoma-sooners,florida-gators,notre-dame-fighting-irish,wisconsin-badgers,baylor-bears,penn-state-nittany-lions,auburn-tigers,oregon-ducks,alabama-crimson-tide,minnesota-golden-gophers,memphis-tigers,michigan-wolverines,boise-state-broncos,appalachian-state-mountaineers,iowa-hawkeyes,virginia-cavaliers,usc-trojans,cincinnati-bearcats,kansas-state-wildcats,southern-methodist-mustangs
dave-reardon,2019,15,lsu-tigers,ohio-state-buckeyes,clemson-tigers,georgia-bulldogs,oklahoma-sooners,utah-utes,baylor-bears,alabama-crimson-tide,wisconsin-badgers,florida-gators,auburn-tigers,penn-state-nittany-lions,oregon-ducks,notre-dame-fighting-irish,michigan-wolverines,iowa-hawkeyes,memphis-tigers,minnesota-golden-gophers,boise-state-broncos,appalachian-state-mountaineers,cincinnati-bearcats,navy-midshipmen,air-force-falcons,virginia-cavaliers,usc-trojans
david-briggs,2019,15,ohio-state-buckeyes,lsu-tigers,clemson-tigers,georgia-bulldogs,utah-utes,oklahoma-sooners,florida-gators,baylor-bears,auburn-tigers,alabama-crimson-tide,wisconsin-badgers,minnesota-golden-gophers,penn-state-nittany-lions,oregon-ducks,michigan-wolverines,notre-dame-fighting-irish,memphis-tigers,boise-state-broncos,iowa-hawkeyes,virginia-tech-hokies,appalachian-state-mountaineers,navy-midshipmen,cincinnati-bearcats,virginia-cavaliers,usc-trojans
davis-potter,2019,15,lsu-tigers,ohio-state-buckeyes,clemson-tigers,georgia-bulldogs,utah-utes,oklahoma-sooners,baylor-bears,penn-state-nittany-lions,wisconsin-badgers,florida-gators,oregon-ducks,auburn-tigers,alabama-crimson-tide,minnesota-golden-gophers,memphis-tigers,michigan-wolverines,notre-dame-fighting-irish,iowa-hawkeyes,boise-state-broncos,cincinnati-bearcats,navy-midshipmen,appalachian-state-mountaineers,southern-methodist-mustangs,air-force-falcons,virginia-cavaliers
don-williams,2019,15,lsu-tigers,ohio-state-buckeyes,clemson-tigers,georgia-bulldogs,oklahoma-sooners,florida-gators,auburn-tigers,alabama-crimson-tide,baylor-bears,utah-utes,penn-state-nittany-lions,wisconsin-badgers,oregon-ducks,minnesota-golden-gophers,michigan-wolverines,iowa-hawkeyes,notre-dame-fighting-irish,oklahoma-state-cowboys,usc-trojans,memphis-tigers,navy-midshipmen,kansas-state-wildcats,cincinnati-bearcats,virginia-cavaliers,southern-methodist-mustangs
