aaron-mcmann,2019,9,alabama-crimson-tide,clemson-tigers,lsu-tigers,ohio-state-buckeyes,oklahoma-sooners,florida-gators,georgia-bulldogs,penn-state-nittany-lions,notre-dame-fighting-irish,oregon-ducks,auburn-tigers,utah-utes,wisconsin-badgers,texas-longhorns,baylor-bears,southern-methodist-mustangs,cincinnati-bearcats,minnesota-golden-gophers,michigan-wolverines,wake-forest-demon-deacons,boise-state-broncos,iowa-hawkeyes,pittsburgh-panthers,appalachian-state-mountaineers,iowa-state-cyclones
adam-zucker,2019,9,ohio-state-buckeyes,lsu-tigers,alabama-crimson-tide,oklahoma-sooners,clemson-tigers,penn-state-nittany-lions,florida-gators,auburn-tigers,oregon-ducks,georgia-bulldogs,notre-dame-fighting-irish,utah-utes,baylor-bears,minnesota-golden-gophers,wisconsin-badgers,texas-longhorns,cincinnati-bearcats,arizona-state-sun-devils,michigan-wolverines,southern-methodist-mustangs,memphis-tigers,boise-state-broncos,iowa-hawkeyes,appalachian-state-mountaineers,navy-midshipmen
andy-greder,2019,9,alabama-crimson-tide,ohio-state-buckeyes,lsu-tigers,clemson-tigers,oklahoma-sooners,penn-state-nittany-lions,florida-gators,georgia-bulldogs,auburn-tigers,notre-dame-fighting-irish,oregon-ducks,utah-utes,baylor-bears,cincinnati-bearcats,minnesota-golden-gophers,wisconsin-badgers,texas-longhorns,iowa-hawkeyes,michigan-wolverines,iowa-state-cyclones,southern-methodist-mustangs,boise-state-broncos,arizona-state-sun-devils,appalachian-state-mountaineers,memphis-tigers
audrey-dahlgren,2019,9,alabama-crimson-tide,lsu-tigers,clemson-tigers,ohio-state-buckeyes,oklahoma-sooners,penn-state-nittany-lions,notre-dame-fighting-irish,florida-gators,georgia-bulldogs,wisconsin-badgers,auburn-tigers,oregon-ducks,utah-utes,texas-longhorns,baylor-bears,southern-methodist-mustangs,minnesota-golden-gophers,cincinnati-bearcats,boise-state-broncos,michigan-wolverines,iowa-hawkeyes,arizona-state-sun-devils,appalachian-state-mountaineers,missouri-tigers,tulane-green-wave
blair-kerkhoff,2019,9,ohio-state-buckeyes,lsu-tigers,alabama-crimson-tide,oklahoma-sooners,clemson-tigers,penn-state-nittany-lions,notre-dame-fighting-irish,florida-gators,auburn-tigers,oregon-ducks,georgia-bulldogs,utah-utes,baylor-bears,minnesota-golden-gophers,wisconsin-badgers,texas-longhorns,southern-methodist-mustangs,michigan-wolverines,cincinnati-bearcats,iowa-hawkeyes,wake-forest-demon-deacons,appalachian-state-mountaineers,boise-state-broncos,iowa-state-cyclones,arizona-state-sun-devils
bob-asmussen,2019,9,alabama-crimson-tide,lsu-tigers,ohio-state-buckeyes,clemson-tigers,oklahoma-sooners,penn-state-nittany-lions,florida-gators,georgia-bulldogs,notre-dame-fighting-irish,auburn-tigers,oregon-ducks,utah-utes,wisconsin-badgers,baylor-bears,texas-longhorns,minnesota-golden-gophers,southern-methodist-mustangs,cincinnati-bearcats,michigan-wolverines,iowa-hawkeyes,boise-state-broncos,appalachian-state-mountaineers,iowa-state-cyclones,arizona-state-sun-devils,wake-forest-demon-deacons
brett-mcmurphy,2019,9,lsu-tigers,alabama-crimson-tide,oklahoma-sooners,clemson-tigers,ohio-state-buckeyes,penn-state-nittany-lions,florida-gators,georgia-bulldogs,notre-dame-fighting-irish,auburn-tigers,oregon-ducks,baylor-bears,utah-utes,wisconsin-badgers,texas-longhorns,southern-methodist-mustangs,minnesota-golden-gophers,cincinnati-bearcats,appalachian-state-mountaineers,iowa-hawkeyes,iowa-state-cyclones,boise-state-broncos,wake-forest-demon-deacons,arizona-state-sun-devils,michigan-wolverines
brian-howell,2019,9,clemson-tigers,alabama-crimson-tide,lsu-tigers,oklahoma-sooners,ohio-state-buckeyes,notre-dame-fighting-irish,penn-state-nittany-lions,florida-gators,auburn-tigers,oregon-ducks,georgia-bulldogs,utah-utes,texas-longhorns,southern-methodist-mustangs,cincinnati-bearcats,baylor-bears,minnesota-golden-gophers,wisconsin-badgers,michigan-wolverines,iowa-hawkeyes,boise-state-broncos,arizona-state-sun-devils,appalachian-state-mountaineers,virginia-cavaliers,wake-forest-demon-deacons
brooks-kubena,2019,9,ohio-state-buckeyes,lsu-tigers,alabama-crimson-tide,oklahoma-sooners,clemson-tigers,penn-state-nittany-lions,oregon-ducks,notre-dame-fighting-irish,florida-gators,auburn-tigers,wisconsin-badgers,georgia-bulldogs,utah-utes,baylor-bears,minnesota-golden-gophers,southern-methodist-mustangs,texas-longhorns,appalachian-state-mountaineers,michigan-wolverines,cincinnati-bearcats,iowa-hawkeyes,boise-state-broncos,memphis-tigers,iowa-state-cyclones,navy-midshipmen
bryce-miller,2019,9,alabama-crimson-tide,ohio-state-buckeyes,lsu-tigers,clemson-tigers,oklahoma-sooners,notre-dame-fighting-irish,penn-state-nittany-lions,florida-gators,auburn-tigers,georgia-bulldogs,texas-longhorns,oregon-ducks,wisconsin-badgers,utah-utes,baylor-bears,southern-methodist-mustangs,minnesota-golden-gophers,michigan-wolverines,iowa-hawkeyes,boise-state-broncos,cincinnati-bearcats,iowa-state-cyclones,appalachian-state-mountaineers,memphis-tigers,san-diego-state-aztecs
chadd-cripe,2019,9,lsu-tigers,clemson-tigers,alabama-crimson-tide,ohio-state-buckeyes,oklahoma-sooners,florida-gators,auburn-tigers,oregon-ducks,penn-state-nittany-lions,georgia-bulldogs,notre-dame-fighting-irish,utah-utes,baylor-bears,wisconsin-badgers,texas-longhorns,michigan-wolverines,cincinnati-bearcats,iowa-hawkeyes,minnesota-golden-gophers,appalachian-state-mountaineers,southern-methodist-mustangs,iowa-state-cyclones,wake-forest-demon-deacons,memphis-tigers,washington-huskies
chris-murray,2019,9,clemson-tigers,alabama-crimson-tide,lsu-tigers,ohio-state-buckeyes,oklahoma-sooners,penn-state-nittany-lions,florida-gators,auburn-tigers,georgia-bulldogs,oregon-ducks,notre-dame-fighting-irish,utah-utes,wisconsin-badgers,baylor-bears,texas-longhorns,southern-methodist-mustangs,cincinnati-bearcats,minnesota-golden-gophers,michigan-wolverines,iowa-hawkeyes,wake-forest-demon-deacons,appalachian-state-mountaineers,iowa-state-cyclones,boise-state-broncos,san-diego-state-aztecs
chuck-carlton,2019,9,alabama-crimson-tide,lsu-tigers,ohio-state-buckeyes,clemson-tigers,oklahoma-sooners,penn-state-nittany-lions,florida-gators,georgia-bulldogs,notre-dame-fighting-irish,auburn-tigers,oregon-ducks,utah-utes,wisconsin-badgers,baylor-bears,texas-longhorns,southern-methodist-mustangs,minnesota-golden-gophers,cincinnati-bearcats,appalachian-state-mountaineers,iowa-hawkeyes,iowa-state-cyclones,wake-forest-demon-deacons,boise-state-broncos,arizona-state-sun-devils,pittsburgh-panthers
conor-oneill,2019,9,clemson-tigers,alabama-crimson-tide,lsu-tigers,ohio-state-buckeyes,oklahoma-sooners,penn-state-nittany-lions,notre-dame-fighting-irish,auburn-tigers,oregon-ducks,georgia-bulldogs,utah-utes,florida-gators,baylor-bears,minnesota-golden-gophers,wisconsin-badgers,cincinnati-bearcats,appalachian-state-mountaineers,southern-methodist-mustangs,texas-longhorns,michigan-wolverines,iowa-hawkeyes,iowa-state-cyclones,wake-forest-demon-deacons,boise-state-broncos,virginia-cavaliers
dave-reardon,2019,9,lsu-tigers,alabama-crimson-tide,oklahoma-sooners,clemson-tigers,ohio-state-buckeyes,florida-gators,penn-state-nittany-lions,georgia-bulldogs,notre-dame-fighting-irish,auburn-tigers,oregon-ducks,wisconsin-badgers,utah-utes,baylor-bears,minnesota-golden-gophers,michigan-wolverines,texas-longhorns,southern-methodist-mustangs,appalachian-state-mountaineers,cincinnati-bearcats,arizona-state-sun-devils,memphis-tigers,boise-state-broncos,navy-midshipmen,louisiana-tech-bulldogs
david-briggs,2019,9,lsu-tigers,ohio-state-buckeyes,alabama-crimson-tide,oklahoma-sooners,clemson-tigers,penn-state-nittany-lions,florida-gators,georgia-bulldogs,notre-dame-fighting-irish,auburn-tigers,oregon-ducks,utah-utes,wisconsin-badgers,baylor-bears,texas-longhorns,cincinnati-bearcats,minnesota-golden-gophers,michigan-wolverines,southern-methodist-mustangs,appalachian-state-mountaineers,wake-forest-demon-deacons,boise-state-broncos,arizona-state-sun-devils,iowa-hawkeyes,iowa-state-cyclones
davis-potter,2019,9,alabama-crimson-tide,clemson-tigers,lsu-tigers,oklahoma-sooners,ohio-state-buckeyes,penn-state-nittany-lions,florida-gators,notre-dame-fighting-irish,auburn-tigers,oregon-ducks,texas-longhorns,georgia-bulldogs,wisconsin-badgers,utah-utes,michigan-wolverines,southern-methodist-mustangs,cincinnati-bearcats,baylor-bears,minnesota-golden-gophers,iowa-hawkeyes,boise-state-broncos,arizona-state-sun-devils,appalachian-state-mountaineers,memphis-tigers,virginia-cavaliers
don-williams,2019,9,alabama-crimson-tide,ohio-state-buckeyes,clemson-tigers,oklahoma-sooners,lsu-tigers,penn-state-nittany-lions,georgia-bulldogs,notre-dame-fighting-irish,florida-gators,wisconsin-badgers,auburn-tigers,oregon-ducks,utah-utes,michigan-wolverines,baylor-bears,iowa-hawkeyes,iowa-state-cyclones,texas-longhorns,minnesota-golden-gophers,texas-am-aggies,southern-methodist-mustangs,cincinnati-bearcats,pittsburgh-panthers,arizona-state-sun-devils,memphis-tigers
dylan-sinn,2019,9,clemson-tigers,alabama-crimson-tide,ohio-state-buckeyes,lsu-tigers,oklahoma-sooners,penn-state-nittany-lions,florida-gators,auburn-tigers,georgia-bulldogs,notre-dame-fighting-irish,utah-utes,oregon-ducks,minnesota-golden-gophers,southern-methodist-mustangs,texas-longhorns,appalachian-state-mountaineers,wisconsin-badgers,baylor-bears,wake-forest-demon-deacons,michigan-wolverines,virginia-cavaliers,boise-state-broncos,memphis-tigers,san-diego-state-aztecs,cincinnati-bearcats
eric-boynton,2019,9,lsu-tigers,clemson-tigers,alabama-crimson-tide,ohio-state-buckeyes,oklahoma-sooners,penn-state-nittany-lions,florida-gators,georgia-bulldogs,auburn-tigers,notre-dame-fighting-irish,oregon-ducks,utah-utes,wisconsin-badgers,baylor-bears,southern-methodist-mustangs,minnesota-golden-gophers,cincinnati-bearcats,texas-longhorns,michigan-wolverines,iowa-hawkeyes,appalachian-state-mountaineers,boise-state-broncos,arizona-state-sun-devils,iowa-state-cyclones,wake-forest-demon-deacons
eric-hansen,2019,9,lsu-tigers,alabama-crimson-tide,ohio-state-buckeyes,clemson-tigers,oklahoma-sooners,notre-dame-fighting-irish,penn-state-nittany-lions,florida-gators,georgia-bulldogs,auburn-tigers,oregon-ducks,utah-utes,wisconsin-badgers,baylor-bears,texas-longhorns,cincinnati-bearcats,michigan-wolverines,appalachian-state-mountaineers,southern-methodist-mustangs,minnesota-golden-gophers,iowa-hawkeyes,virginia-cavaliers,wake-forest-demon-deacons,iowa-state-cyclones,navy-midshipmen
garland-gillen,2019,9,lsu-tigers,alabama-crimson-tide,oklahoma-sooners,ohio-state-buckeyes,clemson-tigers,penn-state-nittany-lions,florida-gators,georgia-bulldogs,notre-dame-fighting-irish,auburn-tigers,oregon-ducks,utah-utes,southern-methodist-mustangs,baylor-bears,wisconsin-badgers,minnesota-golden-gophers,appalachian-state-mountaineers,texas-longhorns,cincinnati-bearcats,michigan-wolverines,iowa-hawkeyes,iowa-state-cyclones,memphis-tigers,boise-state-broncos,arizona-state-sun-devils
gary-horowitz,2019,9,ohio-state-buckeyes,alabama-crimson-tide,lsu-tigers,oklahoma-sooners,clemson-tigers,notre-dame-fighting-irish,penn-state-nittany-lions,georgia-bulldogs,auburn-tigers,florida-gators,oregon-ducks,utah-utes,wisconsin-badgers,baylor-bears,southern-methodist-mustangs,texas-longhorns,michigan-wolverines,cincinnati-bearcats,minnesota-golden-gophers,appalachian-state-mountaineers,boise-state-broncos,iowa-hawkeyes,wake-forest-demon-deacons,arizona-state-sun-devils,iowa-state-cyclones
gene-henley,2019,9,alabama-crimson-tide,lsu-tigers,clemson-tigers,ohio-state-buckeyes,oklahoma-sooners,penn-state-nittany-lions,notre-dame-fighting-irish,florida-gators,georgia-bulldogs,auburn-tigers,oregon-ducks,utah-utes,texas-longhorns,baylor-bears,wisconsin-badgers,southern-methodist-mustangs,minnesota-golden-gophers,cincinnati-bearcats,michigan-wolverines,boise-state-broncos,iowa-hawkeyes,appalachian-state-mountaineers,arizona-state-sun-devils,memphis-tigers,wake-forest-demon-deacons
james-kratch,2019,9,ohio-state-buckeyes,lsu-tigers,alabama-crimson-tide,oklahoma-sooners,clemson-tigers,penn-state-nittany-lions,florida-gators,auburn-tigers,oregon-ducks,georgia-bulldogs,notre-dame-fighting-irish,utah-utes,baylor-bears,minnesota-golden-gophers,wisconsin-badgers,michigan-wolverines,southern-methodist-mustangs,texas-longhorns,iowa-hawkeyes,cincinnati-bearcats,appalachian-state-mountaineers,iowa-state-cyclones,boise-state-broncos,arizona-state-sun-devils,memphis-tigers
jerry-dipaola,2019,9,clemson-tigers,ohio-state-buckeyes,alabama-crimson-tide,lsu-tigers,oklahoma-sooners,penn-state-nittany-lions,florida-gators,georgia-bulldogs,notre-dame-fighting-irish,auburn-tigers,oregon-ducks,wisconsin-badgers,utah-utes,baylor-bears,minnesota-golden-gophers,cincinnati-bearcats,iowa-hawkeyes,virginia-cavaliers,southern-methodist-mustangs,iowa-state-cyclones,michigan-wolverines,texas-longhorns,pittsburgh-panthers,memphis-tigers,appalachian-state-mountaineers
jim-holder,2019,9,alabama-crimson-tide,clemson-tigers,oklahoma-sooners,ohio-state-buckeyes,lsu-tigers,penn-state-nittany-lions,florida-gators,georgia-bulldogs,notre-dame-fighting-irish,auburn-tigers,oregon-ducks,utah-utes,southern-methodist-mustangs,minnesota-golden-gophers,baylor-bears,wisconsin-badgers,texas-longhorns,cincinnati-bearcats,michigan-wolverines,iowa-hawkeyes,iowa-state-cyclones,appalachian-state-mountaineers,wake-forest-demon-deacons,virginia-cavaliers,pittsburgh-panthers
