Pollster,Season,Week,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,10th,11th,12th,13th,14th,15th,16th,17th,18th,19th,20th,21st,22nd,23rd,24th,25th
eric-boynton,2019,6,clemson-tigers,alabama-crimson-tide,georgia-bulldogs,lsu-tigers,ohio-state-buckeyes,oklahoma-sooners,auburn-tigers,wisconsin-badgers,florida-gators,texas-longhorns,notre-dame-fighting-irish,penn-state-nittany-lions,oregon-ducks,iowa-hawkeyes,washington-huskies,utah-utes,boise-state-broncos,ucf-knights,michigan-wolverines,arizona-state-sun-devils,michigan-state-spartans,california-golden-bears,virginia-cavaliers,oklahoma-state-cowboys,wake-forest-demon-deacons
eric-hansen,2019,6,alabama-crimson-tide,georgia-bulldogs,clemson-tigers,ohio-state-buckeyes,lsu-tigers,auburn-tigers,wisconsin-badgers,oklahoma-sooners,notre-dame-fighting-irish,texas-longhorns,florida-gators,penn-state-nittany-lions,oregon-ducks,iowa-hawkeyes,washington-huskies,virginia-cavaliers,boise-state-broncos,utah-utes,michigan-wolverines,appalachian-state-mountaineers,southern-methodist-mustangs,ucf-knights,oklahoma-state-cowboys,arizona-state-sun-devils,wake-forest-demon-deacons
garland-gillen,2019,6,alabama-crimson-tide,lsu-tigers,clemson-tigers,georgia-bulldogs,oklahoma-sooners,ohio-state-buckeyes,auburn-tigers,wisconsin-badgers,florida-gators,iowa-hawkeyes,penn-state-nittany-lions,texas-longhorns,notre-dame-fighting-irish,oregon-ducks,boise-state-broncos,washington-huskies,michigan-wolverines,memphis-tigers,southern-methodist-mustangs,appalachian-state-mountaineers,utah-utes,wake-forest-demon-deacons,arizona-state-sun-devils,virginia-cavaliers,tulane-green-wave
gary-horowitz,2019,6,alabama-crimson-tide,ohio-state-buckeyes,georgia-bulldogs,oklahoma-sooners,clemson-tigers,lsu-tigers,auburn-tigers,wisconsin-badgers,florida-gators,notre-dame-fighting-irish,penn-state-nittany-lions,texas-longhorns,oregon-ducks,iowa-hawkeyes,boise-state-broncos,washington-huskies,ucf-knights,utah-utes,arizona-state-sun-devils,michigan-wolverines,wake-forest-demon-deacons,virginia-cavaliers,oklahoma-state-cowboys,army-west-point-black-knights,california-golden-bears
gene-henley,2019,6,georgia-bulldogs,clemson-tigers,alabama-crimson-tide,oklahoma-sooners,ohio-state-buckeyes,auburn-tigers,lsu-tigers,wisconsin-badgers,notre-dame-fighting-irish,florida-gators,texas-longhorns,penn-state-nittany-lions,oregon-ducks,iowa-hawkeyes,boise-state-broncos,washington-huskies,utah-utes,california-golden-bears,michigan-wolverines,ucf-knights,texas-am-aggies,appalachian-state-mountaineers,wake-forest-demon-deacons,michigan-state-spartans,arizona-state-sun-devils
james-kratch,2019,6,auburn-tigers,lsu-tigers,georgia-bulldogs,clemson-tigers,alabama-crimson-tide,ohio-state-buckeyes,oklahoma-sooners,notre-dame-fighting-irish,oregon-ducks,texas-longhorns,wisconsin-badgers,florida-gators,penn-state-nittany-lions,iowa-hawkeyes,washington-huskies,utah-utes,arizona-state-sun-devils,california-golden-bears,michigan-wolverines,boise-state-broncos,army-west-point-black-knights,texas-am-aggies,virginia-cavaliers,ucf-knights,colorado-buffaloes
jerry-dipaola,2019,6,clemson-tigers,alabama-crimson-tide,lsu-tigers,ohio-state-buckeyes,georgia-bulldogs,oklahoma-sooners,auburn-tigers,wisconsin-badgers,notre-dame-fighting-irish,florida-gators,washington-huskies,penn-state-nittany-lions,texas-longhorns,oregon-ducks,iowa-hawkeyes,utah-utes,michigan-wolverines,texas-am-aggies,boise-state-broncos,ucf-knights,oklahoma-state-cowboys,colorado-buffaloes,arizona-state-sun-devils,virginia-cavaliers,michigan-state-spartans
jim-holder,2019,6,alabama-crimson-tide,clemson-tigers,oklahoma-sooners,ohio-state-buckeyes,georgia-bulldogs,lsu-tigers,florida-gators,auburn-tigers,penn-state-nittany-lions,wisconsin-badgers,notre-dame-fighting-irish,texas-longhorns,iowa-hawkeyes,oregon-ducks,washington-huskies,boise-state-broncos,virginia-cavaliers,utah-utes,michigan-state-spartans,michigan-wolverines,southern-methodist-mustangs,memphis-tigers,minnesota-golden-gophers,wake-forest-demon-deacons,appalachian-state-mountaineers
jim-polzin,2019,6,alabama-crimson-tide,clemson-tigers,georgia-bulldogs,oklahoma-sooners,lsu-tigers,ohio-state-buckeyes,auburn-tigers,notre-dame-fighting-irish,florida-gators,wisconsin-badgers,oregon-ducks,texas-longhorns,iowa-hawkeyes,penn-state-nittany-lions,michigan-wolverines,boise-state-broncos,washington-huskies,utah-utes,texas-am-aggies,southern-methodist-mustangs,ucf-knights,oklahoma-state-cowboys,arizona-state-sun-devils,california-golden-bears,virginia-cavaliers
joe-dubin,2019,6,clemson-tigers,alabama-crimson-tide,georgia-bulldogs,lsu-tigers,oklahoma-sooners,ohio-state-buckeyes,auburn-tigers,wisconsin-badgers,notre-dame-fighting-irish,florida-gators,iowa-hawkeyes,penn-state-nittany-lions,texas-longhorns,oregon-ducks,boise-state-broncos,wake-forest-demon-deacons,michigan-wolverines,washington-huskies,utah-utes,southern-methodist-mustangs,arizona-state-sun-devils,michigan-state-spartans,oklahoma-state-cowboys,ucf-knights,memphis-tigers
john-bednarowski,2019,6,alabama-crimson-tide,clemson-tigers,ohio-state-buckeyes,georgia-bulldogs,oklahoma-sooners,lsu-tigers,auburn-tigers,wisconsin-badgers,florida-gators,notre-dame-fighting-irish,texas-longhorns,penn-state-nittany-lions,iowa-hawkeyes,oregon-ducks,utah-utes,michigan-wolverines,boise-state-broncos,texas-am-aggies,washington-huskies,army-west-point-black-knights,ucf-knights,virginia-cavaliers,oklahoma-state-cowboys,california-golden-bears,wake-forest-demon-deacons
john-clay,2019,6,alabama-crimson-tide,georgia-bulldogs,clemson-tigers,oklahoma-sooners,lsu-tigers,ohio-state-buckeyes,auburn-tigers,florida-gators,wisconsin-badgers,notre-dame-fighting-irish,texas-longhorns,oregon-ducks,penn-state-nittany-lions,iowa-hawkeyes,utah-utes,boise-state-broncos,washington-huskies,virginia-cavaliers,ucf-knights,michigan-wolverines,baylor-bears,oklahoma-state-cowboys,texas-am-aggies,wake-forest-demon-deacons,southern-methodist-mustangs
jon-johnson,2019,6,alabama-crimson-tide,clemson-tigers,georgia-bulldogs,ohio-state-buckeyes,oklahoma-sooners,auburn-tigers,lsu-tigers,wisconsin-badgers,florida-gators,notre-dame-fighting-irish,penn-state-nittany-lions,texas-longhorns,oregon-ducks,iowa-hawkeyes,washington-huskies,boise-state-broncos,michigan-wolverines,utah-utes,oklahoma-state-cowboys,ucf-knights,arizona-state-sun-devils,virginia-cavaliers,california-golden-bears,michigan-state-spartans,appalachian-state-mountaineers
jon-wilner,2019,6,clemson-tigers,lsu-tigers,alabama-crimson-tide,oklahoma-sooners,georgia-bulldogs,ohio-state-buckeyes,notre-dame-fighting-irish,auburn-tigers,wisconsin-badgers,texas-longhorns,oregon-ducks,florida-gators,iowa-hawkeyes,washington-huskies,penn-state-nittany-lions,arizona-state-sun-devils,michigan-wolverines,utah-utes,texas-am-aggies,ucf-knights,army-west-point-black-knights,southern-methodist-mustangs,boise-state-broncos,virginia-cavaliers,michigan-state-spartans
josh-furlong,2019,6,alabama-crimson-tide,clemson-tigers,lsu-tigers,georgia-bulldogs,oklahoma-sooners,ohio-state-buckeyes,auburn-tigers,notre-dame-fighting-irish,texas-longhorns,penn-state-nittany-lions,wisconsin-badgers,florida-gators,washington-huskies,oregon-ducks,utah-utes,iowa-hawkeyes,boise-state-broncos,michigan-wolverines,oklahoma-state-cowboys,ucf-knights,michigan-state-spartans,virginia-cavaliers,california-golden-bears,wake-forest-demon-deacons,texas-am-aggies
kirk-bohls,2019,6,ohio-state-buckeyes,alabama-crimson-tide,clemson-tigers,lsu-tigers,georgia-bulldogs,oklahoma-sooners,auburn-tigers,wisconsin-badgers,oregon-ducks,texas-longhorns,notre-dame-fighting-irish,florida-gators,penn-state-nittany-lions,iowa-hawkeyes,washington-huskies,boise-state-broncos,ucf-knights,colorado-buffaloes,utah-utes,arizona-state-sun-devils,california-golden-bears,southern-methodist-mustangs,wake-forest-demon-deacons,oklahoma-state-cowboys,virginia-cavaliers
lauren-brownlow,2019,6,clemson-tigers,alabama-crimson-tide,lsu-tigers,ohio-state-buckeyes,georgia-bulldogs,oklahoma-sooners,notre-dame-fighting-irish,auburn-tigers,wisconsin-badgers,texas-longhorns,oregon-ducks,florida-gators,iowa-hawkeyes,utah-utes,penn-state-nittany-lions,washington-huskies,ucf-knights,boise-state-broncos,wake-forest-demon-deacons,missouri-tigers,oklahoma-state-cowboys,virginia-cavaliers,arizona-state-sun-devils,appalachian-state-mountaineers,colorado-buffaloes
marc-weiszer,2019,6,alabama-crimson-tide,clemson-tigers,georgia-bulldogs,ohio-state-buckeyes,lsu-tigers,auburn-tigers,oklahoma-sooners,wisconsin-badgers,florida-gators,notre-dame-fighting-irish,penn-state-nittany-lions,texas-longhorns,iowa-hawkeyes,oregon-ducks,boise-state-broncos,washington-huskies,ucf-knights,utah-utes,michigan-wolverines,wake-forest-demon-deacons,virginia-cavaliers,arizona-state-sun-devils,southern-methodist-mustangs,oklahoma-state-cowboys,california-golden-bears
mark-whicker,2019,6,alabama-crimson-tide,oklahoma-sooners,clemson-tigers,auburn-tigers,ohio-state-buckeyes,lsu-tigers,georgia-bulldogs,wisconsin-badgers,florida-gators,notre-dame-fighting-irish,texas-longhorns,oregon-ducks,iowa-hawkeyes,penn-state-nittany-lions,boise-state-broncos,washington-huskies,memphis-tigers,minnesota-golden-gophers,ucf-knights,oklahoma-state-cowboys,arizona-state-sun-devils,virginia-cavaliers,southern-methodist-mustangs,wake-forest-demon-deacons,utah-utes
matt-baker,2019,6,alabama-crimson-tide,ohio-state-buckeyes,georgia-bulldogs,lsu-tigers,auburn-tigers,oklahoma-sooners,clemson-tigers,wisconsin-badgers,penn-state-nittany-lions,florida-gators,notre-dame-fighting-irish,texas-longhorns,oregon-ducks,iowa-hawkeyes,boise-state-broncos,washington-huskies,utah-utes,ucf-knights,missouri-tigers,oklahoma-state-cowboys,arizona-state-sun-devils,michigan-state-spartans,memphis-tigers,southern-methodist-mustangs,wake-forest-demon-deacons
matt-brown,2019,6,ohio-state-buckeyes,alabama-crimson-tide,lsu-tigers,clemson-tigers,georgia-bulldogs,oklahoma-sooners,auburn-tigers,wisconsin-badgers,texas-longhorns,notre-dame-fighting-irish,penn-state-nittany-lions,oregon-ducks,florida-gators,iowa-hawkeyes,boise-state-broncos,oklahoma-state-cowboys,washington-huskies,utah-utes,southern-methodist-mustangs,baylor-bears,virginia-cavaliers,arizona-state-sun-devils,california-golden-bears,ucf-knights,wake-forest-demon-deacons
matt-mccoy,2019,6,alabama-crimson-tide,lsu-tigers,ohio-state-buckeyes,oklahoma-sooners,clemson-tigers,georgia-bulldogs,auburn-tigers,wisconsin-badgers,penn-state-nittany-lions,texas-longhorns,notre-dame-fighting-irish,florida-gators,oregon-ducks,iowa-hawkeyes,utah-utes,boise-state-broncos,michigan-wolverines,washington-huskies,ucf-knights,arizona-state-sun-devils,california-golden-bears,michigan-state-spartans,oklahoma-state-cowboys,texas-am-aggies,colorado-buffaloes
michael-lev,2019,6,alabama-crimson-tide,clemson-tigers,lsu-tigers,georgia-bulldogs,oklahoma-sooners,ohio-state-buckeyes,auburn-tigers,wisconsin-badgers,florida-gators,notre-dame-fighting-irish,texas-longhorns,penn-state-nittany-lions,oregon-ducks,boise-state-broncos,washington-huskies,utah-utes,ucf-knights,iowa-hawkeyes,oklahoma-state-cowboys,southern-methodist-mustangs,wake-forest-demon-deacons,missouri-tigers,appalachian-state-mountaineers,virginia-cavaliers,kansas-state-wildcats
michael-vega,2019,6,alabama-crimson-tide,clemson-tigers,georgia-bulldogs,oklahoma-sooners,ohio-state-buckeyes,lsu-tigers,auburn-tigers,florida-gators,penn-state-nittany-lions,texas-longhorns,wisconsin-badgers,notre-dame-fighting-irish,washington-huskies,iowa-hawkeyes,oregon-ducks,boise-state-broncos,michigan-wolverines,southern-methodist-mustangs,ucf-knights,utah-utes,wake-forest-demon-deacons,arizona-state-sun-devils,virginia-cavaliers,california-golden-bears,michigan-state-spartans
nate-mink,2019,6,clemson-tigers,alabama-crimson-tide,lsu-tigers,georgia-bulldogs,oklahoma-sooners,ohio-state-buckeyes,auburn-tigers,texas-longhorns,notre-dame-fighting-irish,wisconsin-badgers,penn-state-nittany-lions,oregon-ducks,florida-gators,iowa-hawkeyes,boise-state-broncos,washington-huskies,ucf-knights,utah-utes,oklahoma-state-cowboys,virginia-cavaliers,wake-forest-demon-deacons,southern-methodist-mustangs,appalachian-state-mountaineers,arizona-state-sun-devils,california-golden-bears
nathan-baird,2019,6,georgia-bulldogs,ohio-state-buckeyes,alabama-crimson-tide,clemson-tigers,lsu-tigers,oklahoma-sooners,auburn-tigers,wisconsin-badgers,notre-dame-fighting-irish,penn-state-nittany-lions,florida-gators,texas-longhorns,oregon-ducks,oklahoma-state-cowboys,utah-utes,boise-state-broncos,ucf-knights,iowa-hawkeyes,michigan-wolverines,virginia-cavaliers,arizona-state-sun-devils,california-golden-bears,washington-huskies,usc-trojans,texas-am-aggies
neill-ostrout,2019,6,ohio-state-buckeyes,alabama-crimson-tide,clemson-tigers,georgia-bulldogs,lsu-tigers,oklahoma-sooners,auburn-tigers,florida-gators,wisconsin-badgers,penn-state-nittany-lions,texas-longhorns,notre-dame-fighting-irish,iowa-hawkeyes,oregon-ducks,washington-huskies,michigan-wolverines,utah-utes,ucf-knights,boise-state-broncos,memphis-tigers,arizona-state-sun-devils,wake-forest-demon-deacons,minnesota-golden-gophers,appalachian-state-mountaineers,army-west-point-black-knights
norm-wood,2019,6,alabama-crimson-tide,clemson-tigers,georgia-bulldogs,ohio-state-buckeyes,lsu-tigers,oklahoma-sooners,auburn-tigers,florida-gators,wisconsin-badgers,notre-dame-fighting-irish,texas-longhorns,penn-state-nittany-lions,iowa-hawkeyes,oregon-ducks,boise-state-broncos,washington-huskies,utah-utes,michigan-wolverines,ucf-knights,wake-forest-demon-deacons,arizona-state-sun-devils,michigan-state-spartans,virginia-cavaliers,army-west-point-black-knights,california-golden-bears
pat-dooley,2019,6,auburn-tigers,lsu-tigers,georgia-bulldogs,alabama-crimson-tide,clemson-tigers,ohio-state-buckeyes,oklahoma-sooners,wisconsin-badgers,florida-gators,penn-state-nittany-lions,notre-dame-fighting-irish,oregon-ducks,iowa-hawkeyes,texas-longhorns,washington-huskies,utah-utes,boise-state-broncos,wake-forest-demon-deacons,ucf-knights,california-golden-bears,southern-methodist-mustangs,appalachian-state-mountaineers,virginia-cavaliers,michigan-state-spartans,arizona-state-sun-devils
rece-davis,2019,6,ohio-state-buckeyes,alabama-crimson-tide,clemson-tigers,lsu-tigers,georgia-bulldogs,oklahoma-sooners,auburn-tigers,wisconsin-badgers,notre-dame-fighting-irish,texas-longhorns,florida-gators,oregon-ducks,iowa-hawkeyes,penn-state-nittany-lions,washington-huskies,utah-utes,oklahoma-state-cowboys,southern-methodist-mustangs,arizona-state-sun-devils,ucf-knights,wake-forest-demon-deacons,virginia-cavaliers,baylor-bears,boise-state-broncos,michigan-state-spartans
robert-cessna,2019,6,clemson-tigers,alabama-crimson-tide,oklahoma-sooners,georgia-bulldogs,ohio-state-buckeyes,lsu-tigers,auburn-tigers,wisconsin-badgers,notre-dame-fighting-irish,florida-gators,texas-longhorns,oregon-ducks,penn-state-nittany-lions,boise-state-broncos,washington-huskies,iowa-hawkeyes,utah-utes,ucf-knights,memphis-tigers,michigan-wolverines,michigan-state-spartans,virginia-cavaliers,arizona-state-sun-devils,southern-methodist-mustangs,oklahoma-state-cowboys
ryan-aber,2019,6,auburn-tigers,lsu-tigers,georgia-bulldogs,ohio-state-buckeyes,alabama-crimson-tide,oklahoma-sooners,clemson-tigers,wisconsin-badgers,florida-gators,notre-dame-fighting-irish,penn-state-nittany-lions,texas-longhorns,oregon-ducks,iowa-hawkeyes,boise-state-broncos,wake-forest-demon-deacons,oklahoma-state-cowboys,southern-methodist-mustangs,michigan-wolverines,utah-utes,ucf-knights,arizona-state-sun-devils,california-golden-bears,washington-huskies,memphis-tigers
sam-mckewon,2019,6,ohio-state-buckeyes,alabama-crimson-tide,lsu-tigers,georgia-bulldogs,auburn-tigers,oklahoma-sooners,wisconsin-badgers,clemson-tigers,notre-dame-fighting-irish,oregon-ducks,penn-state-nittany-lions,florida-gators,iowa-hawkeyes,washington-huskies,texas-longhorns,utah-utes,michigan-state-spartans,california-golden-bears,michigan-wolverines,arizona-state-sun-devils,virginia-cavaliers,usc-trojans,boise-state-broncos,texas-am-aggies,missouri-tigers
soren-petro,2019,6,alabama-crimson-tide,clemson-tigers,lsu-tigers,georgia-bulldogs,oklahoma-sooners,ohio-state-buckeyes,auburn-tigers,florida-gators,penn-state-nittany-lions,notre-dame-fighting-irish,oregon-ducks,wisconsin-badgers,texas-longhorns,iowa-hawkeyes,michigan-wolverines,utah-utes,michigan-state-spartans,washington-huskies,missouri-tigers,texas-am-aggies,oklahoma-state-cowboys,arizona-state-sun-devils,boise-state-broncos,baylor-bears,wake-forest-demon-deacons
steve-batterson,2019,6,alabama-crimson-tide,clemson-tigers,ohio-state-buckeyes,georgia-bulldogs,oklahoma-sooners,lsu-tigers,auburn-tigers,texas-longhorns,florida-gators,wisconsin-badgers,oregon-ducks,notre-dame-fighting-irish,iowa-hawkeyes,penn-state-nittany-lions,boise-state-broncos,utah-utes,michigan-wolverines,washington-huskies,ucf-knights,arizona-state-sun-devils,michigan-state-spartans,california-golden-bears,army-west-point-black-knights,wake-forest-demon-deacons,minnesota-golden-gophers
