Teams,Borda Points
alabama-crimson-tide,1504
clemson-tigers,1446
oklahoma-sooners,1432
penn-state-nittany-lions,1306
usc-trojans,1241
oklahoma-state-cowboys,1154
washington-huskies,1141
michigan-wolverines,1081
wisconsin-badgers,1031
ohio-state-buckeyes,1015
georgia-bulldogs,940
florida-state-seminoles,922
virginia-tech-hokies,730
miami-fl-hurricanes,606
auburn-tigers,596
tcu-horned-frogs,553
mississippi-state-bulldogs,532
washington-state-cougars,419
louisville-cardinals,356
florida-gators,308
south-florida-bulls,272
san-diego-state-aztecs,201
utah-utes,194
oregon-ducks,158
lsu-tigers,153
west-virginia-mountaineers,114
colorado-buffaloes,93
maryland-terrapins,84
vanderbilt-commodores,83
notre-dame-fighting-irish,57
memphis-tigers,21
california-golden-bears,19
stanford-cardinal,16
kentucky-wildcats,11
duke-blue-devils,10
kansas-state-wildcats,10
tennessee-volunteers,6
texas-tech-red-raiders,4
iowa-hawkeyes,2
wake-forest-demon-deacons,2
houston-cougars,1
michigan-state-spartans,1
