PlayerA,PlayerB,A>B,B>A
Arenado,Bellinger,13,0
Arenado,Blackmon,18,12
Arenado,Bradley,1,0
Arenado,Bryant,25,3
Arenado,Goldschmidt,15,15
Arenado,Greinke,1,0
Arenado,Harper,7,0
Arenado,Jansen,2,0
Arenado,Kershaw,2,0
Arenado,Martinez,6,0
Arenado,Murphy,2,0
Arenado,Ozuna,6,0
Arenado,Pham,12,0
Arenado,Rendon,26,3
Arenado,Rizzo,6,1
Arenado,Scherzer,12,0
Arenado,Seager,2,0
Arenado,Stanton,7,23
Arenado,Turner,19,0
Arenado,Votto,8,22
Arenado,Zimmerman,1,0
Bellinger,Blackmon,2,11
Bellinger,Bradley,1,0
Bellinger,Bryant,3,9
Bellinger,Goldschmidt,0,13
Bellinger,Greinke,0,0
Bellinger,Harper,2,3
Bellinger,Jansen,0,1
Bellinger,Kershaw,0,0
Bellinger,Martinez,3,1
Bellinger,Murphy,1,0
Bellinger,Ozuna,2,0
Bellinger,Pham,1,0
Bellinger,Rendon,2,10
Bellinger,Rizzo,2,2
Bellinger,Scherzer,0,1
Bellinger,Seager,0,0
Bellinger,Stanton,0,13
Bellinger,Turner,5,2
Bellinger,Votto,0,13
Bellinger,Zimmerman,1,0
Blackmon,Bradley,1,0
Blackmon,Bryant,21,7
Blackmon,Goldschmidt,10,20
Blackmon,Greinke,1,0
Blackmon,Harper,7,0
Blackmon,Jansen,2,0
Blackmon,Kershaw,2,0
Blackmon,Martinez,6,0
Blackmon,Murphy,2,0
Blackmon,Ozuna,6,0
Blackmon,Pham,11,1
Blackmon,Rendon,19,10
Blackmon,Rizzo,6,1
Blackmon,Scherzer,11,1
Blackmon,Seager,1,1
Blackmon,Stanton,6,24
Blackmon,Turner,19,0
Blackmon,Votto,8,22
Blackmon,Zimmerman,1,0
Bradley,Bryant,0,1
Bradley,Goldschmidt,0,1
Bradley,Greinke,0,0
Bradley,Harper,0,0
Bradley,Jansen,0,0
Bradley,Kershaw,0,0
Bradley,Martinez,0,0
Bradley,Murphy,0,0
Bradley,Ozuna,0,0
Bradley,Pham,0,0
Bradley,Rendon,0,1
Bradley,Rizzo,0,0
Bradley,Scherzer,0,0
Bradley,Seager,0,0
Bradley,Stanton,0,1
Bradley,Turner,0,1
Bradley,Votto,0,1
Bradley,Zimmerman,0,0
Bryant,Goldschmidt,5,23
Bryant,Greinke,1,0
Bryant,Harper,4,2
Bryant,Jansen,0,1
Bryant,Kershaw,2,0
Bryant,Martinez,4,0
Bryant,Murphy,2,0
Bryant,Ozuna,5,1
Bryant,Pham,11,1
Bryant,Rendon,12,15
Bryant,Rizzo,2,3
Bryant,Scherzer,10,2
Bryant,Seager,2,0
Bryant,Stanton,2,26
Bryant,Turner,17,2
Bryant,Votto,1,27
Bryant,Zimmerman,0,0
Goldschmidt,Greinke,1,0
Goldschmidt,Harper,7,0
Goldschmidt,Jansen,2,0
Goldschmidt,Kershaw,2,0
Goldschmidt,Martinez,6,0
Goldschmidt,Murphy,2,0
Goldschmidt,Ozuna,6,0
Goldschmidt,Pham,12,0
Goldschmidt,Rendon,27,2
Goldschmidt,Rizzo,7,0
Goldschmidt,Scherzer,11,1
Goldschmidt,Seager,2,0
Goldschmidt,Stanton,8,22
Goldschmidt,Turner,19,0
Goldschmidt,Votto,8,22
Goldschmidt,Zimmerman,1,0
Greinke,Harper,0,0
Greinke,Jansen,0,0
Greinke,Kershaw,0,1
Greinke,Martinez,0,0
Greinke,Murphy,0,0
Greinke,Ozuna,0,0
Greinke,Pham,0,0
Greinke,Rendon,0,1
Greinke,Rizzo,0,0
Greinke,Scherzer,0,1
Greinke,Seager,0,0
Greinke,Stanton,0,1
Greinke,Turner,0,0
Greinke,Votto,0,1
Greinke,Zimmerman,0,0
Harper,Jansen,1,0
Harper,Kershaw,0,0
Harper,Martinez,1,0
Harper,Murphy,1,0
Harper,Ozuna,0,1
Harper,Pham,0,0
Harper,Rendon,2,5
Harper,Rizzo,3,0
Harper,Scherzer,0,0
Harper,Seager,0,0
Harper,Stanton,0,7
Harper,Turner,1,2
Harper,Votto,0,7
Harper,Zimmerman,0,0
Jansen,Kershaw,0,0
Jansen,Martinez,1,0
Jansen,Murphy,0,0
Jansen,Ozuna,0,0
Jansen,Pham,0,0
Jansen,Rendon,0,1
Jansen,Rizzo,1,0
Jansen,Scherzer,1,0
Jansen,Seager,0,0
Jansen,Stanton,0,2
Jansen,Turner,1,0
Jansen,Votto,0,2
Jansen,Zimmerman,0,0
Kershaw,Martinez,0,0
Kershaw,Murphy,0,0
Kershaw,Ozuna,0,0
Kershaw,Pham,0,0
Kershaw,Rendon,1,1
Kershaw,Rizzo,1,0
Kershaw,Scherzer,1,1
Kershaw,Seager,0,0
Kershaw,Stanton,0,2
Kershaw,Turner,0,0
Kershaw,Votto,0,2
Kershaw,Zimmerman,0,0
Martinez,Murphy,0,0
Martinez,Ozuna,1,0
Martinez,Pham,0,0
Martinez,Rendon,0,6
Martinez,Rizzo,2,1
Martinez,Scherzer,0,1
Martinez,Seager,0,0
Martinez,Stanton,0,6
Martinez,Turner,0,2
Martinez,Votto,0,6
Martinez,Zimmerman,1,0
Murphy,Ozuna,1,0
Murphy,Pham,0,0
Murphy,Rendon,0,2
Murphy,Rizzo,0,0
Murphy,Scherzer,0,0
Murphy,Seager,0,1
Murphy,Stanton,0,2
Murphy,Turner,0,0
Murphy,Votto,0,2
Murphy,Zimmerman,0,0
Ozuna,Pham,0,2
Ozuna,Rendon,0,6
Ozuna,Rizzo,0,1
Ozuna,Scherzer,0,1
Ozuna,Seager,0,1
Ozuna,Stanton,0,6
Ozuna,Turner,0,2
Ozuna,Votto,0,6
Ozuna,Zimmerman,0,0
Pham,Rendon,0,12
Pham,Rizzo,0,0
Pham,Scherzer,3,5
Pham,Seager,1,0
Pham,Stanton,0,12
Pham,Turner,4,8
Pham,Votto,0,12
Pham,Zimmerman,0,0
Rendon,Rizzo,7,0
Rendon,Scherzer,10,1
Rendon,Seager,2,0
Rendon,Stanton,0,29
Rendon,Turner,17,1
Rendon,Votto,0,29
Rendon,Zimmerman,1,0
Rizzo,Scherzer,0,1
Rizzo,Seager,0,0
Rizzo,Stanton,0,7
Rizzo,Turner,0,1
Rizzo,Votto,0,7
Rizzo,Zimmerman,1,0
Scherzer,Seager,0,0
Scherzer,Stanton,0,12
Scherzer,Turner,6,3
Scherzer,Votto,0,12
Scherzer,Zimmerman,0,0
Seager,Stanton,0,2
Seager,Turner,1,0
Seager,Votto,0,2
Seager,Zimmerman,0,0
Stanton,Turner,19,0
Stanton,Votto,15,15
Stanton,Zimmerman,1,0
Turner,Votto,0,19
Turner,Zimmerman,0,0
Votto,Zimmerman,1,0
