PlayerA,PlayerB,A>B,B>A
Arenado,Blackmon,1,0
Arenado,Braun,2,0
Arenado,Bryant,0,30
Arenado,Bumgarner,2,0
Arenado,Cespedes,14,0
Arenado,Crawford,4,1
Arenado,Cueto,1,0
Arenado,Familia,2,0
Arenado,Freeman,25,4
Arenado,Goldschmidt,11,0
Arenado,Grandal,1,0
Arenado,Hendriks,1,0
Arenado,LeMahieu,5,0
Arenado,Molina,2,0
Arenado,Murphy,7,23
Arenado,Posey,3,0
Arenado,Ramos,2,0
Arenado,Rizzo,14,16
Arenado,Russell,1,0
Arenado,Scherzer,12,0
Arenado,Seager,7,23
Arenado,Segura,10,0
Arenado,Syndergaard,1,1
Arenado,Turner,11,2
Arenado,Votto,27,1
Arenado,Yelich,3,0
Blackmon,Braun,0,0
Blackmon,Bryant,0,1
Blackmon,Bumgarner,0,0
Blackmon,Cespedes,0,1
Blackmon,Crawford,0,0
Blackmon,Cueto,0,0
Blackmon,Familia,0,0
Blackmon,Freeman,0,1
Blackmon,Goldschmidt,0,0
Blackmon,Grandal,0,0
Blackmon,Hendriks,0,0
Blackmon,LeMahieu,0,0
Blackmon,Molina,0,0
Blackmon,Murphy,0,1
Blackmon,Posey,0,0
Blackmon,Ramos,0,0
Blackmon,Rizzo,0,1
Blackmon,Russell,0,0
Blackmon,Scherzer,0,1
Blackmon,Seager,0,1
Blackmon,Segura,0,0
Blackmon,Syndergaard,0,0
Blackmon,Turner,0,0
Blackmon,Votto,0,1
Blackmon,Yelich,0,0
Braun,Bryant,0,2
Braun,Bumgarner,0,0
Braun,Cespedes,0,1
Braun,Crawford,0,0
Braun,Cueto,0,0
Braun,Familia,0,0
Braun,Freeman,0,2
Braun,Goldschmidt,0,1
Braun,Grandal,0,0
Braun,Hendriks,0,1
Braun,LeMahieu,0,0
Braun,Molina,0,0
Braun,Murphy,0,2
Braun,Posey,0,0
Braun,Ramos,0,1
Braun,Rizzo,0,2
Braun,Russell,0,0
Braun,Scherzer,0,0
Braun,Seager,0,2
Braun,Segura,0,0
Braun,Syndergaard,0,0
Braun,Turner,0,0
Braun,Votto,0,2
Braun,Yelich,0,0
Bryant,Bumgarner,2,0
Bryant,Cespedes,14,0
Bryant,Crawford,5,0
Bryant,Cueto,1,0
Bryant,Familia,2,0
Bryant,Freeman,29,0
Bryant,Goldschmidt,11,0
Bryant,Grandal,1,0
Bryant,Hendriks,1,0
Bryant,LeMahieu,5,0
Bryant,Molina,2,0
Bryant,Murphy,29,1
Bryant,Posey,3,0
Bryant,Ramos,2,0
Bryant,Rizzo,30,0
Bryant,Russell,1,0
Bryant,Scherzer,12,0
Bryant,Seager,30,0
Bryant,Segura,10,0
Bryant,Syndergaard,2,0
Bryant,Turner,13,0
Bryant,Votto,28,0
Bryant,Yelich,3,0
Bumgarner,Cespedes,0,0
Bumgarner,Crawford,0,0
Bumgarner,Cueto,0,0
Bumgarner,Familia,1,0
Bumgarner,Freeman,1,1
Bumgarner,Goldschmidt,0,0
Bumgarner,Grandal,0,0
Bumgarner,Hendriks,0,0
Bumgarner,LeMahieu,0,0
Bumgarner,Molina,0,0
Bumgarner,Murphy,0,2
Bumgarner,Posey,0,0
Bumgarner,Ramos,0,0
Bumgarner,Rizzo,1,1
Bumgarner,Russell,0,0
Bumgarner,Scherzer,1,1
Bumgarner,Seager,0,2
Bumgarner,Segura,0,1
Bumgarner,Syndergaard,0,0
Bumgarner,Turner,1,0
Bumgarner,Votto,0,1
Bumgarner,Yelich,0,0
Cespedes,Crawford,0,1
Cespedes,Cueto,0,0
Cespedes,Familia,1,0
Cespedes,Freeman,3,10
Cespedes,Goldschmidt,4,1
Cespedes,Grandal,0,0
Cespedes,Hendriks,0,0
Cespedes,LeMahieu,2,1
Cespedes,Molina,2,0
Cespedes,Murphy,0,14
Cespedes,Posey,0,0
Cespedes,Ramos,1,0
Cespedes,Rizzo,0,14
Cespedes,Russell,0,0
Cespedes,Scherzer,2,1
Cespedes,Seager,0,14
Cespedes,Segura,3,0
Cespedes,Syndergaard,0,0
Cespedes,Turner,5,2
Cespedes,Votto,5,9
Cespedes,Yelich,1,0
Crawford,Cueto,0,0
Crawford,Familia,0,0
Crawford,Freeman,2,3
Crawford,Goldschmidt,1,1
Crawford,Grandal,0,0
Crawford,Hendriks,0,0
Crawford,LeMahieu,0,0
Crawford,Molina,1,0
Crawford,Murphy,0,5
Crawford,Posey,0,0
Crawford,Ramos,0,0
Crawford,Rizzo,0,5
Crawford,Russell,0,1
Crawford,Scherzer,1,0
Crawford,Seager,0,5
Crawford,Segura,1,0
Crawford,Syndergaard,0,1
Crawford,Turner,0,2
Crawford,Votto,2,3
Crawford,Yelich,0,0
Cueto,Familia,0,0
Cueto,Freeman,0,1
Cueto,Goldschmidt,0,0
Cueto,Grandal,0,0
Cueto,Hendriks,0,0
Cueto,LeMahieu,0,1
Cueto,Molina,0,0
Cueto,Murphy,0,1
Cueto,Posey,0,0
Cueto,Ramos,0,0
Cueto,Rizzo,0,1
Cueto,Russell,0,0
Cueto,Scherzer,0,1
Cueto,Seager,0,1
Cueto,Segura,0,0
Cueto,Syndergaard,0,0
Cueto,Turner,0,0
Cueto,Votto,0,1
Cueto,Yelich,0,0
Familia,Freeman,0,1
Familia,Goldschmidt,0,0
Familia,Grandal,0,0
Familia,Hendriks,0,0
Familia,LeMahieu,0,0
Familia,Molina,1,0
