Pollster,Season,Week,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,10th,11th,12th,13th,14th,15th,16th,17th,18th,19th,20th,21st,22nd,23rd,24th,25th
cecil-hurt,2021,4,alabama-crimson-tide,georgia-bulldogs,oregon-ducks,oklahoma-sooners,texas-am-aggies,iowa-hawkeyes,cincinnati-bearcats,clemson-tigers,ohio-state-buckeyes,penn-state-nittany-lions,florida-gators,notre-dame-fighting-irish,ole-miss-rebels,iowa-state-cyclones,wisconsin-badgers,ucla-bruins,michigan-state-spartans,michigan-wolverines,byu-cougars,coastal-carolina-chanticleers,arkansas-razorbacks,auburn-tigers,north-carolina-tar-heels,tcu-horned-frogs,lsu-tigers
chris-murray,2021,4,alabama-crimson-tide,georgia-bulldogs,oregon-ducks,iowa-hawkeyes,penn-state-nittany-lions,oklahoma-sooners,texas-am-aggies,cincinnati-bearcats,florida-gators,ohio-state-buckeyes,clemson-tigers,notre-dame-fighting-irish,ole-miss-rebels,coastal-carolina-chanticleers,byu-cougars,iowa-state-cyclones,arkansas-razorbacks,fresno-state-bulldogs,wisconsin-badgers,north-carolina-tar-heels,michigan-state-spartans,michigan-wolverines,kansas-state-wildcats,tcu-horned-frogs,ucla-bruins
chuck-carlton,2021,4,georgia-bulldogs,alabama-crimson-tide,oregon-ducks,iowa-hawkeyes,oklahoma-sooners,texas-am-aggies,penn-state-nittany-lions,cincinnati-bearcats,clemson-tigers,notre-dame-fighting-irish,ohio-state-buckeyes,florida-gators,ole-miss-rebels,byu-cougars,iowa-state-cyclones,arkansas-razorbacks,michigan-wolverines,michigan-state-spartans,coastal-carolina-chanticleers,tcu-horned-frogs,fresno-state-bulldogs,north-carolina-tar-heels,kansas-state-wildcats,ucla-bruins,auburn-tigers
colten-bartholomew,2021,4,alabama-crimson-tide,georgia-bulldogs,oklahoma-sooners,oregon-ducks,clemson-tigers,texas-am-aggies,penn-state-nittany-lions,ohio-state-buckeyes,cincinnati-bearcats,iowa-hawkeyes,notre-dame-fighting-irish,iowa-state-cyclones,wisconsin-badgers,florida-gators,coastal-carolina-chanticleers,arkansas-razorbacks,ole-miss-rebels,michigan-wolverines,lsu-tigers,tcu-horned-frogs,michigan-state-spartans,byu-cougars,usc-trojans,north-carolina-tar-heels,kansas-state-wildcats
darren-haynes,2021,4,alabama-crimson-tide,georgia-bulldogs,oklahoma-sooners,oregon-ducks,iowa-hawkeyes,clemson-tigers,texas-am-aggies,cincinnati-bearcats,ohio-state-buckeyes,penn-state-nittany-lions,florida-gators,notre-dame-fighting-irish,iowa-state-cyclones,ucla-bruins,coastal-carolina-chanticleers,ole-miss-rebels,virginia-tech-hokies,wisconsin-badgers,byu-cougars,arkansas-razorbacks,north-carolina-tar-heels,arizona-state-sun-devils,auburn-tigers,michigan-wolverines,michigan-state-spartans
dave-reardon,2021,4,alabama-crimson-tide,georgia-bulldogs,oregon-ducks,iowa-hawkeyes,oklahoma-sooners,cincinnati-bearcats,texas-am-aggies,penn-state-nittany-lions,clemson-tigers,ohio-state-buckeyes,florida-gators,notre-dame-fighting-irish,iowa-state-cyclones,michigan-state-spartans,ole-miss-rebels,arkansas-razorbacks,coastal-carolina-chanticleers,byu-cougars,michigan-wolverines,kentucky-wildcats,fresno-state-bulldogs,ucla-bruins,auburn-tigers,maryland-terrapins,west-virginia-mountaineers
david-briggs,2021,4,alabama-crimson-tide,georgia-bulldogs,oregon-ducks,iowa-hawkeyes,penn-state-nittany-lions,oklahoma-sooners,cincinnati-bearcats,clemson-tigers,texas-am-aggies,florida-gators,notre-dame-fighting-irish,ohio-state-buckeyes,byu-cougars,iowa-state-cyclones,arkansas-razorbacks,ole-miss-rebels,coastal-carolina-chanticleers,michigan-state-spartans,wisconsin-badgers,michigan-wolverines,fresno-state-bulldogs,kansas-state-wildcats,auburn-tigers,ucla-bruins,liberty-flames
david-jablonski,2021,4,alabama-crimson-tide,georgia-bulldogs,oklahoma-sooners,cincinnati-bearcats,iowa-hawkeyes,penn-state-nittany-lions,oregon-ducks,texas-am-aggies,notre-dame-fighting-irish,michigan-state-spartans,byu-cougars,michigan-wolverines,clemson-tigers,ohio-state-buckeyes,florida-gators,coastal-carolina-chanticleers,arkansas-razorbacks,kansas-state-wildcats,ole-miss-rebels,kentucky-wildcats,iowa-state-cyclones,virginia-tech-hokies,north-carolina-tar-heels,fresno-state-bulldogs,louisville-cardinals
don-williams,2021,4,alabama-crimson-tide,georgia-bulldogs,oregon-ducks,iowa-hawkeyes,penn-state-nittany-lions,florida-gators,ohio-state-buckeyes,ole-miss-rebels,oklahoma-sooners,clemson-tigers,texas-am-aggies,cincinnati-bearcats,byu-cougars,michigan-wolverines,iowa-state-cyclones,wisconsin-badgers,auburn-tigers,fresno-state-bulldogs,arkansas-razorbacks,arizona-state-sun-devils,michigan-state-spartans,wake-forest-demon-deacons,notre-dame-fighting-irish,san-diego-state-aztecs,kansas-state-wildcats
dylan-sinn,2021,4,alabama-crimson-tide,georgia-bulldogs,oklahoma-sooners,oregon-ducks,penn-state-nittany-lions,clemson-tigers,florida-gators,iowa-hawkeyes,cincinnati-bearcats,notre-dame-fighting-irish,ohio-state-buckeyes,coastal-carolina-chanticleers,texas-am-aggies,ole-miss-rebels,iowa-state-cyclones,kansas-state-wildcats,auburn-tigers,arkansas-razorbacks,byu-cougars,wisconsin-badgers,fresno-state-bulldogs,michigan-state-spartans,ucla-bruins,michigan-wolverines,wake-forest-demon-deacons
eric-hansen,2021,4,alabama-crimson-tide,georgia-bulldogs,oklahoma-sooners,oregon-ducks,cincinnati-bearcats,iowa-hawkeyes,penn-state-nittany-lions,ohio-state-buckeyes,clemson-tigers,texas-am-aggies,notre-dame-fighting-irish,florida-gators,arkansas-razorbacks,wisconsin-badgers,ole-miss-rebels,north-carolina-tar-heels,byu-cougars,fresno-state-bulldogs,iowa-state-cyclones,michigan-wolverines,michigan-state-spartans,boston-college-eagles,ucla-bruins,san-diego-state-aztecs,wake-forest-demon-deacons
ethan-joyce,2021,4,alabama-crimson-tide,georgia-bulldogs,oregon-ducks,iowa-hawkeyes,cincinnati-bearcats,texas-am-aggies,penn-state-nittany-lions,oklahoma-sooners,ohio-state-buckeyes,clemson-tigers,iowa-state-cyclones,notre-dame-fighting-irish,coastal-carolina-chanticleers,ole-miss-rebels,florida-gators,wisconsin-badgers,arkansas-razorbacks,byu-cougars,fresno-state-bulldogs,michigan-state-spartans,tcu-horned-frogs,north-carolina-tar-heels,arizona-state-sun-devils,ucla-bruins,auburn-tigers
garland-gillen,2021,4,alabama-crimson-tide,georgia-bulldogs,oregon-ducks,iowa-hawkeyes,penn-state-nittany-lions,texas-am-aggies,oklahoma-sooners,cincinnati-bearcats,clemson-tigers,ohio-state-buckeyes,byu-cougars,ole-miss-rebels,notre-dame-fighting-irish,florida-gators,iowa-state-cyclones,arkansas-razorbacks,michigan-wolverines,michigan-state-spartans,coastal-carolina-chanticleers,wisconsin-badgers,kansas-state-wildcats,fresno-state-bulldogs,liberty-flames,memphis-tigers,tcu-horned-frogs
gentry-estes,2021,4,alabama-crimson-tide,georgia-bulldogs,oregon-ducks,penn-state-nittany-lions,oklahoma-sooners,iowa-hawkeyes,clemson-tigers,cincinnati-bearcats,texas-am-aggies,ohio-state-buckeyes,notre-dame-fighting-irish,florida-gators,wisconsin-badgers,iowa-state-cyclones,arkansas-razorbacks,ole-miss-rebels,michigan-wolverines,byu-cougars,michigan-state-spartans,north-carolina-tar-heels,texas-longhorns,coastal-carolina-chanticleers,auburn-tigers,fresno-state-bulldogs,ucla-bruins
jack-ebling,2021,4,alabama-crimson-tide,georgia-bulldogs,iowa-hawkeyes,cincinnati-bearcats,texas-am-aggies,oregon-ducks,florida-gators,clemson-tigers,oklahoma-sooners,penn-state-nittany-lions,ohio-state-buckeyes,byu-cougars,auburn-tigers,arkansas-razorbacks,ole-miss-rebels,notre-dame-fighting-irish,michigan-wolverines,michigan-state-spartans,wisconsin-badgers,fresno-state-bulldogs,ucla-bruins,coastal-carolina-chanticleers,iowa-state-cyclones,arizona-state-sun-devils,maryland-terrapins
james-kratch,2021,4,alabama-crimson-tide,georgia-bulldogs,oregon-ducks,iowa-hawkeyes,penn-state-nittany-lions,cincinnati-bearcats,texas-am-aggies,florida-gators,clemson-tigers,oklahoma-sooners,coastal-carolina-chanticleers,ohio-state-buckeyes,wisconsin-badgers,michigan-wolverines,byu-cougars,notre-dame-fighting-irish,ole-miss-rebels,iowa-state-cyclones,arkansas-razorbacks,kansas-state-wildcats,michigan-state-spartans,north-carolina-tar-heels,auburn-tigers,fresno-state-bulldogs,ucla-bruins
john-clay,2021,4,alabama-crimson-tide,georgia-bulldogs,oregon-ducks,texas-am-aggies,oklahoma-sooners,iowa-hawkeyes,penn-state-nittany-lions,florida-gators,cincinnati-bearcats,clemson-tigers,notre-dame-fighting-irish,ohio-state-buckeyes,ole-miss-rebels,iowa-state-cyclones,arkansas-razorbacks,byu-cougars,north-carolina-tar-heels,coastal-carolina-chanticleers,wisconsin-badgers,michigan-wolverines,auburn-tigers,fresno-state-bulldogs,kansas-state-wildcats,ucla-bruins,virginia-tech-hokies
johnny-mcgonigal,2021,4,alabama-crimson-tide,georgia-bulldogs,oregon-ducks,iowa-hawkeyes,oklahoma-sooners,penn-state-nittany-lions,cincinnati-bearcats,texas-am-aggies,florida-gators,ole-miss-rebels,clemson-tigers,ohio-state-buckeyes,notre-dame-fighting-irish,iowa-state-cyclones,coastal-carolina-chanticleers,north-carolina-tar-heels,byu-cougars,wisconsin-badgers,arkansas-razorbacks,michigan-wolverines,michigan-state-spartans,fresno-state-bulldogs,ucla-bruins,auburn-tigers,kansas-state-wildcats
jon-wilner,2021,4,alabama-crimson-tide,georgia-bulldogs,penn-state-nittany-lions,iowa-hawkeyes,oregon-ducks,oklahoma-sooners,florida-gators,ohio-state-buckeyes,iowa-state-cyclones,clemson-tigers,texas-am-aggies,notre-dame-fighting-irish,cincinnati-bearcats,wisconsin-badgers,auburn-tigers,byu-cougars,michigan-state-spartans,north-carolina-tar-heels,oklahoma-state-cowboys,michigan-wolverines,ole-miss-rebels,kansas-state-wildcats,texas-tech-red-raiders,coastal-carolina-chanticleers,arkansas-razorbacks
jonas-pope,2021,4,alabama-crimson-tide,georgia-bulldogs,oregon-ducks,iowa-hawkeyes,texas-am-aggies,penn-state-nittany-lions,oklahoma-sooners,cincinnati-bearcats,clemson-tigers,ohio-state-buckeyes,notre-dame-fighting-irish,coastal-carolina-chanticleers,ole-miss-rebels,arkansas-razorbacks,wisconsin-badgers,byu-cougars,iowa-state-cyclones,michigan-wolverines,north-carolina-tar-heels,florida-gators,tcu-horned-frogs,michigan-state-spartans,liberty-flames,ucla-bruins,auburn-tigers
jordan-hill,2021,4,alabama-crimson-tide,georgia-bulldogs,oklahoma-sooners,oregon-ducks,iowa-hawkeyes,texas-am-aggies,clemson-tigers,cincinnati-bearcats,penn-state-nittany-lions,ohio-state-buckeyes,notre-dame-fighting-irish,ole-miss-rebels,byu-cougars,wisconsin-badgers,florida-gators,coastal-carolina-chanticleers,iowa-state-cyclones,tcu-horned-frogs,arkansas-razorbacks,michigan-wolverines,north-carolina-tar-heels,michigan-state-spartans,liberty-flames,kansas-state-wildcats,oklahoma-state-cowboys
josh-furlong,2021,4,alabama-crimson-tide,georgia-bulldogs,oklahoma-sooners,cincinnati-bearcats,oregon-ducks,iowa-hawkeyes,texas-am-aggies,clemson-tigers,penn-state-nittany-lions,ohio-state-buckeyes,notre-dame-fighting-irish,florida-gators,ole-miss-rebels,iowa-state-cyclones,wisconsin-badgers,arkansas-razorbacks,byu-cougars,coastal-carolina-chanticleers,michigan-wolverines,north-carolina-tar-heels,ucla-bruins,michigan-state-spartans,virginia-tech-hokies,usc-trojans,fresno-state-bulldogs
kellis-robinett,2021,4,alabama-crimson-tide,georgia-bulldogs,oklahoma-sooners,oregon-ducks,iowa-hawkeyes,cincinnati-bearcats,penn-state-nittany-lions,clemson-tigers,notre-dame-fighting-irish,texas-am-aggies,florida-gators,ohio-state-buckeyes,byu-cougars,arkansas-razorbacks,ole-miss-rebels,tcu-horned-frogs,iowa-state-cyclones,coastal-carolina-chanticleers,oklahoma-state-cowboys,fresno-state-bulldogs,michigan-state-spartans,kansas-state-wildcats,michigan-wolverines,ucla-bruins,wisconsin-badgers
kirk-bohls,2021,4,alabama-crimson-tide,georgia-bulldogs,penn-state-nittany-lions,cincinnati-bearcats,iowa-hawkeyes,oregon-ducks,oklahoma-sooners,clemson-tigers,texas-am-aggies,ohio-state-buckeyes,notre-dame-fighting-irish,coastal-carolina-chanticleers,florida-gators,byu-cougars,kansas-state-wildcats,north-carolina-tar-heels,michigan-state-spartans,michigan-wolverines,fresno-state-bulldogs,maryland-terrapins,west-virginia-mountaineers,virginia-tech-hokies,stanford-cardinal,arkansas-razorbacks,usc-trojans
lauren-brownlow,2021,4,alabama-crimson-tide,georgia-bulldogs,oregon-ducks,iowa-hawkeyes,penn-state-nittany-lions,oklahoma-sooners,cincinnati-bearcats,ohio-state-buckeyes,clemson-tigers,texas-am-aggies,florida-gators,iowa-state-cyclones,notre-dame-fighting-irish,byu-cougars,michigan-wolverines,coastal-carolina-chanticleers,ole-miss-rebels,michigan-state-spartans,arkansas-razorbacks,north-carolina-tar-heels,fresno-state-bulldogs,san-diego-state-aztecs,liberty-flames,texas-longhorns,wake-forest-demon-deacons
madison-blevins,2021,4,alabama-crimson-tide,georgia-bulldogs,oklahoma-sooners,oregon-ducks,iowa-hawkeyes,penn-state-nittany-lions,clemson-tigers,texas-am-aggies,cincinnati-bearcats,ohio-state-buckeyes,notre-dame-fighting-irish,florida-gators,iowa-state-cyclones,ole-miss-rebels,coastal-carolina-chanticleers,wisconsin-badgers,arkansas-razorbacks,north-carolina-tar-heels,byu-cougars,michigan-wolverines,michigan-state-spartans,auburn-tigers,kansas-state-wildcats,tcu-horned-frogs,ucla-bruins
marc-weiszer,2021,4,alabama-crimson-tide,georgia-bulldogs,oregon-ducks,oklahoma-sooners,texas-am-aggies,penn-state-nittany-lions,iowa-hawkeyes,cincinnati-bearcats,florida-gators,clemson-tigers,notre-dame-fighting-irish,ohio-state-buckeyes,iowa-state-cyclones,coastal-carolina-chanticleers,ole-miss-rebels,byu-cougars,auburn-tigers,wisconsin-badgers,michigan-wolverines,michigan-state-spartans,arkansas-razorbacks,north-carolina-tar-heels,fresno-state-bulldogs,ucla-bruins,maryland-terrapins
matt-baker,2021,4,alabama-crimson-tide,georgia-bulldogs,oregon-ducks,iowa-hawkeyes,penn-state-nittany-lions,oklahoma-sooners,cincinnati-bearcats,ohio-state-buckeyes,florida-gators,clemson-tigers,ole-miss-rebels,texas-am-aggies,michigan-wolverines,byu-cougars,notre-dame-fighting-irish,iowa-state-cyclones,wisconsin-badgers,arkansas-razorbacks,fresno-state-bulldogs,ucla-bruins,michigan-state-spartans,maryland-terrapins,west-virginia-mountaineers,virginia-tech-hokies,north-carolina-tar-heels
matt-brown,2021,4,alabama-crimson-tide,georgia-bulldogs,oregon-ducks,iowa-hawkeyes,penn-state-nittany-lions,cincinnati-bearcats,ole-miss-rebels,florida-gators,texas-am-aggies,oklahoma-sooners,clemson-tigers,ohio-state-buckeyes,byu-cougars,arkansas-razorbacks,michigan-wolverines,michigan-state-spartans,notre-dame-fighting-irish,iowa-state-cyclones,wisconsin-badgers,north-carolina-tar-heels,fresno-state-bulldogs,ucla-bruins,coastal-carolina-chanticleers,auburn-tigers,san-diego-state-aztecs
matt-murschel,2021,4,alabama-crimson-tide,georgia-bulldogs,oklahoma-sooners,oregon-ducks,iowa-hawkeyes,cincinnati-bearcats,clemson-tigers,texas-am-aggies,penn-state-nittany-lions,florida-gators,ohio-state-buckeyes,notre-dame-fighting-irish,iowa-state-cyclones,coastal-carolina-chanticleers,ole-miss-rebels,wisconsin-badgers,arkansas-razorbacks,byu-cougars,north-carolina-tar-heels,virginia-tech-hokies,ucla-bruins,michigan-state-spartans,michigan-wolverines,auburn-tigers,arizona-state-sun-devils
michael-lev,2021,4,georgia-bulldogs,alabama-crimson-tide,iowa-hawkeyes,oregon-ducks,texas-am-aggies,florida-gators,cincinnati-bearcats,penn-state-nittany-lions,oklahoma-sooners,ohio-state-buckeyes,ole-miss-rebels,clemson-tigers,arkansas-razorbacks,michigan-wolverines,byu-cougars,michigan-state-spartans,notre-dame-fighting-irish,wisconsin-badgers,fresno-state-bulldogs,maryland-terrapins,west-virginia-mountaineers,virginia-tech-hokies,north-carolina-tar-heels,iowa-state-cyclones,coastal-carolina-chanticleers
mike-barber,2021,4,alabama-crimson-tide,georgia-bulldogs,oregon-ducks,oklahoma-sooners,iowa-hawkeyes,texas-am-aggies,penn-state-nittany-lions,cincinnati-bearcats,clemson-tigers,notre-dame-fighting-irish,ohio-state-buckeyes,iowa-state-cyclones,florida-gators,ole-miss-rebels,byu-cougars,michigan-wolverines,michigan-state-spartans,coastal-carolina-chanticleers,liberty-flames,kansas-state-wildcats,arkansas-razorbacks,texas-longhorns,auburn-tigers,virginia-tech-hokies,north-carolina-tar-heels
mike-vorel,2021,4,alabama-crimson-tide,georgia-bulldogs,oregon-ducks,texas-am-aggies,oklahoma-sooners,cincinnati-bearcats,clemson-tigers,penn-state-nittany-lions,iowa-hawkeyes,florida-gators,ohio-state-buckeyes,notre-dame-fighting-irish,ole-miss-rebels,iowa-state-cyclones,coastal-carolina-chanticleers,wisconsin-badgers,michigan-state-spartans,north-carolina-tar-heels,arkansas-razorbacks,michigan-wolverines,byu-cougars,tcu-horned-frogs,kansas-state-wildcats,fresno-state-bulldogs,usc-trojans
nate-mink,2021,4,alabama-crimson-tide,georgia-bulldogs,oklahoma-sooners,oregon-ducks,ohio-state-buckeyes,clemson-tigers,cincinnati-bearcats,texas-am-aggies,penn-state-nittany-lions,iowa-hawkeyes,florida-gators,notre-dame-fighting-irish,iowa-state-cyclones,coastal-carolina-chanticleers,tcu-horned-frogs,ole-miss-rebels,liberty-flames,michigan-state-spartans,arkansas-razorbacks,fresno-state-bulldogs,byu-cougars,michigan-wolverines,ucla-bruins,kansas-state-wildcats,memphis-tigers
nathan-baird,2021,4,alabama-crimson-tide,georgia-bulldogs,iowa-hawkeyes,penn-state-nittany-lions,oregon-ducks,oklahoma-sooners,texas-am-aggies,cincinnati-bearcats,clemson-tigers,iowa-state-cyclones,ohio-state-buckeyes,notre-dame-fighting-irish,florida-gators,auburn-tigers,ole-miss-rebels,michigan-wolverines,byu-cougars,wisconsin-badgers,tcu-horned-frogs,arkansas-razorbacks,arizona-state-sun-devils,michigan-state-spartans,oklahoma-state-cowboys,north-carolina-tar-heels,texas-longhorns
neill-ostrout,2021,4,alabama-crimson-tide,georgia-bulldogs,oregon-ducks,iowa-hawkeyes,texas-am-aggies,oklahoma-sooners,cincinnati-bearcats,penn-state-nittany-lions,notre-dame-fighting-irish,clemson-tigers,ohio-state-buckeyes,arkansas-razorbacks,ole-miss-rebels,byu-cougars,florida-gators,coastal-carolina-chanticleers,iowa-state-cyclones,ucla-bruins,michigan-state-spartans,wisconsin-badgers,oklahoma-state-cowboys,virginia-tech-hokies,san-diego-state-aztecs,auburn-tigers,north-carolina-tar-heels
pete-martini,2021,4,alabama-crimson-tide,georgia-bulldogs,oklahoma-sooners,iowa-hawkeyes,oregon-ducks,penn-state-nittany-lions,texas-am-aggies,notre-dame-fighting-irish,florida-gators,cincinnati-bearcats,clemson-tigers,ole-miss-rebels,ohio-state-buckeyes,michigan-wolverines,iowa-state-cyclones,coastal-carolina-chanticleers,arkansas-razorbacks,wisconsin-badgers,fresno-state-bulldogs,north-carolina-tar-heels,auburn-tigers,byu-cougars,michigan-state-spartans,ucla-bruins,usc-trojans
rece-davis,2021,4,alabama-crimson-tide,georgia-bulldogs,oregon-ducks,oklahoma-sooners,penn-state-nittany-lions,iowa-hawkeyes,cincinnati-bearcats,florida-gators,clemson-tigers,ohio-state-buckeyes,texas-am-aggies,ole-miss-rebels,notre-dame-fighting-irish,arkansas-razorbacks,byu-cougars,coastal-carolina-chanticleers,michigan-wolverines,fresno-state-bulldogs,ucla-bruins,wisconsin-badgers,auburn-tigers,iowa-state-cyclones,kansas-state-wildcats,michigan-state-spartans,maryland-terrapins
robbie-faulk,2021,4,alabama-crimson-tide,georgia-bulldogs,oregon-ducks,oklahoma-sooners,iowa-hawkeyes,texas-am-aggies,penn-state-nittany-lions,cincinnati-bearcats,clemson-tigers,notre-dame-fighting-irish,ohio-state-buckeyes,iowa-state-cyclones,ole-miss-rebels,florida-gators,michigan-state-spartans,coastal-carolina-chanticleers,michigan-wolverines,arkansas-razorbacks,byu-cougars,wisconsin-badgers,north-carolina-tar-heels,tcu-horned-frogs,liberty-flames,fresno-state-bulldogs,ucla-bruins
robert-cessna,2021,4,alabama-crimson-tide,georgia-bulldogs,oregon-ducks,oklahoma-sooners,iowa-hawkeyes,texas-am-aggies,penn-state-nittany-lions,notre-dame-fighting-irish,cincinnati-bearcats,florida-gators,ohio-state-buckeyes,clemson-tigers,ole-miss-rebels,iowa-state-cyclones,wisconsin-badgers,byu-cougars,fresno-state-bulldogs,ucla-bruins,coastal-carolina-chanticleers,arkansas-razorbacks,michigan-wolverines,michigan-state-spartans,north-carolina-tar-heels,arizona-state-sun-devils,auburn-tigers
ron-counts,2021,4,alabama-crimson-tide,georgia-bulldogs,oklahoma-sooners,texas-am-aggies,clemson-tigers,iowa-hawkeyes,oregon-ducks,penn-state-nittany-lions,cincinnati-bearcats,notre-dame-fighting-irish,ohio-state-buckeyes,florida-gators,iowa-state-cyclones,wisconsin-badgers,oklahoma-state-cowboys,ole-miss-rebels,coastal-carolina-chanticleers,arkansas-razorbacks,byu-cougars,michigan-wolverines,north-carolina-tar-heels,michigan-state-spartans,kansas-state-wildcats,fresno-state-bulldogs,san-diego-state-aztecs
