Pollster,Season,Week,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,10th,11th,12th,13th,14th,15th,16th,17th,18th,19th,20th,21st,22nd,23rd,24th,25th
chuck-carlton,2021,14,georgia-bulldogs,michigan-wolverines,cincinnati-bearcats,oklahoma-state-cowboys,alabama-crimson-tide,notre-dame-fighting-irish,ole-miss-rebels,ohio-state-buckeyes,baylor-bears,oregon-ducks,michigan-state-spartans,byu-cougars,utah-utes,oklahoma-sooners,iowa-hawkeyes,louisiana-lafayette-ragin-cajuns,houston-cougars,pittsburgh-panthers,wake-forest-demon-deacons,san-diego-state-aztecs,north-carolina-state-wolfpack,clemson-tigers,arkansas-razorbacks,texas-am-aggies,minnesota-golden-gophers
colten-bartholomew,2021,14,georgia-bulldogs,michigan-wolverines,alabama-crimson-tide,cincinnati-bearcats,ohio-state-buckeyes,oklahoma-state-cowboys,notre-dame-fighting-irish,ole-miss-rebels,baylor-bears,oregon-ducks,michigan-state-spartans,oklahoma-sooners,iowa-hawkeyes,byu-cougars,utah-utes,houston-cougars,north-carolina-state-wolfpack,pittsburgh-panthers,clemson-tigers,wake-forest-demon-deacons,texas-am-aggies,mississippi-state-bulldogs,minnesota-golden-gophers,wisconsin-badgers,san-diego-state-aztecs
damien-sordelett,2021,14,georgia-bulldogs,cincinnati-bearcats,michigan-wolverines,alabama-crimson-tide,notre-dame-fighting-irish,oklahoma-state-cowboys,ohio-state-buckeyes,ole-miss-rebels,baylor-bears,byu-cougars,oklahoma-sooners,utah-utes,oregon-ducks,houston-cougars,michigan-state-spartans,pittsburgh-panthers,wake-forest-demon-deacons,iowa-hawkeyes,clemson-tigers,louisiana-lafayette-ragin-cajuns,appalachian-state-mountaineers,san-diego-state-aztecs,north-carolina-state-wolfpack,purdue-boilermakers,utsa-roadrunners
darren-haynes,2021,14,georgia-bulldogs,cincinnati-bearcats,michigan-wolverines,alabama-crimson-tide,notre-dame-fighting-irish,oklahoma-state-cowboys,ohio-state-buckeyes,michigan-state-spartans,baylor-bears,oregon-ducks,ole-miss-rebels,byu-cougars,houston-cougars,oklahoma-sooners,iowa-hawkeyes,texas-am-aggies,utah-utes,wake-forest-demon-deacons,north-carolina-state-wolfpack,pittsburgh-panthers,louisiana-lafayette-ragin-cajuns,arkansas-razorbacks,clemson-tigers,san-diego-state-aztecs,wisconsin-badgers
dave-reardon,2021,14,georgia-bulldogs,michigan-wolverines,cincinnati-bearcats,alabama-crimson-tide,oklahoma-state-cowboys,notre-dame-fighting-irish,ohio-state-buckeyes,ole-miss-rebels,baylor-bears,oklahoma-sooners,houston-cougars,byu-cougars,utah-utes,michigan-state-spartans,oregon-ducks,pittsburgh-panthers,louisiana-lafayette-ragin-cajuns,san-diego-state-aztecs,clemson-tigers,appalachian-state-mountaineers,iowa-hawkeyes,wake-forest-demon-deacons,arkansas-razorbacks,kentucky-wildcats,north-carolina-state-wolfpack
david-briggs,2021,14,georgia-bulldogs,michigan-wolverines,alabama-crimson-tide,cincinnati-bearcats,oklahoma-state-cowboys,notre-dame-fighting-irish,ohio-state-buckeyes,ole-miss-rebels,baylor-bears,byu-cougars,michigan-state-spartans,oklahoma-sooners,utah-utes,oregon-ducks,iowa-hawkeyes,houston-cougars,san-diego-state-aztecs,wake-forest-demon-deacons,pittsburgh-panthers,north-carolina-state-wolfpack,louisiana-lafayette-ragin-cajuns,appalachian-state-mountaineers,clemson-tigers,kentucky-wildcats,minnesota-golden-gophers
david-jablonski,2021,14,georgia-bulldogs,cincinnati-bearcats,michigan-wolverines,alabama-crimson-tide,notre-dame-fighting-irish,oklahoma-state-cowboys,oregon-ducks,ohio-state-buckeyes,ole-miss-rebels,baylor-bears,oklahoma-sooners,iowa-hawkeyes,houston-cougars,san-diego-state-aztecs,michigan-state-spartans,byu-cougars,utah-utes,wake-forest-demon-deacons,pittsburgh-panthers,north-carolina-state-wolfpack,louisiana-lafayette-ragin-cajuns,utsa-roadrunners,appalachian-state-mountaineers,clemson-tigers,kentucky-wildcats
don-williams,2021,14,georgia-bulldogs,michigan-wolverines,alabama-crimson-tide,cincinnati-bearcats,oklahoma-state-cowboys,notre-dame-fighting-irish,oregon-ducks,ohio-state-buckeyes,baylor-bears,ole-miss-rebels,oklahoma-sooners,michigan-state-spartans,arkansas-razorbacks,iowa-hawkeyes,byu-cougars,utah-utes,wake-forest-demon-deacons,wisconsin-badgers,north-carolina-state-wolfpack,purdue-boilermakers,penn-state-nittany-lions,pittsburgh-panthers,texas-am-aggies,clemson-tigers,san-diego-state-aztecs
dylan-sinn,2021,14,georgia-bulldogs,cincinnati-bearcats,michigan-wolverines,notre-dame-fighting-irish,oklahoma-state-cowboys,alabama-crimson-tide,ohio-state-buckeyes,ole-miss-rebels,baylor-bears,oklahoma-sooners,byu-cougars,louisiana-lafayette-ragin-cajuns,houston-cougars,michigan-state-spartans,north-carolina-state-wolfpack,pittsburgh-panthers,utah-utes,clemson-tigers,oregon-ducks,san-diego-state-aztecs,wake-forest-demon-deacons,wisconsin-badgers,iowa-hawkeyes,appalachian-state-mountaineers,purdue-boilermakers
eric-hansen,2021,14,georgia-bulldogs,cincinnati-bearcats,michigan-wolverines,alabama-crimson-tide,notre-dame-fighting-irish,oklahoma-state-cowboys,ohio-state-buckeyes,ole-miss-rebels,baylor-bears,byu-cougars,utah-utes,oklahoma-sooners,oregon-ducks,michigan-state-spartans,pittsburgh-panthers,san-diego-state-aztecs,arkansas-razorbacks,louisiana-lafayette-ragin-cajuns,clemson-tigers,wake-forest-demon-deacons,iowa-hawkeyes,wisconsin-badgers,texas-am-aggies,north-carolina-state-wolfpack,houston-cougars
ethan-joyce,2021,14,georgia-bulldogs,cincinnati-bearcats,michigan-wolverines,oklahoma-state-cowboys,alabama-crimson-tide,baylor-bears,notre-dame-fighting-irish,ole-miss-rebels,byu-cougars,ohio-state-buckeyes,michigan-state-spartans,oregon-ducks,houston-cougars,iowa-hawkeyes,wake-forest-demon-deacons,utah-utes,pittsburgh-panthers,oklahoma-sooners,san-diego-state-aztecs,north-carolina-state-wolfpack,clemson-tigers,utsa-roadrunners,louisiana-lafayette-ragin-cajuns,appalachian-state-mountaineers,arkansas-razorbacks
garland-gillen,2021,14,georgia-bulldogs,alabama-crimson-tide,cincinnati-bearcats,michigan-wolverines,oklahoma-state-cowboys,notre-dame-fighting-irish,ohio-state-buckeyes,ole-miss-rebels,baylor-bears,oregon-ducks,michigan-state-spartans,byu-cougars,oklahoma-sooners,utah-utes,iowa-hawkeyes,houston-cougars,pittsburgh-panthers,wake-forest-demon-deacons,louisiana-lafayette-ragin-cajuns,kentucky-wildcats,san-diego-state-aztecs,north-carolina-state-wolfpack,arkansas-razorbacks,wisconsin-badgers,clemson-tigers
gentry-estes,2021,14,georgia-bulldogs,michigan-wolverines,alabama-crimson-tide,cincinnati-bearcats,notre-dame-fighting-irish,oklahoma-state-cowboys,ohio-state-buckeyes,ole-miss-rebels,baylor-bears,byu-cougars,utah-utes,michigan-state-spartans,oregon-ducks,oklahoma-sooners,iowa-hawkeyes,pittsburgh-panthers,louisiana-lafayette-ragin-cajuns,houston-cougars,clemson-tigers,wake-forest-demon-deacons,san-diego-state-aztecs,appalachian-state-mountaineers,arkansas-razorbacks,north-carolina-state-wolfpack,kentucky-wildcats
jack-ebling,2021,14,georgia-bulldogs,michigan-wolverines,cincinnati-bearcats,alabama-crimson-tide,oklahoma-state-cowboys,notre-dame-fighting-irish,ohio-state-buckeyes,ole-miss-rebels,baylor-bears,oregon-ducks,michigan-state-spartans,oklahoma-sooners,byu-cougars,san-diego-state-aztecs,utah-utes,pittsburgh-panthers,iowa-hawkeyes,houston-cougars,wake-forest-demon-deacons,north-carolina-state-wolfpack,clemson-tigers,kentucky-wildcats,louisiana-lafayette-ragin-cajuns,arkansas-razorbacks,texas-am-aggies
james-kratch,2021,14,georgia-bulldogs,cincinnati-bearcats,michigan-wolverines,alabama-crimson-tide,oklahoma-state-cowboys,notre-dame-fighting-irish,ohio-state-buckeyes,baylor-bears,michigan-state-spartans,ole-miss-rebels,byu-cougars,utah-utes,oregon-ducks,oklahoma-sooners,iowa-hawkeyes,san-diego-state-aztecs,arkansas-razorbacks,pittsburgh-panthers,clemson-tigers,wake-forest-demon-deacons,houston-cougars,louisiana-lafayette-ragin-cajuns,minnesota-golden-gophers,appalachian-state-mountaineers,utsa-roadrunners
john-clay,2021,14,georgia-bulldogs,michigan-wolverines,alabama-crimson-tide,cincinnati-bearcats,oklahoma-state-cowboys,notre-dame-fighting-irish,ohio-state-buckeyes,ole-miss-rebels,baylor-bears,oregon-ducks,iowa-hawkeyes,michigan-state-spartans,oklahoma-sooners,utah-utes,houston-cougars,byu-cougars,louisiana-lafayette-ragin-cajuns,wake-forest-demon-deacons,pittsburgh-panthers,san-diego-state-aztecs,arkansas-razorbacks,minnesota-golden-gophers,kentucky-wildcats,north-carolina-state-wolfpack,clemson-tigers
johnny-mcgonigal,2021,14,georgia-bulldogs,cincinnati-bearcats,michigan-wolverines,oklahoma-state-cowboys,alabama-crimson-tide,notre-dame-fighting-irish,ohio-state-buckeyes,baylor-bears,ole-miss-rebels,oregon-ducks,michigan-state-spartans,byu-cougars,pittsburgh-panthers,oklahoma-sooners,houston-cougars,utah-utes,wake-forest-demon-deacons,north-carolina-state-wolfpack,clemson-tigers,iowa-hawkeyes,san-diego-state-aztecs,louisiana-lafayette-ragin-cajuns,kentucky-wildcats,arkansas-razorbacks,army-west-point-black-knights
jon-wilner,2021,14,georgia-bulldogs,michigan-wolverines,cincinnati-bearcats,oklahoma-state-cowboys,alabama-crimson-tide,notre-dame-fighting-irish,ohio-state-buckeyes,baylor-bears,ole-miss-rebels,oklahoma-sooners,michigan-state-spartans,utah-utes,texas-am-aggies,byu-cougars,oregon-ducks,houston-cougars,iowa-hawkeyes,pittsburgh-panthers,san-diego-state-aztecs,wisconsin-badgers,north-carolina-state-wolfpack,arkansas-razorbacks,wake-forest-demon-deacons,appalachian-state-mountaineers,clemson-tigers
jonas-pope,2021,14,georgia-bulldogs,michigan-wolverines,alabama-crimson-tide,cincinnati-bearcats,notre-dame-fighting-irish,oklahoma-state-cowboys,ole-miss-rebels,ohio-state-buckeyes,baylor-bears,oregon-ducks,michigan-state-spartans,byu-cougars,oklahoma-sooners,iowa-hawkeyes,houston-cougars,utah-utes,pittsburgh-panthers,wake-forest-demon-deacons,north-carolina-state-wolfpack,san-diego-state-aztecs,louisiana-lafayette-ragin-cajuns,kentucky-wildcats,clemson-tigers,arkansas-razorbacks,utsa-roadrunners
jordan-hill,2021,14,georgia-bulldogs,michigan-wolverines,alabama-crimson-tide,cincinnati-bearcats,notre-dame-fighting-irish,oklahoma-state-cowboys,ohio-state-buckeyes,oregon-ducks,ole-miss-rebels,baylor-bears,oklahoma-sooners,michigan-state-spartans,houston-cougars,wake-forest-demon-deacons,byu-cougars,louisiana-lafayette-ragin-cajuns,pittsburgh-panthers,texas-am-aggies,utah-utes,arkansas-razorbacks,north-carolina-state-wolfpack,clemson-tigers,iowa-hawkeyes,kentucky-wildcats,san-diego-state-aztecs
josh-furlong,2021,14,georgia-bulldogs,michigan-wolverines,cincinnati-bearcats,alabama-crimson-tide,notre-dame-fighting-irish,oklahoma-state-cowboys,ohio-state-buckeyes,baylor-bears,ole-miss-rebels,michigan-state-spartans,oregon-ducks,oklahoma-sooners,byu-cougars,iowa-hawkeyes,utah-utes,pittsburgh-panthers,houston-cougars,san-diego-state-aztecs,wake-forest-demon-deacons,kentucky-wildcats,north-carolina-state-wolfpack,texas-am-aggies,clemson-tigers,arkansas-razorbacks,louisiana-lafayette-ragin-cajuns
kellis-robinett,2021,14,georgia-bulldogs,cincinnati-bearcats,michigan-wolverines,oklahoma-state-cowboys,alabama-crimson-tide,notre-dame-fighting-irish,ole-miss-rebels,baylor-bears,ohio-state-buckeyes,byu-cougars,houston-cougars,oregon-ducks,michigan-state-spartans,louisiana-lafayette-ragin-cajuns,iowa-hawkeyes,oklahoma-sooners,pittsburgh-panthers,wake-forest-demon-deacons,utah-utes,clemson-tigers,san-diego-state-aztecs,utsa-roadrunners,arkansas-razorbacks,texas-am-aggies,north-carolina-state-wolfpack
kirk-bohls,2021,14,georgia-bulldogs,michigan-wolverines,cincinnati-bearcats,alabama-crimson-tide,notre-dame-fighting-irish,oklahoma-state-cowboys,ohio-state-buckeyes,houston-cougars,baylor-bears,oregon-ducks,ole-miss-rebels,michigan-state-spartans,oklahoma-sooners,byu-cougars,iowa-hawkeyes,utah-utes,louisiana-lafayette-ragin-cajuns,pittsburgh-panthers,clemson-tigers,wake-forest-demon-deacons,minnesota-golden-gophers,wisconsin-badgers,north-carolina-state-wolfpack,san-diego-state-aztecs,utsa-roadrunners
lauren-brownlow,2021,14,georgia-bulldogs,michigan-wolverines,cincinnati-bearcats,oklahoma-state-cowboys,alabama-crimson-tide,notre-dame-fighting-irish,ohio-state-buckeyes,ole-miss-rebels,baylor-bears,michigan-state-spartans,byu-cougars,oregon-ducks,pittsburgh-panthers,oklahoma-sooners,utah-utes,wake-forest-demon-deacons,louisiana-lafayette-ragin-cajuns,iowa-hawkeyes,houston-cougars,north-carolina-state-wolfpack,clemson-tigers,san-diego-state-aztecs,texas-am-aggies,appalachian-state-mountaineers,utsa-roadrunners
leah-vann,2021,14,georgia-bulldogs,michigan-wolverines,cincinnati-bearcats,notre-dame-fighting-irish,alabama-crimson-tide,oklahoma-state-cowboys,ole-miss-rebels,baylor-bears,oregon-ducks,ohio-state-buckeyes,oklahoma-sooners,michigan-state-spartans,byu-cougars,iowa-hawkeyes,houston-cougars,pittsburgh-panthers,wake-forest-demon-deacons,utah-utes,north-carolina-state-wolfpack,louisiana-lafayette-ragin-cajuns,san-diego-state-aztecs,arkansas-razorbacks,clemson-tigers,kentucky-wildcats,utsa-roadrunners
madison-blevins,2021,14,georgia-bulldogs,cincinnati-bearcats,michigan-wolverines,alabama-crimson-tide,notre-dame-fighting-irish,oklahoma-state-cowboys,ohio-state-buckeyes,ole-miss-rebels,baylor-bears,oregon-ducks,michigan-state-spartans,oklahoma-sooners,byu-cougars,utah-utes,iowa-hawkeyes,houston-cougars,pittsburgh-panthers,wake-forest-demon-deacons,san-diego-state-aztecs,louisiana-lafayette-ragin-cajuns,north-carolina-state-wolfpack,clemson-tigers,arkansas-razorbacks,texas-am-aggies,minnesota-golden-gophers
marc-weiszer,2021,14,georgia-bulldogs,michigan-wolverines,alabama-crimson-tide,cincinnati-bearcats,oklahoma-state-cowboys,notre-dame-fighting-irish,ohio-state-buckeyes,ole-miss-rebels,baylor-bears,michigan-state-spartans,oregon-ducks,utah-utes,iowa-hawkeyes,oklahoma-sooners,pittsburgh-panthers,byu-cougars,houston-cougars,san-diego-state-aztecs,wake-forest-demon-deacons,arkansas-razorbacks,clemson-tigers,louisiana-lafayette-ragin-cajuns,kentucky-wildcats,texas-am-aggies,fresno-state-bulldogs
matt-baker,2021,14,georgia-bulldogs,michigan-wolverines,alabama-crimson-tide,cincinnati-bearcats,oklahoma-state-cowboys,notre-dame-fighting-irish,ohio-state-buckeyes,ole-miss-rebels,baylor-bears,byu-cougars,michigan-state-spartans,utah-utes,oregon-ducks,oklahoma-sooners,pittsburgh-panthers,iowa-hawkeyes,san-diego-state-aztecs,houston-cougars,north-carolina-state-wolfpack,clemson-tigers,wake-forest-demon-deacons,louisiana-lafayette-ragin-cajuns,arkansas-razorbacks,wisconsin-badgers,texas-am-aggies
matt-brown,2021,14,georgia-bulldogs,michigan-wolverines,cincinnati-bearcats,oklahoma-state-cowboys,alabama-crimson-tide,notre-dame-fighting-irish,ohio-state-buckeyes,baylor-bears,ole-miss-rebels,oregon-ducks,michigan-state-spartans,oklahoma-sooners,byu-cougars,pittsburgh-panthers,wake-forest-demon-deacons,iowa-hawkeyes,san-diego-state-aztecs,utah-utes,houston-cougars,north-carolina-state-wolfpack,clemson-tigers,arkansas-razorbacks,kentucky-wildcats,louisiana-lafayette-ragin-cajuns,utsa-roadrunners
matt-murschel,2021,14,georgia-bulldogs,michigan-wolverines,alabama-crimson-tide,cincinnati-bearcats,notre-dame-fighting-irish,oklahoma-state-cowboys,ole-miss-rebels,baylor-bears,oregon-ducks,ohio-state-buckeyes,michigan-state-spartans,byu-cougars,utah-utes,oklahoma-sooners,iowa-hawkeyes,houston-cougars,pittsburgh-panthers,wake-forest-demon-deacons,san-diego-state-aztecs,arkansas-razorbacks,texas-am-aggies,north-carolina-state-wolfpack,louisiana-lafayette-ragin-cajuns,utsa-roadrunners,minnesota-golden-gophers
michael-lev,2021,14,georgia-bulldogs,michigan-wolverines,oklahoma-state-cowboys,cincinnati-bearcats,alabama-crimson-tide,notre-dame-fighting-irish,ohio-state-buckeyes,ole-miss-rebels,baylor-bears,oklahoma-sooners,byu-cougars,utah-utes,oregon-ducks,michigan-state-spartans,pittsburgh-panthers,san-diego-state-aztecs,north-carolina-state-wolfpack,clemson-tigers,wake-forest-demon-deacons,houston-cougars,kentucky-wildcats,iowa-hawkeyes,arkansas-razorbacks,texas-am-aggies,louisiana-lafayette-ragin-cajuns
mike-barber,2021,14,georgia-bulldogs,michigan-wolverines,cincinnati-bearcats,alabama-crimson-tide,notre-dame-fighting-irish,oklahoma-state-cowboys,ole-miss-rebels,ohio-state-buckeyes,baylor-bears,oklahoma-sooners,michigan-state-spartans,iowa-hawkeyes,byu-cougars,oregon-ducks,pittsburgh-panthers,wake-forest-demon-deacons,houston-cougars,louisiana-lafayette-ragin-cajuns,san-diego-state-aztecs,clemson-tigers,north-carolina-state-wolfpack,texas-am-aggies,utsa-roadrunners,utah-utes,appalachian-state-mountaineers
mike-vorel,2021,14,georgia-bulldogs,michigan-wolverines,alabama-crimson-tide,cincinnati-bearcats,oklahoma-state-cowboys,notre-dame-fighting-irish,ole-miss-rebels,baylor-bears,ohio-state-buckeyes,oregon-ducks,michigan-state-spartans,oklahoma-sooners,byu-cougars,wake-forest-demon-deacons,pittsburgh-panthers,houston-cougars,utah-utes,iowa-hawkeyes,san-diego-state-aztecs,north-carolina-state-wolfpack,louisiana-lafayette-ragin-cajuns,clemson-tigers,arkansas-razorbacks,minnesota-golden-gophers,appalachian-state-mountaineers
nate-mink,2021,14,georgia-bulldogs,alabama-crimson-tide,cincinnati-bearcats,michigan-wolverines,notre-dame-fighting-irish,oklahoma-state-cowboys,ohio-state-buckeyes,michigan-state-spartans,oregon-ducks,ole-miss-rebels,baylor-bears,byu-cougars,oklahoma-sooners,iowa-hawkeyes,pittsburgh-panthers,wake-forest-demon-deacons,san-diego-state-aztecs,arkansas-razorbacks,utah-utes,north-carolina-state-wolfpack,clemson-tigers,texas-am-aggies,utsa-roadrunners,louisiana-lafayette-ragin-cajuns,houston-cougars
nathan-baird,2021,14,georgia-bulldogs,cincinnati-bearcats,michigan-wolverines,alabama-crimson-tide,oklahoma-state-cowboys,ohio-state-buckeyes,notre-dame-fighting-irish,ole-miss-rebels,michigan-state-spartans,baylor-bears,oklahoma-sooners,oregon-ducks,byu-cougars,utah-utes,pittsburgh-panthers,iowa-hawkeyes,north-carolina-state-wolfpack,clemson-tigers,wake-forest-demon-deacons,san-diego-state-aztecs,houston-cougars,minnesota-golden-gophers,wisconsin-badgers,purdue-boilermakers,arkansas-razorbacks
neill-ostrout,2021,14,georgia-bulldogs,cincinnati-bearcats,alabama-crimson-tide,michigan-wolverines,oklahoma-state-cowboys,notre-dame-fighting-irish,ole-miss-rebels,ohio-state-buckeyes,baylor-bears,oregon-ducks,michigan-state-spartans,oklahoma-sooners,byu-cougars,iowa-hawkeyes,houston-cougars,utah-utes,louisiana-lafayette-ragin-cajuns,wake-forest-demon-deacons,pittsburgh-panthers,north-carolina-state-wolfpack,san-diego-state-aztecs,utsa-roadrunners,arkansas-razorbacks,clemson-tigers,appalachian-state-mountaineers
pete-martini,2021,14,georgia-bulldogs,alabama-crimson-tide,michigan-wolverines,cincinnati-bearcats,notre-dame-fighting-irish,oklahoma-state-cowboys,ole-miss-rebels,oregon-ducks,houston-cougars,ohio-state-buckeyes,iowa-hawkeyes,baylor-bears,oklahoma-sooners,michigan-state-spartans,byu-cougars,wake-forest-demon-deacons,utah-utes,pittsburgh-panthers,san-diego-state-aztecs,clemson-tigers,texas-am-aggies,louisiana-lafayette-ragin-cajuns,arkansas-razorbacks,kentucky-wildcats,purdue-boilermakers
rece-davis,2021,14,georgia-bulldogs,michigan-wolverines,cincinnati-bearcats,alabama-crimson-tide,oklahoma-state-cowboys,notre-dame-fighting-irish,ohio-state-buckeyes,baylor-bears,ole-miss-rebels,oklahoma-sooners,utah-utes,oregon-ducks,michigan-state-spartans,wake-forest-demon-deacons,houston-cougars,pittsburgh-panthers,iowa-hawkeyes,arkansas-razorbacks,byu-cougars,north-carolina-state-wolfpack,louisiana-lafayette-ragin-cajuns,kentucky-wildcats,san-diego-state-aztecs,clemson-tigers,minnesota-golden-gophers
robbie-faulk,2021,14,georgia-bulldogs,cincinnati-bearcats,michigan-wolverines,alabama-crimson-tide,oklahoma-state-cowboys,notre-dame-fighting-irish,ohio-state-buckeyes,ole-miss-rebels,baylor-bears,michigan-state-spartans,oregon-ducks,oklahoma-sooners,byu-cougars,iowa-hawkeyes,utah-utes,houston-cougars,pittsburgh-panthers,wake-forest-demon-deacons,north-carolina-state-wolfpack,louisiana-lafayette-ragin-cajuns,san-diego-state-aztecs,utsa-roadrunners,clemson-tigers,arkansas-razorbacks,minnesota-golden-gophers
robert-cessna,2021,14,georgia-bulldogs,alabama-crimson-tide,oklahoma-state-cowboys,cincinnati-bearcats,michigan-wolverines,notre-dame-fighting-irish,ohio-state-buckeyes,ole-miss-rebels,baylor-bears,michigan-state-spartans,oregon-ducks,oklahoma-sooners,byu-cougars,utah-utes,houston-cougars,iowa-hawkeyes,pittsburgh-panthers,wake-forest-demon-deacons,arkansas-razorbacks,north-carolina-state-wolfpack,texas-am-aggies,louisiana-lafayette-ragin-cajuns,san-diego-state-aztecs,clemson-tigers,kentucky-wildcats
