Pollster,Season,Week,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,10th,11th,12th,13th,14th,15th,16th,17th,18th,19th,20th,21st,22nd,23rd,24th,25th
aaron-mcmann,2021,9,georgia-bulldogs,alabama-crimson-tide,oklahoma-sooners,cincinnati-bearcats,ohio-state-buckeyes,michigan-wolverines,iowa-hawkeyes,oregon-ducks,ole-miss-rebels,michigan-state-spartans,notre-dame-fighting-irish,wake-forest-demon-deacons,oklahoma-state-cowboys,kentucky-wildcats,southern-methodist-mustangs,texas-am-aggies,penn-state-nittany-lions,pittsburgh-panthers,san-diego-state-aztecs,baylor-bears,utsa-roadrunners,louisiana-lafayette-ragin-cajuns,auburn-tigers,iowa-state-cyclones,coastal-carolina-chanticleers
adam-grosbard,2021,9,georgia-bulldogs,cincinnati-bearcats,alabama-crimson-tide,oklahoma-sooners,ohio-state-buckeyes,oregon-ducks,michigan-wolverines,michigan-state-spartans,iowa-hawkeyes,ole-miss-rebels,notre-dame-fighting-irish,kentucky-wildcats,wake-forest-demon-deacons,texas-am-aggies,pittsburgh-panthers,oklahoma-state-cowboys,southern-methodist-mustangs,san-diego-state-aztecs,auburn-tigers,baylor-bears,utsa-roadrunners,iowa-state-cyclones,penn-state-nittany-lions,coastal-carolina-chanticleers,arkansas-razorbacks
adam-zucker,2021,9,georgia-bulldogs,cincinnati-bearcats,oklahoma-sooners,alabama-crimson-tide,oregon-ducks,ohio-state-buckeyes,michigan-wolverines,iowa-hawkeyes,michigan-state-spartans,ole-miss-rebels,wake-forest-demon-deacons,kentucky-wildcats,notre-dame-fighting-irish,oklahoma-state-cowboys,texas-am-aggies,pittsburgh-panthers,baylor-bears,southern-methodist-mustangs,penn-state-nittany-lions,auburn-tigers,coastal-carolina-chanticleers,san-diego-state-aztecs,iowa-state-cyclones,utsa-roadrunners,north-carolina-state-wolfpack
andy-greder,2021,9,georgia-bulldogs,cincinnati-bearcats,alabama-crimson-tide,oklahoma-sooners,ohio-state-buckeyes,michigan-wolverines,notre-dame-fighting-irish,iowa-hawkeyes,oregon-ducks,ole-miss-rebels,kentucky-wildcats,michigan-state-spartans,wake-forest-demon-deacons,oklahoma-state-cowboys,texas-am-aggies,penn-state-nittany-lions,auburn-tigers,southern-methodist-mustangs,baylor-bears,pittsburgh-panthers,iowa-state-cyclones,san-diego-state-aztecs,utsa-roadrunners,coastal-carolina-chanticleers,virginia-cavaliers
ben-portnoy,2021,9,georgia-bulldogs,cincinnati-bearcats,alabama-crimson-tide,oregon-ducks,ohio-state-buckeyes,oklahoma-sooners,michigan-state-spartans,michigan-wolverines,ole-miss-rebels,oklahoma-state-cowboys,iowa-hawkeyes,texas-am-aggies,penn-state-nittany-lions,auburn-tigers,notre-dame-fighting-irish,wake-forest-demon-deacons,pittsburgh-panthers,kentucky-wildcats,iowa-state-cyclones,southern-methodist-mustangs,san-diego-state-aztecs,utsa-roadrunners,baylor-bears,coastal-carolina-chanticleers,arkansas-razorbacks
blair-kerkhoff,2021,9,georgia-bulldogs,cincinnati-bearcats,oklahoma-sooners,alabama-crimson-tide,michigan-wolverines,michigan-state-spartans,oregon-ducks,ohio-state-buckeyes,ole-miss-rebels,kentucky-wildcats,iowa-hawkeyes,texas-am-aggies,notre-dame-fighting-irish,wake-forest-demon-deacons,penn-state-nittany-lions,oklahoma-state-cowboys,pittsburgh-panthers,san-diego-state-aztecs,southern-methodist-mustangs,baylor-bears,iowa-state-cyclones,auburn-tigers,coastal-carolina-chanticleers,utsa-roadrunners,byu-cougars
brett-mcmurphy,2021,9,georgia-bulldogs,alabama-crimson-tide,oklahoma-sooners,cincinnati-bearcats,michigan-wolverines,oregon-ducks,ohio-state-buckeyes,michigan-state-spartans,iowa-hawkeyes,kentucky-wildcats,notre-dame-fighting-irish,ole-miss-rebels,wake-forest-demon-deacons,oklahoma-state-cowboys,southern-methodist-mustangs,pittsburgh-panthers,texas-am-aggies,san-diego-state-aztecs,auburn-tigers,utsa-roadrunners,baylor-bears,iowa-state-cyclones,penn-state-nittany-lions,houston-cougars,arkansas-razorbacks
brian-howell,2021,9,georgia-bulldogs,alabama-crimson-tide,cincinnati-bearcats,oklahoma-sooners,oregon-ducks,ohio-state-buckeyes,michigan-state-spartans,notre-dame-fighting-irish,michigan-wolverines,iowa-hawkeyes,ole-miss-rebels,texas-am-aggies,wake-forest-demon-deacons,oklahoma-state-cowboys,kentucky-wildcats,southern-methodist-mustangs,penn-state-nittany-lions,auburn-tigers,baylor-bears,san-diego-state-aztecs,iowa-state-cyclones,pittsburgh-panthers,coastal-carolina-chanticleers,byu-cougars,arizona-state-sun-devils
bryce-miller,2021,9,georgia-bulldogs,cincinnati-bearcats,oklahoma-sooners,alabama-crimson-tide,ohio-state-buckeyes,michigan-wolverines,michigan-state-spartans,iowa-hawkeyes,oregon-ducks,ole-miss-rebels,notre-dame-fighting-irish,kentucky-wildcats,oklahoma-state-cowboys,wake-forest-demon-deacons,penn-state-nittany-lions,baylor-bears,pittsburgh-panthers,texas-am-aggies,iowa-state-cyclones,san-diego-state-aztecs,utsa-roadrunners,southern-methodist-mustangs,coastal-carolina-chanticleers,auburn-tigers,virginia-cavaliers
cecil-hurt,2021,9,georgia-bulldogs,ohio-state-buckeyes,cincinnati-bearcats,alabama-crimson-tide,oklahoma-sooners,michigan-wolverines,michigan-state-spartans,oregon-ducks,notre-dame-fighting-irish,ole-miss-rebels,iowa-hawkeyes,texas-am-aggies,pittsburgh-panthers,penn-state-nittany-lions,kentucky-wildcats,wake-forest-demon-deacons,iowa-state-cyclones,oklahoma-state-cowboys,auburn-tigers,san-diego-state-aztecs,coastal-carolina-chanticleers,baylor-bears,southern-methodist-mustangs,utsa-roadrunners,north-carolina-state-wolfpack
