Pollster,Season,Week,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,10th,11th,12th,13th,14th,15th,16th,17th,18th,19th,20th,21st,22nd,23rd,24th,25th
chuck-landon,2023,15,michigan-wolverines,washington-huskies,texas-longhorns,florida-state-seminoles,alabama-crimson-tide,georgia-bulldogs,ohio-state-buckeyes,oregon-ducks,missouri-tigers,ole-miss-rebels,oklahoma-sooners,penn-state-nittany-lions,lsu-tigers,arizona-wildcats,notre-dame-fighting-irish,liberty-flames,louisville-cardinals,southern-methodist-mustangs,oregon-state-beavers,north-carolina-state-wolfpack,iowa-hawkeyes,tulane-green-wave,james-madison-dukes,clemson-tigers,oklahoma-state-cowboys
colten-bartholomew,2023,15,michigan-wolverines,washington-huskies,alabama-crimson-tide,georgia-bulldogs,texas-longhorns,ohio-state-buckeyes,florida-state-seminoles,oregon-ducks,missouri-tigers,penn-state-nittany-lions,ole-miss-rebels,oklahoma-sooners,louisville-cardinals,lsu-tigers,notre-dame-fighting-irish,arizona-wildcats,tennessee-volunteers,oregon-state-beavers,north-carolina-state-wolfpack,utah-utes,southern-methodist-mustangs,oklahoma-state-cowboys,iowa-hawkeyes,liberty-flames,tulane-green-wave
creg-stephenson,2023,15,michigan-wolverines,washington-huskies,florida-state-seminoles,texas-longhorns,alabama-crimson-tide,georgia-bulldogs,ohio-state-buckeyes,missouri-tigers,oregon-ducks,oklahoma-sooners,penn-state-nittany-lions,ole-miss-rebels,lsu-tigers,arizona-wildcats,notre-dame-fighting-irish,north-carolina-state-wolfpack,james-madison-dukes,iowa-hawkeyes,southern-methodist-mustangs,troy-trojans,louisville-cardinals,liberty-flames,miami-oh-redhawks,clemson-tigers,tulane-green-wave
dave-preston,2023,15,washington-huskies,michigan-wolverines,florida-state-seminoles,texas-longhorns,alabama-crimson-tide,georgia-bulldogs,ohio-state-buckeyes,oregon-ducks,missouri-tigers,penn-state-nittany-lions,ole-miss-rebels,lsu-tigers,oklahoma-sooners,louisville-cardinals,notre-dame-fighting-irish,arizona-wildcats,southern-methodist-mustangs,iowa-hawkeyes,north-carolina-state-wolfpack,liberty-flames,oklahoma-state-cowboys,tulane-green-wave,james-madison-dukes,troy-trojans,miami-oh-redhawks
dave-reardon,2023,15,michigan-wolverines,washington-huskies,florida-state-seminoles,texas-longhorns,alabama-crimson-tide,georgia-bulldogs,ohio-state-buckeyes,oregon-ducks,penn-state-nittany-lions,oklahoma-sooners,arizona-wildcats,missouri-tigers,ole-miss-rebels,liberty-flames,lsu-tigers,notre-dame-fighting-irish,louisville-cardinals,southern-methodist-mustangs,james-madison-dukes,north-carolina-state-wolfpack,tulane-green-wave,iowa-hawkeyes,oklahoma-state-cowboys,troy-trojans,miami-oh-redhawks
david-briggs,2023,15,michigan-wolverines,washington-huskies,florida-state-seminoles,texas-longhorns,alabama-crimson-tide,ohio-state-buckeyes,georgia-bulldogs,oregon-ducks,missouri-tigers,penn-state-nittany-lions,ole-miss-rebels,oklahoma-sooners,arizona-wildcats,lsu-tigers,louisville-cardinals,notre-dame-fighting-irish,liberty-flames,southern-methodist-mustangs,iowa-hawkeyes,oklahoma-state-cowboys,james-madison-dukes,oregon-state-beavers,miami-oh-redhawks,tulane-green-wave,north-carolina-state-wolfpack
david-jablonski,2023,15,michigan-wolverines,washington-huskies,florida-state-seminoles,texas-longhorns,alabama-crimson-tide,georgia-bulldogs,ohio-state-buckeyes,oregon-ducks,missouri-tigers,penn-state-nittany-lions,oklahoma-sooners,ole-miss-rebels,lsu-tigers,arizona-wildcats,louisville-cardinals,iowa-hawkeyes,oklahoma-state-cowboys,southern-methodist-mustangs,notre-dame-fighting-irish,liberty-flames,tulane-green-wave,james-madison-dukes,north-carolina-state-wolfpack,miami-oh-redhawks,troy-trojans
don-williams,2023,15,michigan-wolverines,washington-huskies,texas-longhorns,alabama-crimson-tide,georgia-bulldogs,florida-state-seminoles,ohio-state-buckeyes,oregon-ducks,penn-state-nittany-lions,ole-miss-rebels,lsu-tigers,missouri-tigers,oklahoma-sooners,louisville-cardinals,notre-dame-fighting-irish,arizona-wildcats,oklahoma-state-cowboys,oregon-state-beavers,iowa-hawkeyes,kansas-state-wildcats,north-carolina-state-wolfpack,utah-utes,clemson-tigers,kansas-jayhawks,tennessee-volunteers
emily-adams,2023,15,washington-huskies,michigan-wolverines,alabama-crimson-tide,florida-state-seminoles,texas-longhorns,georgia-bulldogs,oregon-ducks,ohio-state-buckeyes,missouri-tigers,penn-state-nittany-lions,ole-miss-rebels,oklahoma-sooners,notre-dame-fighting-irish,arizona-wildcats,lsu-tigers,louisville-cardinals,iowa-hawkeyes,oregon-state-beavers,utah-utes,southern-methodist-mustangs,liberty-flames,james-madison-dukes,oklahoma-state-cowboys,tennessee-volunteers,tulane-green-wave
emily-leiker,2023,15,michigan-wolverines,washington-huskies,florida-state-seminoles,texas-longhorns,alabama-crimson-tide,georgia-bulldogs,oregon-ducks,ohio-state-buckeyes,missouri-tigers,penn-state-nittany-lions,ole-miss-rebels,oklahoma-sooners,lsu-tigers,arizona-wildcats,liberty-flames,southern-methodist-mustangs,louisville-cardinals,iowa-hawkeyes,notre-dame-fighting-irish,troy-trojans,tulane-green-wave,oklahoma-state-cowboys,north-carolina-state-wolfpack,toledo-rockets,james-madison-dukes
garland-gillen,2023,15,michigan-wolverines,washington-huskies,florida-state-seminoles,texas-longhorns,alabama-crimson-tide,georgia-bulldogs,ohio-state-buckeyes,ole-miss-rebels,oregon-ducks,penn-state-nittany-lions,lsu-tigers,missouri-tigers,oklahoma-sooners,arizona-wildcats,liberty-flames,notre-dame-fighting-irish,southern-methodist-mustangs,tulane-green-wave,oregon-state-beavers,north-carolina-state-wolfpack,james-madison-dukes,louisville-cardinals,troy-trojans,iowa-hawkeyes,oklahoma-state-cowboys
greg-madia,2023,15,michigan-wolverines,washington-huskies,texas-longhorns,alabama-crimson-tide,georgia-bulldogs,florida-state-seminoles,ohio-state-buckeyes,oregon-ducks,missouri-tigers,ole-miss-rebels,lsu-tigers,penn-state-nittany-lions,arizona-wildcats,oklahoma-sooners,louisville-cardinals,southern-methodist-mustangs,oregon-state-beavers,notre-dame-fighting-irish,iowa-hawkeyes,north-carolina-state-wolfpack,liberty-flames,tulane-green-wave,james-madison-dukes,clemson-tigers,miami-oh-redhawks
jack-ebling,2023,15,michigan-wolverines,washington-huskies,florida-state-seminoles,texas-longhorns,alabama-crimson-tide,georgia-bulldogs,ohio-state-buckeyes,oregon-ducks,missouri-tigers,penn-state-nittany-lions,oklahoma-sooners,ole-miss-rebels,louisville-cardinals,lsu-tigers,notre-dame-fighting-irish,arizona-wildcats,oregon-state-beavers,liberty-flames,north-carolina-state-wolfpack,clemson-tigers,oklahoma-state-cowboys,southern-methodist-mustangs,tulane-green-wave,iowa-hawkeyes,james-madison-dukes
james-williams,2023,15,michigan-wolverines,washington-huskies,texas-longhorns,florida-state-seminoles,alabama-crimson-tide,georgia-bulldogs,oregon-ducks,ohio-state-buckeyes,penn-state-nittany-lions,missouri-tigers,ole-miss-rebels,oklahoma-sooners,arizona-wildcats,oregon-state-beavers,notre-dame-fighting-irish,lsu-tigers,liberty-flames,louisville-cardinals,southern-methodist-mustangs,tennessee-volunteers,oklahoma-state-cowboys,iowa-hawkeyes,james-madison-dukes,tulane-green-wave,north-carolina-state-wolfpack
john-clay,2023,15,michigan-wolverines,washington-huskies,texas-longhorns,alabama-crimson-tide,florida-state-seminoles,georgia-bulldogs,ohio-state-buckeyes,oregon-ducks,penn-state-nittany-lions,missouri-tigers,ole-miss-rebels,lsu-tigers,oklahoma-sooners,arizona-wildcats,louisville-cardinals,oregon-state-beavers,southern-methodist-mustangs,notre-dame-fighting-irish,tulane-green-wave,iowa-hawkeyes,north-carolina-state-wolfpack,liberty-flames,tennessee-volunteers,james-madison-dukes,troy-trojans
john-pierson,2023,15,michigan-wolverines,washington-huskies,texas-longhorns,florida-state-seminoles,alabama-crimson-tide,georgia-bulldogs,ohio-state-buckeyes,oregon-ducks,missouri-tigers,ole-miss-rebels,penn-state-nittany-lions,oklahoma-sooners,lsu-tigers,arizona-wildcats,liberty-flames,notre-dame-fighting-irish,southern-methodist-mustangs,louisville-cardinals,tulane-green-wave,james-madison-dukes,iowa-hawkeyes,oklahoma-state-cowboys,north-carolina-state-wolfpack,oregon-state-beavers,troy-trojans
johnny-mcgonigal,2023,15,washington-huskies,michigan-wolverines,texas-longhorns,alabama-crimson-tide,georgia-bulldogs,ohio-state-buckeyes,florida-state-seminoles,oregon-ducks,missouri-tigers,penn-state-nittany-lions,oklahoma-sooners,ole-miss-rebels,lsu-tigers,arizona-wildcats,louisville-cardinals,southern-methodist-mustangs,notre-dame-fighting-irish,oklahoma-state-cowboys,iowa-hawkeyes,tulane-green-wave,north-carolina-state-wolfpack,oregon-state-beavers,liberty-flames,james-madison-dukes,miami-oh-redhawks
jon-wilner,2023,15,washington-huskies,michigan-wolverines,florida-state-seminoles,alabama-crimson-tide,georgia-bulldogs,oregon-ducks,texas-longhorns,ohio-state-buckeyes,missouri-tigers,ole-miss-rebels,penn-state-nittany-lions,lsu-tigers,arizona-wildcats,oklahoma-sooners,tennessee-volunteers,north-carolina-state-wolfpack,oregon-state-beavers,notre-dame-fighting-irish,louisville-cardinals,utah-utes,southern-methodist-mustangs,iowa-hawkeyes,oklahoma-state-cowboys,clemson-tigers,tulane-green-wave
jordan-crammer,2023,15,michigan-wolverines,washington-huskies,florida-state-seminoles,alabama-crimson-tide,texas-longhorns,georgia-bulldogs,ohio-state-buckeyes,oregon-ducks,missouri-tigers,penn-state-nittany-lions,ole-miss-rebels,oklahoma-sooners,lsu-tigers,louisville-cardinals,arizona-wildcats,notre-dame-fighting-irish,iowa-hawkeyes,north-carolina-state-wolfpack,oklahoma-state-cowboys,southern-methodist-mustangs,liberty-flames,tulane-green-wave,oregon-state-beavers,james-madison-dukes,troy-trojans
jordan-guskey,2023,15,michigan-wolverines,washington-huskies,florida-state-seminoles,texas-longhorns,alabama-crimson-tide,georgia-bulldogs,ohio-state-buckeyes,oregon-ducks,ole-miss-rebels,lsu-tigers,missouri-tigers,penn-state-nittany-lions,oklahoma-sooners,notre-dame-fighting-irish,arizona-wildcats,liberty-flames,louisville-cardinals,north-carolina-state-wolfpack,james-madison-dukes,iowa-hawkeyes,oklahoma-state-cowboys,southern-methodist-mustangs,tulane-green-wave,oregon-state-beavers,kansas-state-wildcats
josh-furlong,2023,15,michigan-wolverines,washington-huskies,texas-longhorns,alabama-crimson-tide,georgia-bulldogs,florida-state-seminoles,ohio-state-buckeyes,oregon-ducks,missouri-tigers,penn-state-nittany-lions,ole-miss-rebels,oklahoma-sooners,lsu-tigers,arizona-wildcats,louisville-cardinals,notre-dame-fighting-irish,iowa-hawkeyes,oklahoma-state-cowboys,oregon-state-beavers,liberty-flames,north-carolina-state-wolfpack,tennessee-volunteers,tulane-green-wave,james-madison-dukes,southern-methodist-mustangs
kate-rogerson,2023,15,michigan-wolverines,washington-huskies,florida-state-seminoles,alabama-crimson-tide,texas-longhorns,georgia-bulldogs,ohio-state-buckeyes,oregon-ducks,missouri-tigers,penn-state-nittany-lions,ole-miss-rebels,oklahoma-sooners,lsu-tigers,arizona-wildcats,southern-methodist-mustangs,louisville-cardinals,notre-dame-fighting-irish,north-carolina-state-wolfpack,liberty-flames,iowa-hawkeyes,oklahoma-state-cowboys,troy-trojans,tulane-green-wave,james-madison-dukes,oregon-state-beavers
kayla-anderson,2023,15,michigan-wolverines,washington-huskies,florida-state-seminoles,texas-longhorns,alabama-crimson-tide,georgia-bulldogs,ohio-state-buckeyes,oregon-ducks,missouri-tigers,penn-state-nittany-lions,ole-miss-rebels,oklahoma-sooners,arizona-wildcats,lsu-tigers,louisville-cardinals,notre-dame-fighting-irish,liberty-flames,southern-methodist-mustangs,tulane-green-wave,oklahoma-state-cowboys,iowa-hawkeyes,north-carolina-state-wolfpack,oregon-state-beavers,james-madison-dukes,troy-trojans
kirk-bohls,2023,15,michigan-wolverines,washington-huskies,texas-longhorns,alabama-crimson-tide,florida-state-seminoles,georgia-bulldogs,ohio-state-buckeyes,oregon-ducks,ole-miss-rebels,lsu-tigers,missouri-tigers,arizona-wildcats,penn-state-nittany-lions,notre-dame-fighting-irish,oklahoma-sooners,oregon-state-beavers,north-carolina-state-wolfpack,clemson-tigers,louisville-cardinals,oklahoma-state-cowboys,southern-methodist-mustangs,iowa-hawkeyes,james-madison-dukes,liberty-flames,tulane-green-wave
kirk-kenney,2023,15,michigan-wolverines,washington-huskies,ohio-state-buckeyes,texas-longhorns,alabama-crimson-tide,georgia-bulldogs,florida-state-seminoles,oregon-ducks,penn-state-nittany-lions,ole-miss-rebels,lsu-tigers,missouri-tigers,oklahoma-sooners,louisville-cardinals,notre-dame-fighting-irish,arizona-wildcats,oklahoma-state-cowboys,iowa-hawkeyes,north-carolina-state-wolfpack,oregon-state-beavers,liberty-flames,southern-methodist-mustangs,troy-trojans,miami-oh-redhawks,tulane-green-wave
marc-weiszer,2023,15,michigan-wolverines,washington-huskies,alabama-crimson-tide,georgia-bulldogs,texas-longhorns,florida-state-seminoles,ohio-state-buckeyes,oregon-ducks,missouri-tigers,penn-state-nittany-lions,oklahoma-sooners,ole-miss-rebels,arizona-wildcats,lsu-tigers,louisville-cardinals,notre-dame-fighting-irish,liberty-flames,north-carolina-state-wolfpack,southern-methodist-mustangs,james-madison-dukes,oregon-state-beavers,oklahoma-state-cowboys,tulane-green-wave,miami-oh-redhawks,troy-trojans
matt-baker,2023,15,michigan-wolverines,washington-huskies,florida-state-seminoles,texas-longhorns,alabama-crimson-tide,georgia-bulldogs,ohio-state-buckeyes,oregon-ducks,penn-state-nittany-lions,lsu-tigers,missouri-tigers,ole-miss-rebels,oklahoma-sooners,louisville-cardinals,notre-dame-fighting-irish,arizona-wildcats,southern-methodist-mustangs,liberty-flames,north-carolina-state-wolfpack,kansas-state-wildcats,tulane-green-wave,clemson-tigers,james-madison-dukes,troy-trojans,oregon-state-beavers
matt-brown,2023,15,michigan-wolverines,washington-huskies,florida-state-seminoles,texas-longhorns,alabama-crimson-tide,georgia-bulldogs,ohio-state-buckeyes,oregon-ducks,missouri-tigers,penn-state-nittany-lions,oklahoma-sooners,ole-miss-rebels,lsu-tigers,arizona-wildcats,louisville-cardinals,notre-dame-fighting-irish,iowa-hawkeyes,southern-methodist-mustangs,james-madison-dukes,north-carolina-state-wolfpack,liberty-flames,tulane-green-wave,oklahoma-state-cowboys,oregon-state-beavers,clemson-tigers
matt-murschel,2023,15,michigan-wolverines,washington-huskies,texas-longhorns,florida-state-seminoles,alabama-crimson-tide,georgia-bulldogs,ohio-state-buckeyes,oregon-ducks,missouri-tigers,penn-state-nittany-lions,ole-miss-rebels,oklahoma-sooners,lsu-tigers,arizona-wildcats,liberty-flames,louisville-cardinals,notre-dame-fighting-irish,north-carolina-state-wolfpack,oregon-state-beavers,southern-methodist-mustangs,iowa-hawkeyes,oklahoma-state-cowboys,james-madison-dukes,tulane-green-wave,troy-trojans
michael-lev,2023,15,michigan-wolverines,washington-huskies,florida-state-seminoles,texas-longhorns,alabama-crimson-tide,georgia-bulldogs,ohio-state-buckeyes,oregon-ducks,missouri-tigers,oklahoma-sooners,ole-miss-rebels,penn-state-nittany-lions,lsu-tigers,notre-dame-fighting-irish,arizona-wildcats,north-carolina-state-wolfpack,liberty-flames,louisville-cardinals,oregon-state-beavers,clemson-tigers,kansas-state-wildcats,southern-methodist-mustangs,tulane-green-wave,james-madison-dukes,troy-trojans
mike-barber,2023,15,washington-huskies,michigan-wolverines,florida-state-seminoles,texas-longhorns,alabama-crimson-tide,georgia-bulldogs,ohio-state-buckeyes,oregon-ducks,penn-state-nittany-lions,missouri-tigers,ole-miss-rebels,oklahoma-sooners,lsu-tigers,arizona-wildcats,louisville-cardinals,notre-dame-fighting-irish,iowa-hawkeyes,tennessee-volunteers,liberty-flames,southern-methodist-mustangs,oregon-state-beavers,oklahoma-state-cowboys,james-madison-dukes,north-carolina-state-wolfpack,miami-oh-redhawks
mike-berardino,2023,15,washington-huskies,michigan-wolverines,florida-state-seminoles,texas-longhorns,alabama-crimson-tide,georgia-bulldogs,ohio-state-buckeyes,oregon-ducks,ole-miss-rebels,penn-state-nittany-lions,oklahoma-sooners,lsu-tigers,missouri-tigers,arizona-wildcats,notre-dame-fighting-irish,oregon-state-beavers,louisville-cardinals,north-carolina-state-wolfpack,southern-methodist-mustangs,iowa-hawkeyes,oklahoma-state-cowboys,kansas-state-wildcats,utah-utes,clemson-tigers,liberty-flames
mike-niziolek,2023,15,michigan-wolverines,washington-huskies,texas-longhorns,alabama-crimson-tide,georgia-bulldogs,florida-state-seminoles,oregon-ducks,ohio-state-buckeyes,penn-state-nittany-lions,ole-miss-rebels,lsu-tigers,notre-dame-fighting-irish,missouri-tigers,oklahoma-sooners,oregon-state-beavers,arizona-wildcats,louisville-cardinals,toledo-rockets,liberty-flames,tulane-green-wave,iowa-hawkeyes,clemson-tigers,james-madison-dukes,north-carolina-state-wolfpack,southern-methodist-mustangs
mike-vorel,2023,15,washington-huskies,michigan-wolverines,texas-longhorns,florida-state-seminoles,alabama-crimson-tide,georgia-bulldogs,ohio-state-buckeyes,oregon-ducks,missouri-tigers,ole-miss-rebels,penn-state-nittany-lions,oklahoma-sooners,lsu-tigers,arizona-wildcats,louisville-cardinals,notre-dame-fighting-irish,iowa-hawkeyes,north-carolina-state-wolfpack,oklahoma-state-cowboys,oregon-state-beavers,liberty-flames,utah-utes,clemson-tigers,southern-methodist-mustangs,troy-trojans
randy-johnson,2023,15,michigan-wolverines,washington-huskies,texas-longhorns,florida-state-seminoles,alabama-crimson-tide,georgia-bulldogs,ohio-state-buckeyes,oregon-ducks,missouri-tigers,penn-state-nittany-lions,ole-miss-rebels,lsu-tigers,iowa-hawkeyes,oklahoma-sooners,arizona-wildcats,louisville-cardinals,notre-dame-fighting-irish,liberty-flames,southern-methodist-mustangs,oklahoma-state-cowboys,james-madison-dukes,north-carolina-state-wolfpack,tennessee-volunteers,miami-oh-redhawks,kansas-state-wildcats
rece-davis,2023,15,michigan-wolverines,washington-huskies,texas-longhorns,alabama-crimson-tide,georgia-bulldogs,florida-state-seminoles,oregon-ducks,ohio-state-buckeyes,missouri-tigers,ole-miss-rebels,lsu-tigers,penn-state-nittany-lions,oklahoma-sooners,arizona-wildcats,louisville-cardinals,southern-methodist-mustangs,notre-dame-fighting-irish,north-carolina-state-wolfpack,oregon-state-beavers,tulane-green-wave,oklahoma-state-cowboys,iowa-hawkeyes,liberty-flames,james-madison-dukes,troy-trojans
robert-cessna,2023,15,michigan-wolverines,washington-huskies,alabama-crimson-tide,florida-state-seminoles,texas-longhorns,ohio-state-buckeyes,georgia-bulldogs,oregon-ducks,missouri-tigers,penn-state-nittany-lions,ole-miss-rebels,oklahoma-sooners,lsu-tigers,arizona-wildcats,oregon-state-beavers,notre-dame-fighting-irish,southern-methodist-mustangs,louisville-cardinals,liberty-flames,north-carolina-state-wolfpack,james-madison-dukes,iowa-hawkeyes,tulane-green-wave,oklahoma-state-cowboys,troy-trojans
ron-counts,2023,15,michigan-wolverines,washington-huskies,florida-state-seminoles,ohio-state-buckeyes,texas-longhorns,alabama-crimson-tide,georgia-bulldogs,oregon-ducks,penn-state-nittany-lions,ole-miss-rebels,lsu-tigers,missouri-tigers,oklahoma-sooners,southern-methodist-mustangs,liberty-flames,arizona-wildcats,iowa-hawkeyes,notre-dame-fighting-irish,oregon-state-beavers,james-madison-dukes,tulane-green-wave,kentucky-wildcats,louisville-cardinals,clemson-tigers,toledo-rockets
ryan-aber,2023,15,washington-huskies,michigan-wolverines,texas-longhorns,alabama-crimson-tide,georgia-bulldogs,florida-state-seminoles,ohio-state-buckeyes,oregon-ducks,missouri-tigers,ole-miss-rebels,oklahoma-sooners,penn-state-nittany-lions,lsu-tigers,arizona-wildcats,notre-dame-fighting-irish,louisville-cardinals,oregon-state-beavers,iowa-hawkeyes,oklahoma-state-cowboys,tennessee-volunteers,north-carolina-state-wolfpack,clemson-tigers,southern-methodist-mustangs,liberty-flames,kansas-state-wildcats
ryan-thorburn,2023,15,michigan-wolverines,washington-huskies,texas-longhorns,alabama-crimson-tide,florida-state-seminoles,georgia-bulldogs,ohio-state-buckeyes,oregon-ducks,missouri-tigers,penn-state-nittany-lions,ole-miss-rebels,oklahoma-sooners,lsu-tigers,louisville-cardinals,arizona-wildcats,notre-dame-fighting-irish,james-madison-dukes,iowa-hawkeyes,north-carolina-state-wolfpack,southern-methodist-mustangs,liberty-flames,tulane-green-wave,troy-trojans,miami-oh-redhawks,toledo-rockets
scott-rabalais,2023,15,michigan-wolverines,washington-huskies,florida-state-seminoles,texas-longhorns,alabama-crimson-tide,georgia-bulldogs,ohio-state-buckeyes,oregon-ducks,missouri-tigers,penn-state-nittany-lions,oklahoma-sooners,ole-miss-rebels,lsu-tigers,notre-dame-fighting-irish,arizona-wildcats,louisville-cardinals,southern-methodist-mustangs,north-carolina-state-wolfpack,liberty-flames,iowa-hawkeyes,tulane-green-wave,oklahoma-state-cowboys,tennessee-volunteers,oregon-state-beavers,james-madison-dukes
scott-springer,2023,15,michigan-wolverines,washington-huskies,georgia-bulldogs,florida-state-seminoles,texas-longhorns,alabama-crimson-tide,ohio-state-buckeyes,oregon-ducks,missouri-tigers,notre-dame-fighting-irish,ole-miss-rebels,arizona-wildcats,lsu-tigers,penn-state-nittany-lions,oklahoma-sooners,oregon-state-beavers,oklahoma-state-cowboys,tennessee-volunteers,louisville-cardinals,north-carolina-state-wolfpack,iowa-hawkeyes,liberty-flames,kansas-state-wildcats,southern-methodist-mustangs,clemson-tigers
sean-reider,2023,15,michigan-wolverines,washington-huskies,texas-longhorns,alabama-crimson-tide,florida-state-seminoles,georgia-bulldogs,ohio-state-buckeyes,oregon-ducks,missouri-tigers,penn-state-nittany-lions,oklahoma-sooners,ole-miss-rebels,lsu-tigers,arizona-wildcats,louisville-cardinals,liberty-flames,notre-dame-fighting-irish,southern-methodist-mustangs,north-carolina-state-wolfpack,oklahoma-state-cowboys,oregon-state-beavers,james-madison-dukes,tulane-green-wave,troy-trojans,iowa-hawkeyes
