Pollster,Season,Week,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,10th,11th,12th,13th,14th,15th,16th,17th,18th,19th,20th,21st,22nd,23rd,24th,25th
adam-cole,2023,10,georgia-bulldogs,michigan-wolverines,florida-state-seminoles,ohio-state-buckeyes,washington-huskies,texas-longhorns,alabama-crimson-tide,oregon-ducks,ole-miss-rebels,oklahoma-sooners,lsu-tigers,penn-state-nittany-lions,louisville-cardinals,missouri-tigers,oregon-state-beavers,notre-dame-fighting-irish,kansas-jayhawks,ucla-bruins,tennessee-volunteers,air-force-falcons,utah-utes,james-madison-dukes,tulane-green-wave,liberty-flames,fresno-state-bulldogs
adam-zucker,2023,10,georgia-bulldogs,michigan-wolverines,ohio-state-buckeyes,florida-state-seminoles,washington-huskies,oregon-ducks,oklahoma-sooners,texas-longhorns,alabama-crimson-tide,ole-miss-rebels,lsu-tigers,penn-state-nittany-lions,louisville-cardinals,notre-dame-fighting-irish,missouri-tigers,tennessee-volunteers,oregon-state-beavers,utah-utes,tulane-green-wave,air-force-falcons,kansas-jayhawks,kansas-state-wildcats,ucla-bruins,usc-trojans,james-madison-dukes
amie-just,2023,10,michigan-wolverines,georgia-bulldogs,ohio-state-buckeyes,florida-state-seminoles,washington-huskies,oregon-ducks,texas-longhorns,penn-state-nittany-lions,alabama-crimson-tide,ole-miss-rebels,oklahoma-sooners,notre-dame-fighting-irish,lsu-tigers,air-force-falcons,utah-utes,louisville-cardinals,missouri-tigers,oregon-state-beavers,tulane-green-wave,james-madison-dukes,tennessee-volunteers,ucla-bruins,kansas-jayhawks,liberty-flames,usc-trojans
blair-kerkhoff,2023,10,georgia-bulldogs,michigan-wolverines,florida-state-seminoles,ohio-state-buckeyes,washington-huskies,texas-longhorns,oregon-ducks,alabama-crimson-tide,penn-state-nittany-lions,oklahoma-sooners,ole-miss-rebels,notre-dame-fighting-irish,lsu-tigers,missouri-tigers,louisville-cardinals,air-force-falcons,oregon-state-beavers,utah-utes,tennessee-volunteers,kansas-jayhawks,tulane-green-wave,ucla-bruins,oklahoma-state-cowboys,kansas-state-wildcats,james-madison-dukes
bob-asmussen,2023,10,georgia-bulldogs,ohio-state-buckeyes,michigan-wolverines,florida-state-seminoles,washington-huskies,texas-longhorns,alabama-crimson-tide,oregon-ducks,ole-miss-rebels,oklahoma-sooners,penn-state-nittany-lions,lsu-tigers,notre-dame-fighting-irish,missouri-tigers,air-force-falcons,louisville-cardinals,tulane-green-wave,tennessee-volunteers,ucla-bruins,kansas-jayhawks,james-madison-dukes,usc-trojans,oregon-state-beavers,utah-utes,kansas-state-wildcats
brett-mcmurphy,2023,10,ohio-state-buckeyes,florida-state-seminoles,georgia-bulldogs,michigan-wolverines,washington-huskies,oregon-ducks,texas-longhorns,alabama-crimson-tide,ole-miss-rebels,oklahoma-sooners,penn-state-nittany-lions,notre-dame-fighting-irish,lsu-tigers,missouri-tigers,louisville-cardinals,air-force-falcons,oregon-state-beavers,utah-utes,ucla-bruins,kansas-jayhawks,tennessee-volunteers,james-madison-dukes,tulane-green-wave,oklahoma-state-cowboys,kansas-state-wildcats
brian-fonseca,2023,10,georgia-bulldogs,michigan-wolverines,florida-state-seminoles,ohio-state-buckeyes,washington-huskies,oregon-ducks,texas-longhorns,alabama-crimson-tide,ole-miss-rebels,oklahoma-sooners,penn-state-nittany-lions,lsu-tigers,missouri-tigers,notre-dame-fighting-irish,air-force-falcons,louisville-cardinals,oregon-state-beavers,utah-utes,tulane-green-wave,kansas-jayhawks,tennessee-volunteers,james-madison-dukes,ucla-bruins,kansas-state-wildcats,liberty-flames
brian-howell,2023,10,georgia-bulldogs,michigan-wolverines,florida-state-seminoles,ohio-state-buckeyes,washington-huskies,oregon-ducks,texas-longhorns,alabama-crimson-tide,penn-state-nittany-lions,ole-miss-rebels,louisville-cardinals,notre-dame-fighting-irish,oklahoma-sooners,lsu-tigers,missouri-tigers,air-force-falcons,tennessee-volunteers,ucla-bruins,kansas-jayhawks,oregon-state-beavers,utah-utes,usc-trojans,tulane-green-wave,arizona-wildcats,north-carolina-tar-heels
chad-leistikow,2023,10,georgia-bulldogs,florida-state-seminoles,michigan-wolverines,ohio-state-buckeyes,washington-huskies,oregon-ducks,texas-longhorns,alabama-crimson-tide,oklahoma-sooners,penn-state-nittany-lions,ole-miss-rebels,notre-dame-fighting-irish,lsu-tigers,louisville-cardinals,missouri-tigers,tennessee-volunteers,air-force-falcons,oregon-state-beavers,utah-utes,ucla-bruins,usc-trojans,tulane-green-wave,james-madison-dukes,miami-fl-hurricanes,kansas-jayhawks
chris-murray,2023,10,georgia-bulldogs,ohio-state-buckeyes,florida-state-seminoles,washington-huskies,michigan-wolverines,oregon-ducks,oklahoma-sooners,texas-longhorns,alabama-crimson-tide,ole-miss-rebels,louisville-cardinals,penn-state-nittany-lions,notre-dame-fighting-irish,lsu-tigers,utah-utes,missouri-tigers,air-force-falcons,tulane-green-wave,tennessee-volunteers,kansas-jayhawks,oregon-state-beavers,james-madison-dukes,ucla-bruins,liberty-flames,usc-trojans
