Pollster,Season,Week,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,10th,11th,12th,13th,14th,15th,16th,17th,18th,19th,20th,21st,22nd,23rd,24th,25th
adam-jude,2015,7,ohio-state-buckeyes,baylor-bears,utah-utes,tcu-horned-frogs,lsu-tigers,florida-gators,michigan-state-spartans,texas-am-aggies,clemson-tigers,ole-miss-rebels,ucla-bruins,alabama-crimson-tide,florida-state-seminoles,notre-dame-fighting-irish,michigan-wolverines,stanford-cardinal,oklahoma-state-cowboys,iowa-hawkeyes,northwestern-wildcats,oklahoma-sooners,toledo-rockets,california-golden-bears,temple-owls,boise-state-broncos,arizona-state-sun-devils
adam-zucker,2015,7,baylor-bears,utah-utes,tcu-horned-frogs,ohio-state-buckeyes,texas-am-aggies,lsu-tigers,clemson-tigers,alabama-crimson-tide,florida-state-seminoles,florida-gators,michigan-state-spartans,michigan-wolverines,notre-dame-fighting-irish,oklahoma-state-cowboys,ole-miss-rebels,stanford-cardinal,ucla-bruins,iowa-hawkeyes,oklahoma-sooners,california-golden-bears,toledo-rockets,boise-state-broncos,memphis-tigers,temple-owls,north-carolina-tar-heels
bob-asmussen,2015,7,ohio-state-buckeyes,baylor-bears,tcu-horned-frogs,michigan-state-spartans,lsu-tigers,alabama-crimson-tide,utah-utes,florida-state-seminoles,texas-am-aggies,clemson-tigers,florida-gators,ole-miss-rebels,stanford-cardinal,michigan-wolverines,notre-dame-fighting-irish,ucla-bruins,oklahoma-state-cowboys,iowa-hawkeyes,memphis-tigers,houston-cougars,toledo-rockets,oklahoma-sooners,temple-owls,boise-state-broncos,northwestern-wildcats
brent-axe,2015,7,utah-utes,ohio-state-buckeyes,baylor-bears,texas-am-aggies,tcu-horned-frogs,clemson-tigers,florida-gators,michigan-state-spartans,lsu-tigers,michigan-wolverines,ole-miss-rebels,alabama-crimson-tide,florida-state-seminoles,iowa-hawkeyes,oklahoma-state-cowboys,notre-dame-fighting-irish,oklahoma-sooners,ucla-bruins,northwestern-wildcats,stanford-cardinal,toledo-rockets,temple-owls,california-golden-bears,boise-state-broncos,houston-cougars
brett-mcmurphy,2015,7,utah-utes,clemson-tigers,florida-gators,lsu-tigers,baylor-bears,tcu-horned-frogs,texas-am-aggies,michigan-wolverines,michigan-state-spartans,ohio-state-buckeyes,stanford-cardinal,ole-miss-rebels,alabama-crimson-tide,notre-dame-fighting-irish,florida-state-seminoles,ucla-bruins,iowa-hawkeyes,oklahoma-state-cowboys,toledo-rockets,houston-cougars,northwestern-wildcats,california-golden-bears,oklahoma-sooners,byu-cougars,memphis-tigers
brian-howell,2015,7,ohio-state-buckeyes,lsu-tigers,utah-utes,baylor-bears,michigan-state-spartans,tcu-horned-frogs,alabama-crimson-tide,florida-state-seminoles,clemson-tigers,texas-am-aggies,notre-dame-fighting-irish,florida-gators,ole-miss-rebels,stanford-cardinal,ucla-bruins,michigan-wolverines,oklahoma-state-cowboys,boise-state-broncos,oklahoma-sooners,iowa-hawkeyes,toledo-rockets,georgia-bulldogs,northwestern-wildcats,california-golden-bears,temple-owls
chadd-cripe,2015,7,utah-utes,florida-gators,lsu-tigers,clemson-tigers,tcu-horned-frogs,ohio-state-buckeyes,michigan-state-spartans,texas-am-aggies,ole-miss-rebels,alabama-crimson-tide,michigan-wolverines,baylor-bears,notre-dame-fighting-irish,stanford-cardinal,florida-state-seminoles,ucla-bruins,oklahoma-state-cowboys,iowa-hawkeyes,temple-owls,california-golden-bears,northwestern-wildcats,boise-state-broncos,toledo-rockets,memphis-tigers,houston-cougars
chris-murray,2015,7,ohio-state-buckeyes,utah-utes,tcu-horned-frogs,clemson-tigers,michigan-state-spartans,lsu-tigers,texas-am-aggies,baylor-bears,florida-gators,florida-state-seminoles,michigan-wolverines,stanford-cardinal,oklahoma-state-cowboys,ole-miss-rebels,alabama-crimson-tide,ucla-bruins,notre-dame-fighting-irish,iowa-hawkeyes,california-golden-bears,oklahoma-sooners,toledo-rockets,northwestern-wildcats,houston-cougars,boise-state-broncos,memphis-tigers
dave-reardon,2015,7,baylor-bears,clemson-tigers,utah-utes,florida-gators,michigan-wolverines,lsu-tigers,tcu-horned-frogs,ohio-state-buckeyes,ole-miss-rebels,alabama-crimson-tide,texas-am-aggies,stanford-cardinal,florida-state-seminoles,oklahoma-state-cowboys,michigan-state-spartans,notre-dame-fighting-irish,iowa-hawkeyes,boise-state-broncos,temple-owls,oklahoma-sooners,northwestern-wildcats,duke-blue-devils,california-golden-bears,toledo-rockets,houston-cougars
david-briggs,2015,7,ohio-state-buckeyes,baylor-bears,utah-utes,florida-gators,clemson-tigers,tcu-horned-frogs,lsu-tigers,michigan-state-spartans,michigan-wolverines,texas-am-aggies,ole-miss-rebels,alabama-crimson-tide,florida-state-seminoles,notre-dame-fighting-irish,stanford-cardinal,ucla-bruins,oklahoma-state-cowboys,iowa-hawkeyes,northwestern-wildcats,toledo-rockets,oklahoma-sooners,california-golden-bears,houston-cougars,boise-state-broncos,temple-owls
doug-doughty,2015,7,ohio-state-buckeyes,tcu-horned-frogs,baylor-bears,lsu-tigers,utah-utes,clemson-tigers,michigan-state-spartans,florida-state-seminoles,texas-am-aggies,florida-gators,alabama-crimson-tide,iowa-hawkeyes,oklahoma-state-cowboys,notre-dame-fighting-irish,ole-miss-rebels,michigan-wolverines,stanford-cardinal,boise-state-broncos,ucla-bruins,memphis-tigers,houston-cougars,california-golden-bears,oklahoma-sooners,toledo-rockets,northwestern-wildcats
doug-lesmerises,2015,7,clemson-tigers,utah-utes,ohio-state-buckeyes,texas-am-aggies,florida-gators,baylor-bears,ole-miss-rebels,alabama-crimson-tide,michigan-wolverines,lsu-tigers,tcu-horned-frogs,florida-state-seminoles,michigan-state-spartans,stanford-cardinal,iowa-hawkeyes,oklahoma-state-cowboys,notre-dame-fighting-irish,california-golden-bears,northwestern-wildcats,ucla-bruins,oklahoma-sooners,duke-blue-devils,temple-owls,toledo-rockets,texas-tech-red-raiders
duane-rankin,2015,7,ohio-state-buckeyes,tcu-horned-frogs,baylor-bears,michigan-state-spartans,clemson-tigers,florida-state-seminoles,alabama-crimson-tide,lsu-tigers,notre-dame-fighting-irish,utah-utes,texas-am-aggies,stanford-cardinal,florida-gators,ole-miss-rebels,oklahoma-state-cowboys,michigan-wolverines,oklahoma-sooners,northwestern-wildcats,iowa-hawkeyes,california-golden-bears,ucla-bruins,toledo-rockets,western-kentucky-hilltoppers,georgia-bulldogs,boise-state-broncos
