adam-jude,2015,5,ohio-state-buckeyes,michigan-state-spartans,ole-miss-rebels,ucla-bruins,tcu-horned-frogs,baylor-bears,lsu-tigers,utah-utes,notre-dame-fighting-irish,texas-am-aggies,georgia-bulldogs,alabama-crimson-tide,clemson-tigers,florida-state-seminoles,northwestern-wildcats,stanford-cardinal,usc-trojans,oklahoma-sooners,mississippi-state-bulldogs,michigan-wolverines,wisconsin-badgers,oklahoma-state-cowboys,california-golden-bears,arizona-wildcats,toledo-rockets
adam-zucker,2015,5,ohio-state-buckeyes,georgia-bulldogs,michigan-state-spartans,baylor-bears,tcu-horned-frogs,ole-miss-rebels,notre-dame-fighting-irish,lsu-tigers,ucla-bruins,utah-utes,texas-am-aggies,alabama-crimson-tide,oklahoma-sooners,florida-state-seminoles,clemson-tigers,wisconsin-badgers,northwestern-wildcats,stanford-cardinal,usc-trojans,michigan-wolverines,florida-gators,oklahoma-state-cowboys,california-golden-bears,memphis-tigers,toledo-rockets
bob-asmussen,2015,5,ohio-state-buckeyes,michigan-state-spartans,ole-miss-rebels,tcu-horned-frogs,baylor-bears,lsu-tigers,georgia-bulldogs,ucla-bruins,notre-dame-fighting-irish,florida-state-seminoles,alabama-crimson-tide,texas-am-aggies,oklahoma-sooners,clemson-tigers,utah-utes,stanford-cardinal,usc-trojans,mississippi-state-bulldogs,florida-gators,wisconsin-badgers,miami-fl-hurricanes,oklahoma-state-cowboys,northwestern-wildcats,memphis-tigers,iowa-hawkeyes
brent-axe,2015,5,ohio-state-buckeyes,michigan-state-spartans,tcu-horned-frogs,ucla-bruins,georgia-bulldogs,notre-dame-fighting-irish,baylor-bears,utah-utes,ole-miss-rebels,lsu-tigers,texas-am-aggies,clemson-tigers,florida-state-seminoles,alabama-crimson-tide,oklahoma-sooners,northwestern-wildcats,stanford-cardinal,usc-trojans,oklahoma-state-cowboys,wisconsin-badgers,mississippi-state-bulldogs,florida-gators,arizona-wildcats,california-golden-bears,toledo-rockets
brett-mcmurphy,2015,5,michigan-state-spartans,ucla-bruins,notre-dame-fighting-irish,ole-miss-rebels,ohio-state-buckeyes,lsu-tigers,utah-utes,georgia-bulldogs,tcu-horned-frogs,texas-am-aggies,baylor-bears,oklahoma-sooners,clemson-tigers,alabama-crimson-tide,northwestern-wildcats,florida-state-seminoles,stanford-cardinal,usc-trojans,toledo-rockets,houston-cougars,california-golden-bears,michigan-wolverines,west-virginia-mountaineers,duke-blue-devils,temple-owls
brian-howell,2015,5,ohio-state-buckeyes,michigan-state-spartans,ole-miss-rebels,ucla-bruins,georgia-bulldogs,utah-utes,lsu-tigers,tcu-horned-frogs,notre-dame-fighting-irish,baylor-bears,florida-state-seminoles,alabama-crimson-tide,usc-trojans,clemson-tigers,oklahoma-sooners,texas-am-aggies,wisconsin-badgers,boise-state-broncos,northwestern-wildcats,stanford-cardinal,mississippi-state-bulldogs,oklahoma-state-cowboys,oregon-ducks,west-virginia-mountaineers,michigan-wolverines
chadd-cripe,2015,5,ohio-state-buckeyes,ole-miss-rebels,utah-utes,ucla-bruins,lsu-tigers,michigan-state-spartans,notre-dame-fighting-irish,tcu-horned-frogs,texas-am-aggies,georgia-bulldogs,alabama-crimson-tide,northwestern-wildcats,baylor-bears,stanford-cardinal,michigan-wolverines,oklahoma-sooners,clemson-tigers,florida-state-seminoles,mississippi-state-bulldogs,usc-trojans,florida-gators,california-golden-bears,oklahoma-state-cowboys,temple-owls,memphis-tigers
chris-murray,2015,5,ohio-state-buckeyes,utah-utes,michigan-state-spartans,ole-miss-rebels,ucla-bruins,tcu-horned-frogs,notre-dame-fighting-irish,georgia-bulldogs,lsu-tigers,texas-am-aggies,baylor-bears,clemson-tigers,florida-state-seminoles,oklahoma-sooners,northwestern-wildcats,stanford-cardinal,alabama-crimson-tide,usc-trojans,california-golden-bears,kansas-state-wildcats,oklahoma-state-cowboys,wisconsin-badgers,west-virginia-mountaineers,mississippi-state-bulldogs,toledo-rockets
dave-reardon,2015,5,ole-miss-rebels,michigan-state-spartans,baylor-bears,ohio-state-buckeyes,georgia-bulldogs,lsu-tigers,alabama-crimson-tide,tcu-horned-frogs,notre-dame-fighting-irish,ucla-bruins,clemson-tigers,florida-state-seminoles,utah-utes,oklahoma-sooners,texas-am-aggies,northwestern-wildcats,stanford-cardinal,michigan-wolverines,usc-trojans,mississippi-state-bulldogs,duke-blue-devils,wisconsin-badgers,oklahoma-state-cowboys,florida-gators,navy-midshipmen
david-briggs,2015,5,ohio-state-buckeyes,michigan-state-spartans,ole-miss-rebels,notre-dame-fighting-irish,utah-utes,ucla-bruins,lsu-tigers,tcu-horned-frogs,baylor-bears,georgia-bulldogs,florida-state-seminoles,texas-am-aggies,northwestern-wildcats,oklahoma-sooners,alabama-crimson-tide,clemson-tigers,stanford-cardinal,usc-trojans,michigan-wolverines,wisconsin-badgers,toledo-rockets,oklahoma-state-cowboys,west-virginia-mountaineers,florida-gators,california-golden-bears
doug-doughty,2015,5,ohio-state-buckeyes,michigan-state-spartans,ucla-bruins,ole-miss-rebels,baylor-bears,florida-state-seminoles,utah-utes,notre-dame-fighting-irish,tcu-horned-frogs,lsu-tigers,clemson-tigers,georgia-bulldogs,oklahoma-sooners,alabama-crimson-tide,texas-am-aggies,northwestern-wildcats,oklahoma-state-cowboys,florida-gators,west-virginia-mountaineers,california-golden-bears,usc-trojans,wisconsin-badgers,stanford-cardinal,oregon-ducks,miami-fl-hurricanes
doug-lesmerises,2015,5,ole-miss-rebels,utah-utes,ucla-bruins,ohio-state-buckeyes,notre-dame-fighting-irish,northwestern-wildcats,michigan-state-spartans,lsu-tigers,georgia-bulldogs,stanford-cardinal,alabama-crimson-tide,tcu-horned-frogs,oklahoma-sooners,clemson-tigers,usc-trojans,texas-am-aggies,baylor-bears,florida-state-seminoles,michigan-wolverines,duke-blue-devils,california-golden-bears,iowa-hawkeyes,oklahoma-state-cowboys,wisconsin-badgers,temple-owls
duane-rankin,2015,5,ohio-state-buckeyes,michigan-state-spartans,tcu-horned-frogs,georgia-bulldogs,baylor-bears,notre-dame-fighting-irish,ole-miss-rebels,florida-state-seminoles,clemson-tigers,lsu-tigers,alabama-crimson-tide,ucla-bruins,utah-utes,oklahoma-sooners,northwestern-wildcats,stanford-cardinal,wisconsin-badgers,usc-trojans,texas-am-aggies,oklahoma-state-cowboys,oregon-ducks,mississippi-state-bulldogs,arizona-wildcats,florida-gators,michigan-wolverines
ed-daigneault,2015,5,ohio-state-buckeyes,tcu-horned-frogs,baylor-bears,michigan-state-spartans,florida-state-seminoles,notre-dame-fighting-irish,lsu-tigers,ole-miss-rebels,georgia-bulldogs,alabama-crimson-tide,clemson-tigers,ucla-bruins,texas-am-aggies,oklahoma-sooners,usc-trojans,utah-utes,mississippi-state-bulldogs,wisconsin-badgers,boise-state-broncos,west-virginia-mountaineers,navy-midshipmen,arizona-wildcats,temple-owls,toledo-rockets,oregon-ducks
ed-johnson,2015,5,ole-miss-rebels,ohio-state-buckeyes,michigan-state-spartans,baylor-bears,georgia-bulldogs,alabama-crimson-tide,notre-dame-fighting-irish,ucla-bruins,utah-utes,lsu-tigers,tcu-horned-frogs,florida-state-seminoles,clemson-tigers,oklahoma-sooners,texas-am-aggies,florida-gators,usc-trojans,wisconsin-badgers,michigan-wolverines,northwestern-wildcats,mississippi-state-bulldogs,west-virginia-mountaineers,oklahoma-state-cowboys,california-golden-bears,miami-fl-hurricanes
eric-avidon,2015,5,ohio-state-buckeyes,ole-miss-rebels,michigan-state-spartans,ucla-bruins,tcu-horned-frogs,georgia-bulldogs,notre-dame-fighting-irish,utah-utes,baylor-bears,lsu-tigers,alabama-crimson-tide,texas-am-aggies,florida-state-seminoles,clemson-tigers,oklahoma-sooners,northwestern-wildcats,stanford-cardinal,usc-trojans,oklahoma-state-cowboys,california-golden-bears,florida-gators,michigan-wolverines,mississippi-state-bulldogs,temple-owls,wisconsin-badgers
eric-hansen,2015,5,ole-miss-rebels,michigan-state-spartans,ohio-state-buckeyes,tcu-horned-frogs,notre-dame-fighting-irish,georgia-bulldogs,alabama-crimson-tide,clemson-tigers,utah-utes,ucla-bruins,lsu-tigers,baylor-bears,oklahoma-sooners,texas-am-aggies,florida-state-seminoles,northwestern-wildcats,stanford-cardinal,usc-trojans,wisconsin-badgers,texas-tech-red-raiders,mississippi-state-bulldogs,houston-cougars,michigan-wolverines,florida-gators,west-virginia-mountaineers
