Pollster,Season,Week,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,10th,11th,12th,13th,14th,15th,16th,17th,18th,19th,20th,21st,22nd,23rd,24th,25th
duane-rankin,2015,17,alabama-crimson-tide,clemson-tigers,stanford-cardinal,ohio-state-buckeyes,tcu-horned-frogs,oklahoma-sooners,ole-miss-rebels,notre-dame-fighting-irish,houston-cougars,michigan-state-spartans,michigan-wolverines,baylor-bears,iowa-hawkeyes,florida-state-seminoles,oregon-ducks,wisconsin-badgers,north-carolina-tar-heels,tennessee-volunteers,northwestern-wildcats,oklahoma-state-cowboys,western-kentucky-hilltoppers,florida-gators,navy-midshipmen,utah-utes,san-diego-state-aztecs
ed-daigneault,2015,17,alabama-crimson-tide,clemson-tigers,michigan-state-spartans,oklahoma-sooners,stanford-cardinal,ohio-state-buckeyes,iowa-hawkeyes,tcu-horned-frogs,houston-cougars,notre-dame-fighting-irish,michigan-wolverines,ole-miss-rebels,baylor-bears,north-carolina-tar-heels,florida-state-seminoles,oklahoma-state-cowboys,navy-midshipmen,utah-utes,wisconsin-badgers,lsu-tigers,florida-gators,western-kentucky-hilltoppers,northwestern-wildcats,oregon-ducks,san-diego-state-aztecs
ed-johnson,2015,17,alabama-crimson-tide,clemson-tigers,stanford-cardinal,ohio-state-buckeyes,oklahoma-sooners,michigan-state-spartans,notre-dame-fighting-irish,houston-cougars,tcu-horned-frogs,iowa-hawkeyes,baylor-bears,ole-miss-rebels,michigan-wolverines,tennessee-volunteers,north-carolina-tar-heels,florida-state-seminoles,oklahoma-state-cowboys,florida-gators,oregon-ducks,lsu-tigers,utah-utes,wisconsin-badgers,navy-midshipmen,northwestern-wildcats,mississippi-state-bulldogs
eric-avidon,2015,17,alabama-crimson-tide,clemson-tigers,stanford-cardinal,michigan-state-spartans,ohio-state-buckeyes,oklahoma-sooners,ole-miss-rebels,houston-cougars,tcu-horned-frogs,iowa-hawkeyes,notre-dame-fighting-irish,baylor-bears,michigan-wolverines,lsu-tigers,utah-utes,florida-state-seminoles,oklahoma-state-cowboys,washington-state-cougars,florida-gators,oregon-ducks,tennessee-volunteers,georgia-bulldogs,northwestern-wildcats,north-carolina-tar-heels,navy-midshipmen
eric-hansen,2015,17,alabama-crimson-tide,clemson-tigers,stanford-cardinal,ohio-state-buckeyes,michigan-state-spartans,oklahoma-sooners,notre-dame-fighting-irish,houston-cougars,michigan-wolverines,iowa-hawkeyes,ole-miss-rebels,tcu-horned-frogs,florida-state-seminoles,baylor-bears,navy-midshipmen,lsu-tigers,oregon-ducks,utah-utes,tennessee-volunteers,northwestern-wildcats,oklahoma-state-cowboys,north-carolina-tar-heels,washington-state-cougars,wisconsin-badgers,florida-gators
garland-gillen,2015,17,alabama-crimson-tide,clemson-tigers,ohio-state-buckeyes,stanford-cardinal,oklahoma-sooners,michigan-state-spartans,tcu-horned-frogs,houston-cougars,ole-miss-rebels,michigan-wolverines,iowa-hawkeyes,notre-dame-fighting-irish,florida-state-seminoles,baylor-bears,lsu-tigers,north-carolina-tar-heels,utah-utes,navy-midshipmen,georgia-bulldogs,oklahoma-state-cowboys,tennessee-volunteers,northwestern-wildcats,wisconsin-badgers,oregon-ducks,western-kentucky-hilltoppers
garry-smits,2015,17,alabama-crimson-tide,clemson-tigers,oklahoma-sooners,michigan-state-spartans,ohio-state-buckeyes,stanford-cardinal,tcu-horned-frogs,houston-cougars,iowa-hawkeyes,ole-miss-rebels,utah-utes,michigan-wolverines,florida-state-seminoles,navy-midshipmen,oklahoma-state-cowboys,notre-dame-fighting-irish,baylor-bears,north-carolina-tar-heels,washington-state-cougars,lsu-tigers,western-kentucky-hilltoppers,wisconsin-badgers,florida-gators,tennessee-volunteers,mississippi-state-bulldogs
gary-horowitz,2015,17,alabama-crimson-tide,clemson-tigers,ohio-state-buckeyes,stanford-cardinal,houston-cougars,oklahoma-sooners,michigan-state-spartans,ole-miss-rebels,michigan-wolverines,tcu-horned-frogs,iowa-hawkeyes,notre-dame-fighting-irish,baylor-bears,florida-state-seminoles,lsu-tigers,navy-midshipmen,north-carolina-tar-heels,georgia-bulldogs,wisconsin-badgers,oregon-ducks,tennessee-volunteers,oklahoma-state-cowboys,western-kentucky-hilltoppers,toledo-rockets,mississippi-state-bulldogs
jay-binkley,2015,17,alabama-crimson-tide,clemson-tigers,stanford-cardinal,ohio-state-buckeyes,ole-miss-rebels,michigan-state-spartans,michigan-wolverines,oklahoma-sooners,houston-cougars,notre-dame-fighting-irish,baylor-bears,iowa-hawkeyes,lsu-tigers,navy-midshipmen,utah-utes,tcu-horned-frogs,wisconsin-badgers,north-carolina-tar-heels,florida-state-seminoles,oklahoma-state-cowboys,western-kentucky-hilltoppers,northwestern-wildcats,mississippi-state-bulldogs,toledo-rockets,oregon-ducks
jeff-seidel,2015,17,alabama-crimson-tide,clemson-tigers,stanford-cardinal,oklahoma-sooners,michigan-state-spartans,ohio-state-buckeyes,tcu-horned-frogs,iowa-hawkeyes,notre-dame-fighting-irish,michigan-wolverines,houston-cougars,ole-miss-rebels,florida-state-seminoles,baylor-bears,north-carolina-tar-heels,utah-utes,oklahoma-state-cowboys,oregon-ducks,lsu-tigers,navy-midshipmen,tennessee-volunteers,northwestern-wildcats,wisconsin-badgers,florida-gators,western-kentucky-hilltoppers
jim-dunaway,2015,17,alabama-crimson-tide,clemson-tigers,ohio-state-buckeyes,stanford-cardinal,oklahoma-sooners,michigan-state-spartans,iowa-hawkeyes,notre-dame-fighting-irish,tcu-horned-frogs,houston-cougars,ole-miss-rebels,michigan-wolverines,baylor-bears,north-carolina-tar-heels,florida-state-seminoles,lsu-tigers,northwestern-wildcats,wisconsin-badgers,oklahoma-state-cowboys,utah-utes,navy-midshipmen,oregon-ducks,tennessee-volunteers,temple-owls,western-kentucky-hilltoppers
jim-polzin,2015,17,alabama-crimson-tide,clemson-tigers,stanford-cardinal,oklahoma-sooners,michigan-state-spartans,ohio-state-buckeyes,tcu-horned-frogs,houston-cougars,notre-dame-fighting-irish,michigan-wolverines,ole-miss-rebels,iowa-hawkeyes,navy-midshipmen,lsu-tigers,baylor-bears,florida-state-seminoles,utah-utes,north-carolina-tar-heels,oregon-ducks,tennessee-volunteers,western-kentucky-hilltoppers,mississippi-state-bulldogs,northwestern-wildcats,wisconsin-badgers,oklahoma-state-cowboys
jimmy-burch,2015,17,alabama-crimson-tide,clemson-tigers,ohio-state-buckeyes,stanford-cardinal,houston-cougars,oklahoma-sooners,michigan-state-spartans,iowa-hawkeyes,tcu-horned-frogs,baylor-bears,michigan-wolverines,notre-dame-fighting-irish,ole-miss-rebels,florida-state-seminoles,navy-midshipmen,lsu-tigers,utah-utes,north-carolina-tar-heels,florida-gators,oklahoma-state-cowboys,wisconsin-badgers,san-diego-state-aztecs,tennessee-volunteers,oregon-ducks,georgia-bulldogs
joel-klatt,2015,17,alabama-crimson-tide,clemson-tigers,ohio-state-buckeyes,stanford-cardinal,oklahoma-sooners,michigan-state-spartans,tcu-horned-frogs,notre-dame-fighting-irish,iowa-hawkeyes,ole-miss-rebels,baylor-bears,michigan-wolverines,houston-cougars,florida-state-seminoles,utah-utes,lsu-tigers,navy-midshipmen,north-carolina-tar-heels,wisconsin-badgers,san-diego-state-aztecs,tennessee-volunteers,oklahoma-state-cowboys,northwestern-wildcats,florida-gators,toledo-rockets
joey-knight,2015,17,alabama-crimson-tide,clemson-tigers,ohio-state-buckeyes,stanford-cardinal,oklahoma-sooners,michigan-state-spartans,houston-cougars,tcu-horned-frogs,ole-miss-rebels,iowa-hawkeyes,notre-dame-fighting-irish,baylor-bears,michigan-wolverines,florida-state-seminoles,north-carolina-tar-heels,navy-midshipmen,utah-utes,lsu-tigers,oregon-ducks,oklahoma-state-cowboys,western-kentucky-hilltoppers,wisconsin-badgers,florida-gators,tennessee-volunteers,northwestern-wildcats
john-adams,2015,17,alabama-crimson-tide,clemson-tigers,stanford-cardinal,ohio-state-buckeyes,oklahoma-sooners,tcu-horned-frogs,michigan-state-spartans,iowa-hawkeyes,houston-cougars,notre-dame-fighting-irish,baylor-bears,ole-miss-rebels,utah-utes,michigan-wolverines,florida-state-seminoles,lsu-tigers,oregon-ducks,florida-gators,tennessee-volunteers,oklahoma-state-cowboys,north-carolina-tar-heels,georgia-bulldogs,navy-midshipmen,northwestern-wildcats,wisconsin-badgers
john-clay,2015,17,alabama-crimson-tide,clemson-tigers,oklahoma-sooners,stanford-cardinal,michigan-state-spartans,iowa-hawkeyes,ohio-state-buckeyes,ole-miss-rebels,tcu-horned-frogs,baylor-bears,michigan-wolverines,houston-cougars,notre-dame-fighting-irish,north-carolina-tar-heels,florida-state-seminoles,oregon-ducks,oklahoma-state-cowboys,tennessee-volunteers,wisconsin-badgers,lsu-tigers,navy-midshipmen,florida-gators,utah-utes,western-kentucky-hilltoppers,northwestern-wildcats
john-shinn,2015,17,alabama-crimson-tide,clemson-tigers,stanford-cardinal,michigan-state-spartans,ohio-state-buckeyes,oklahoma-sooners,tcu-horned-frogs,houston-cougars,iowa-hawkeyes,ole-miss-rebels,michigan-wolverines,notre-dame-fighting-irish,baylor-bears,oregon-ducks,florida-state-seminoles,north-carolina-tar-heels,tennessee-volunteers,utah-utes,lsu-tigers,navy-midshipmen,oklahoma-state-cowboys,northwestern-wildcats,mississippi-state-bulldogs,wisconsin-badgers,arkansas-razorbacks
jon-wilner,2015,17,alabama-crimson-tide,clemson-tigers,stanford-cardinal,oklahoma-sooners,michigan-state-spartans,ohio-state-buckeyes,notre-dame-fighting-irish,tcu-horned-frogs,michigan-wolverines,houston-cougars,iowa-hawkeyes,oregon-ducks,florida-state-seminoles,ole-miss-rebels,navy-midshipmen,baylor-bears,tennessee-volunteers,lsu-tigers,north-carolina-tar-heels,northwestern-wildcats,washington-state-cougars,utah-utes,oklahoma-state-cowboys,san-diego-state-aztecs,toledo-rockets
josh-kendall,2015,17,alabama-crimson-tide,clemson-tigers,stanford-cardinal,ohio-state-buckeyes,oklahoma-sooners,michigan-state-spartans,tcu-horned-frogs,notre-dame-fighting-irish,ole-miss-rebels,oregon-ducks,houston-cougars,michigan-wolverines,arkansas-razorbacks,wisconsin-badgers,baylor-bears,usc-trojans,tennessee-volunteers,iowa-hawkeyes,lsu-tigers,florida-state-seminoles,north-carolina-tar-heels,navy-midshipmen,western-kentucky-hilltoppers,florida-gators,san-diego-state-aztecs
keith-sargeant,2015,17,alabama-crimson-tide,clemson-tigers,stanford-cardinal,michigan-state-spartans,ohio-state-buckeyes,oklahoma-sooners,iowa-hawkeyes,houston-cougars,notre-dame-fighting-irish,navy-midshipmen,michigan-wolverines,tcu-horned-frogs,ole-miss-rebels,baylor-bears,oklahoma-state-cowboys,north-carolina-tar-heels,utah-utes,oregon-ducks,florida-state-seminoles,tennessee-volunteers,lsu-tigers,northwestern-wildcats,florida-gators,western-kentucky-hilltoppers,san-diego-state-aztecs
ken-medlin,2015,17,alabama-crimson-tide,clemson-tigers,ohio-state-buckeyes,stanford-cardinal,oklahoma-sooners,michigan-state-spartans,iowa-hawkeyes,tcu-horned-frogs,houston-cougars,michigan-wolverines,notre-dame-fighting-irish,baylor-bears,ole-miss-rebels,florida-state-seminoles,north-carolina-tar-heels,utah-utes,navy-midshipmen,northwestern-wildcats,oklahoma-state-cowboys,lsu-tigers,wisconsin-badgers,tennessee-volunteers,western-kentucky-hilltoppers,mississippi-state-bulldogs,appalachian-state-mountaineers
kirk-bohls,2015,17,alabama-crimson-tide,clemson-tigers,stanford-cardinal,ohio-state-buckeyes,oklahoma-sooners,houston-cougars,michigan-state-spartans,michigan-wolverines,tcu-horned-frogs,notre-dame-fighting-irish,iowa-hawkeyes,baylor-bears,ole-miss-rebels,florida-state-seminoles,north-carolina-tar-heels,oregon-ducks,utah-utes,navy-midshipmen,georgia-bulldogs,oklahoma-state-cowboys,tennessee-volunteers,northwestern-wildcats,wisconsin-badgers,san-diego-state-aztecs,western-kentucky-hilltoppers
laura-keeley,2015,17,alabama-crimson-tide,clemson-tigers,stanford-cardinal,oklahoma-sooners,ohio-state-buckeyes,michigan-state-spartans,iowa-hawkeyes,tcu-horned-frogs,michigan-wolverines,ole-miss-rebels,notre-dame-fighting-irish,houston-cougars,baylor-bears,utah-utes,oklahoma-state-cowboys,florida-state-seminoles,lsu-tigers,north-carolina-tar-heels,florida-gators,oregon-ducks,navy-midshipmen,northwestern-wildcats,wisconsin-badgers,washington-state-cougars,tennessee-volunteers
marc-weiszer,2015,17,alabama-crimson-tide,clemson-tigers,stanford-cardinal,ohio-state-buckeyes,oklahoma-sooners,michigan-state-spartans,tcu-horned-frogs,houston-cougars,iowa-hawkeyes,ole-miss-rebels,baylor-bears,north-carolina-tar-heels,notre-dame-fighting-irish,michigan-wolverines,florida-state-seminoles,wisconsin-badgers,utah-utes,lsu-tigers,oregon-ducks,tennessee-volunteers,oklahoma-state-cowboys,arkansas-razorbacks,navy-midshipmen,florida-gators,georgia-bulldogs
matt-charboneau,2015,17,alabama-crimson-tide,clemson-tigers,oklahoma-sooners,michigan-state-spartans,ohio-state-buckeyes,stanford-cardinal,tcu-horned-frogs,michigan-wolverines,houston-cougars,ole-miss-rebels,baylor-bears,iowa-hawkeyes,notre-dame-fighting-irish,navy-midshipmen,lsu-tigers,wisconsin-badgers,florida-state-seminoles,north-carolina-tar-heels,utah-utes,oregon-ducks,toledo-rockets,western-kentucky-hilltoppers,oklahoma-state-cowboys,tennessee-volunteers,georgia-bulldogs
matt-mccoy,2015,17,alabama-crimson-tide,clemson-tigers,ohio-state-buckeyes,stanford-cardinal,oklahoma-sooners,michigan-state-spartans,houston-cougars,tcu-horned-frogs,iowa-hawkeyes,notre-dame-fighting-irish,ole-miss-rebels,michigan-wolverines,florida-state-seminoles,baylor-bears,north-carolina-tar-heels,utah-utes,navy-midshipmen,lsu-tigers,tennessee-volunteers,oklahoma-state-cowboys,florida-gators,northwestern-wildcats,mississippi-state-bulldogs,oregon-ducks,wisconsin-badgers
michael-lev,2015,17,alabama-crimson-tide,clemson-tigers,stanford-cardinal,ohio-state-buckeyes,oklahoma-sooners,michigan-state-spartans,tcu-horned-frogs,ole-miss-rebels,michigan-wolverines,houston-cougars,florida-state-seminoles,notre-dame-fighting-irish,iowa-hawkeyes,baylor-bears,north-carolina-tar-heels,georgia-bulldogs,utah-utes,oregon-ducks,wisconsin-badgers,lsu-tigers,tennessee-volunteers,western-kentucky-hilltoppers,navy-midshipmen,northwestern-wildcats,san-diego-state-aztecs
mike-sands,2015,17,alabama-crimson-tide,clemson-tigers,ohio-state-buckeyes,stanford-cardinal,oklahoma-sooners,tcu-horned-frogs,ole-miss-rebels,michigan-state-spartans,houston-cougars,notre-dame-fighting-irish,michigan-wolverines,iowa-hawkeyes,baylor-bears,north-carolina-tar-heels,florida-state-seminoles,oregon-ducks,utah-utes,wisconsin-badgers,lsu-tigers,navy-midshipmen,oklahoma-state-cowboys,boise-state-broncos,duke-blue-devils,tennessee-volunteers,northwestern-wildcats
mike-sorensen,2015,17,alabama-crimson-tide,clemson-tigers,stanford-cardinal,ohio-state-buckeyes,oklahoma-sooners,tcu-horned-frogs,houston-cougars,ole-miss-rebels,michigan-wolverines,michigan-state-spartans,iowa-hawkeyes,notre-dame-fighting-irish,lsu-tigers,baylor-bears,utah-utes,navy-midshipmen,florida-state-seminoles,north-carolina-tar-heels,oregon-ducks,wisconsin-badgers,san-diego-state-aztecs,georgia-bulldogs,western-kentucky-hilltoppers,washington-state-cougars,tennessee-volunteers
mitch-vingle,2015,17,alabama-crimson-tide,clemson-tigers,ohio-state-buckeyes,stanford-cardinal,oklahoma-sooners,michigan-state-spartans,notre-dame-fighting-irish,tcu-horned-frogs,ole-miss-rebels,michigan-wolverines,baylor-bears,iowa-hawkeyes,houston-cougars,north-carolina-tar-heels,florida-gators,tennessee-volunteers,florida-state-seminoles,oklahoma-state-cowboys,oregon-ducks,utah-utes,navy-midshipmen,lsu-tigers,wisconsin-badgers,western-kentucky-hilltoppers,georgia-bulldogs
nate-sandell,2015,17,alabama-crimson-tide,clemson-tigers,ohio-state-buckeyes,stanford-cardinal,oklahoma-sooners,michigan-state-spartans,tcu-horned-frogs,notre-dame-fighting-irish,iowa-hawkeyes,houston-cougars,ole-miss-rebels,michigan-wolverines,florida-state-seminoles,baylor-bears,north-carolina-tar-heels,oklahoma-state-cowboys,lsu-tigers,utah-utes,northwestern-wildcats,oregon-ducks,navy-midshipmen,wisconsin-badgers,tennessee-volunteers,florida-gators,western-kentucky-hilltoppers
nathan-deen,2015,17,alabama-crimson-tide,clemson-tigers,ohio-state-buckeyes,stanford-cardinal,oklahoma-sooners,michigan-state-spartans,iowa-hawkeyes,houston-cougars,tcu-horned-frogs,ole-miss-rebels,notre-dame-fighting-irish,michigan-wolverines,baylor-bears,lsu-tigers,navy-midshipmen,utah-utes,north-carolina-tar-heels,oregon-ducks,florida-state-seminoles,western-kentucky-hilltoppers,tennessee-volunteers,wisconsin-badgers,georgia-bulldogs,toledo-rockets,appalachian-state-mountaineers
pete-diprimio,2015,17,alabama-crimson-tide,clemson-tigers,ohio-state-buckeyes,stanford-cardinal,tcu-horned-frogs,houston-cougars,oklahoma-sooners,ole-miss-rebels,michigan-state-spartans,baylor-bears,iowa-hawkeyes,michigan-wolverines,notre-dame-fighting-irish,utah-utes,lsu-tigers,navy-midshipmen,wisconsin-badgers,florida-state-seminoles,north-carolina-tar-heels,oklahoma-state-cowboys,western-kentucky-hilltoppers,georgia-bulldogs,oregon-ducks,northwestern-wildcats,toledo-rockets
rob-long,2015,17,alabama-crimson-tide,clemson-tigers,ohio-state-buckeyes,oklahoma-sooners,stanford-cardinal,michigan-state-spartans,tcu-horned-frogs,houston-cougars,ole-miss-rebels,baylor-bears,lsu-tigers,michigan-wolverines,tennessee-volunteers,iowa-hawkeyes,notre-dame-fighting-irish,oklahoma-state-cowboys,florida-state-seminoles,oregon-ducks,northwestern-wildcats,navy-midshipmen,north-carolina-tar-heels,toledo-rockets,wisconsin-badgers,mississippi-state-bulldogs,western-kentucky-hilltoppers
robert-cessna,2015,17,alabama-crimson-tide,clemson-tigers,ohio-state-buckeyes,stanford-cardinal,houston-cougars,tcu-horned-frogs,oklahoma-sooners,michigan-state-spartans,iowa-hawkeyes,notre-dame-fighting-irish,ole-miss-rebels,michigan-wolverines,baylor-bears,florida-state-seminoles,north-carolina-tar-heels,navy-midshipmen,oregon-ducks,oklahoma-state-cowboys,utah-utes,northwestern-wildcats,florida-gators,georgia-bulldogs,toledo-rockets,lsu-tigers,wisconsin-badgers
robert-gagliardi,2015,17,alabama-crimson-tide,clemson-tigers,stanford-cardinal,ohio-state-buckeyes,oklahoma-sooners,michigan-state-spartans,tcu-horned-frogs,iowa-hawkeyes,michigan-wolverines,ole-miss-rebels,houston-cougars,notre-dame-fighting-irish,florida-state-seminoles,utah-utes,navy-midshipmen,oregon-ducks,lsu-tigers,baylor-bears,north-carolina-tar-heels,wisconsin-badgers,mississippi-state-bulldogs,northwestern-wildcats,san-diego-state-aztecs,western-kentucky-hilltoppers,oklahoma-state-cowboys
ross-dellenger,2015,17,alabama-crimson-tide,clemson-tigers,michigan-state-spartans,ohio-state-buckeyes,stanford-cardinal,oklahoma-sooners,tcu-horned-frogs,michigan-wolverines,iowa-hawkeyes,notre-dame-fighting-irish,ole-miss-rebels,houston-cougars,florida-state-seminoles,navy-midshipmen,utah-utes,baylor-bears,lsu-tigers,north-carolina-tar-heels,oklahoma-state-cowboys,tennessee-volunteers,georgia-bulldogs,wisconsin-badgers,northwestern-wildcats,oregon-ducks,mississippi-state-bulldogs
rustin-dodd,2015,17,alabama-crimson-tide,clemson-tigers,oklahoma-sooners,stanford-cardinal,ohio-state-buckeyes,michigan-state-spartans,baylor-bears,ole-miss-rebels,tcu-horned-frogs,michigan-wolverines,iowa-hawkeyes,houston-cougars,north-carolina-tar-heels,notre-dame-fighting-irish,florida-state-seminoles,oregon-ducks,oklahoma-state-cowboys,wisconsin-badgers,lsu-tigers,florida-gators,navy-midshipmen,utah-utes,mississippi-state-bulldogs,tennessee-volunteers,appalachian-state-mountaineers
ryan-finley,2015,17,alabama-crimson-tide,clemson-tigers,oklahoma-sooners,stanford-cardinal,ohio-state-buckeyes,michigan-state-spartans,notre-dame-fighting-irish,tcu-horned-frogs,iowa-hawkeyes,ole-miss-rebels,houston-cougars,baylor-bears,michigan-wolverines,lsu-tigers,florida-state-seminoles,north-carolina-tar-heels,oklahoma-state-cowboys,oregon-ducks,utah-utes,northwestern-wildcats,wisconsin-badgers,tennessee-volunteers,navy-midshipmen,san-diego-state-aztecs,western-kentucky-hilltoppers
sam-mckewon,2015,17,alabama-crimson-tide,clemson-tigers,ohio-state-buckeyes,stanford-cardinal,oklahoma-sooners,michigan-state-spartans,michigan-wolverines,notre-dame-fighting-irish,iowa-hawkeyes,houston-cougars,ole-miss-rebels,tcu-horned-frogs,baylor-bears,utah-utes,oregon-ducks,arkansas-razorbacks,lsu-tigers,mississippi-state-bulldogs,tennessee-volunteers,north-carolina-tar-heels,oklahoma-state-cowboys,georgia-bulldogs,navy-midshipmen,northwestern-wildcats,wisconsin-badgers
