Pollster,Season,Week,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,10th,11th,12th,13th,14th,15th,16th,17th,18th,19th,20th,21st,22nd,23rd,24th,25th
doug-lesmerises,2015,15,clemson-tigers,alabama-crimson-tide,michigan-state-spartans,oklahoma-sooners,iowa-hawkeyes,ohio-state-buckeyes,stanford-cardinal,north-carolina-tar-heels,northwestern-wildcats,notre-dame-fighting-irish,houston-cougars,tcu-horned-frogs,florida-state-seminoles,oklahoma-state-cowboys,florida-gators,oregon-ducks,ole-miss-rebels,michigan-wolverines,baylor-bears,usc-trojans,byu-cougars,navy-midshipmen,georgia-bulldogs,utah-utes,temple-owls
duane-rankin,2015,15,clemson-tigers,alabama-crimson-tide,michigan-state-spartans,oklahoma-sooners,stanford-cardinal,ohio-state-buckeyes,iowa-hawkeyes,notre-dame-fighting-irish,florida-state-seminoles,north-carolina-tar-heels,tcu-horned-frogs,northwestern-wildcats,ole-miss-rebels,oklahoma-state-cowboys,oregon-ducks,houston-cougars,michigan-wolverines,wisconsin-badgers,florida-gators,baylor-bears,western-kentucky-hilltoppers,navy-midshipmen,utah-utes,memphis-tigers,san-diego-state-aztecs
ed-daigneault,2015,15,alabama-crimson-tide,clemson-tigers,michigan-state-spartans,oklahoma-sooners,stanford-cardinal,iowa-hawkeyes,ohio-state-buckeyes,notre-dame-fighting-irish,tcu-horned-frogs,north-carolina-tar-heels,florida-state-seminoles,oklahoma-state-cowboys,houston-cougars,michigan-wolverines,northwestern-wildcats,ole-miss-rebels,florida-gators,oregon-ducks,baylor-bears,navy-midshipmen,utah-utes,wisconsin-badgers,temple-owls,lsu-tigers,western-kentucky-hilltoppers
ed-johnson,2015,15,alabama-crimson-tide,clemson-tigers,oklahoma-sooners,stanford-cardinal,michigan-state-spartans,iowa-hawkeyes,ohio-state-buckeyes,notre-dame-fighting-irish,tcu-horned-frogs,north-carolina-tar-heels,florida-state-seminoles,oklahoma-state-cowboys,florida-gators,michigan-wolverines,oregon-ducks,houston-cougars,baylor-bears,ole-miss-rebels,usc-trojans,utah-utes,northwestern-wildcats,wisconsin-badgers,temple-owls,navy-midshipmen,tennessee-volunteers
eric-avidon,2015,15,clemson-tigers,michigan-state-spartans,alabama-crimson-tide,oklahoma-sooners,iowa-hawkeyes,ohio-state-buckeyes,stanford-cardinal,notre-dame-fighting-irish,florida-state-seminoles,oklahoma-state-cowboys,tcu-horned-frogs,northwestern-wildcats,ole-miss-rebels,oregon-ducks,north-carolina-tar-heels,houston-cougars,utah-utes,michigan-wolverines,lsu-tigers,florida-gators,baylor-bears,georgia-bulldogs,wisconsin-badgers,navy-midshipmen,washington-state-cougars
eric-hansen,2015,15,clemson-tigers,alabama-crimson-tide,oklahoma-sooners,michigan-state-spartans,stanford-cardinal,ohio-state-buckeyes,notre-dame-fighting-irish,iowa-hawkeyes,florida-state-seminoles,oregon-ducks,michigan-wolverines,northwestern-wildcats,north-carolina-tar-heels,houston-cougars,oklahoma-state-cowboys,tcu-horned-frogs,baylor-bears,navy-midshipmen,ole-miss-rebels,lsu-tigers,florida-gators,utah-utes,temple-owls,usc-trojans,washington-state-cougars
garland-gillen,2015,15,clemson-tigers,alabama-crimson-tide,oklahoma-sooners,michigan-state-spartans,ohio-state-buckeyes,stanford-cardinal,iowa-hawkeyes,notre-dame-fighting-irish,florida-state-seminoles,tcu-horned-frogs,northwestern-wildcats,oklahoma-state-cowboys,north-carolina-tar-heels,ole-miss-rebels,houston-cougars,navy-midshipmen,utah-utes,oregon-ducks,michigan-wolverines,lsu-tigers,florida-gators,georgia-bulldogs,baylor-bears,wisconsin-badgers,temple-owls
garry-smits,2015,15,clemson-tigers,alabama-crimson-tide,oklahoma-sooners,michigan-state-spartans,iowa-hawkeyes,ohio-state-buckeyes,florida-state-seminoles,stanford-cardinal,tcu-horned-frogs,northwestern-wildcats,north-carolina-tar-heels,oklahoma-state-cowboys,notre-dame-fighting-irish,houston-cougars,oregon-ducks,ole-miss-rebels,utah-utes,michigan-wolverines,navy-midshipmen,florida-gators,baylor-bears,washington-state-cougars,lsu-tigers,western-kentucky-hilltoppers,temple-owls
gary-horowitz,2015,15,clemson-tigers,alabama-crimson-tide,michigan-state-spartans,oklahoma-sooners,ohio-state-buckeyes,iowa-hawkeyes,stanford-cardinal,florida-state-seminoles,notre-dame-fighting-irish,houston-cougars,north-carolina-tar-heels,tcu-horned-frogs,oregon-ducks,ole-miss-rebels,oklahoma-state-cowboys,michigan-wolverines,northwestern-wildcats,lsu-tigers,georgia-bulldogs,navy-midshipmen,florida-gators,baylor-bears,wisconsin-badgers,western-kentucky-hilltoppers,temple-owls
jay-binkley,2015,15,clemson-tigers,alabama-crimson-tide,michigan-state-spartans,oklahoma-sooners,stanford-cardinal,ohio-state-buckeyes,iowa-hawkeyes,notre-dame-fighting-irish,north-carolina-tar-heels,florida-state-seminoles,ole-miss-rebels,oklahoma-state-cowboys,northwestern-wildcats,michigan-wolverines,florida-gators,houston-cougars,tcu-horned-frogs,oregon-ducks,navy-midshipmen,baylor-bears,utah-utes,lsu-tigers,wisconsin-badgers,western-kentucky-hilltoppers,temple-owls
jeff-seidel,2015,15,clemson-tigers,michigan-state-spartans,alabama-crimson-tide,oklahoma-sooners,stanford-cardinal,ohio-state-buckeyes,iowa-hawkeyes,notre-dame-fighting-irish,florida-state-seminoles,north-carolina-tar-heels,tcu-horned-frogs,oklahoma-state-cowboys,houston-cougars,michigan-wolverines,northwestern-wildcats,oregon-ducks,ole-miss-rebels,utah-utes,navy-midshipmen,baylor-bears,lsu-tigers,florida-gators,wisconsin-badgers,western-kentucky-hilltoppers,georgia-bulldogs
jim-dunaway,2015,15,clemson-tigers,alabama-crimson-tide,oklahoma-sooners,michigan-state-spartans,ohio-state-buckeyes,stanford-cardinal,iowa-hawkeyes,notre-dame-fighting-irish,florida-state-seminoles,tcu-horned-frogs,oregon-ducks,oklahoma-state-cowboys,northwestern-wildcats,ole-miss-rebels,north-carolina-tar-heels,houston-cougars,utah-utes,michigan-wolverines,lsu-tigers,baylor-bears,wisconsin-badgers,navy-midshipmen,florida-gators,tennessee-volunteers,western-kentucky-hilltoppers
jim-polzin,2015,15,clemson-tigers,alabama-crimson-tide,oklahoma-sooners,michigan-state-spartans,stanford-cardinal,iowa-hawkeyes,ohio-state-buckeyes,notre-dame-fighting-irish,north-carolina-tar-heels,florida-state-seminoles,tcu-horned-frogs,northwestern-wildcats,houston-cougars,oregon-ducks,ole-miss-rebels,michigan-wolverines,oklahoma-state-cowboys,navy-midshipmen,lsu-tigers,florida-gators,utah-utes,western-kentucky-hilltoppers,baylor-bears,temple-owls,tennessee-volunteers
jimmy-burch,2015,15,clemson-tigers,alabama-crimson-tide,oklahoma-sooners,michigan-state-spartans,iowa-hawkeyes,ohio-state-buckeyes,stanford-cardinal,notre-dame-fighting-irish,north-carolina-tar-heels,tcu-horned-frogs,florida-state-seminoles,oklahoma-state-cowboys,houston-cougars,northwestern-wildcats,oregon-ducks,florida-gators,michigan-wolverines,baylor-bears,navy-midshipmen,ole-miss-rebels,utah-utes,temple-owls,memphis-tigers,lsu-tigers,wisconsin-badgers
joel-klatt,2015,15,clemson-tigers,oklahoma-sooners,alabama-crimson-tide,michigan-state-spartans,iowa-hawkeyes,stanford-cardinal,ohio-state-buckeyes,notre-dame-fighting-irish,florida-state-seminoles,tcu-horned-frogs,northwestern-wildcats,north-carolina-tar-heels,oregon-ducks,ole-miss-rebels,baylor-bears,oklahoma-state-cowboys,michigan-wolverines,houston-cougars,utah-utes,lsu-tigers,florida-gators,wisconsin-badgers,navy-midshipmen,san-diego-state-aztecs,temple-owls
joey-knight,2015,15,clemson-tigers,alabama-crimson-tide,oklahoma-sooners,michigan-state-spartans,ohio-state-buckeyes,stanford-cardinal,iowa-hawkeyes,florida-state-seminoles,notre-dame-fighting-irish,houston-cougars,tcu-horned-frogs,north-carolina-tar-heels,oklahoma-state-cowboys,oregon-ducks,baylor-bears,florida-gators,ole-miss-rebels,utah-utes,michigan-wolverines,northwestern-wildcats,navy-midshipmen,lsu-tigers,south-florida-bulls,temple-owls,western-kentucky-hilltoppers
john-adams,2015,15,clemson-tigers,alabama-crimson-tide,oklahoma-sooners,michigan-state-spartans,iowa-hawkeyes,stanford-cardinal,ohio-state-buckeyes,notre-dame-fighting-irish,tcu-horned-frogs,oklahoma-state-cowboys,north-carolina-tar-heels,houston-cougars,florida-state-seminoles,baylor-bears,northwestern-wildcats,florida-gators,ole-miss-rebels,utah-utes,oregon-ducks,michigan-wolverines,lsu-tigers,georgia-bulldogs,tennessee-volunteers,temple-owls,navy-midshipmen
john-clay,2015,15,alabama-crimson-tide,clemson-tigers,michigan-state-spartans,oklahoma-sooners,iowa-hawkeyes,ohio-state-buckeyes,stanford-cardinal,notre-dame-fighting-irish,north-carolina-tar-heels,florida-state-seminoles,tcu-horned-frogs,oklahoma-state-cowboys,northwestern-wildcats,ole-miss-rebels,michigan-wolverines,houston-cougars,baylor-bears,wisconsin-badgers,oregon-ducks,florida-gators,tennessee-volunteers,navy-midshipmen,utah-utes,western-kentucky-hilltoppers,lsu-tigers
john-shinn,2015,15,clemson-tigers,alabama-crimson-tide,oklahoma-sooners,michigan-state-spartans,iowa-hawkeyes,stanford-cardinal,ohio-state-buckeyes,notre-dame-fighting-irish,north-carolina-tar-heels,florida-state-seminoles,northwestern-wildcats,tcu-horned-frogs,houston-cougars,oregon-ducks,ole-miss-rebels,oklahoma-state-cowboys,michigan-wolverines,utah-utes,lsu-tigers,florida-gators,baylor-bears,temple-owls,tennessee-volunteers,san-diego-state-aztecs,usc-trojans
jon-wilner,2015,15,alabama-crimson-tide,michigan-state-spartans,oklahoma-sooners,clemson-tigers,iowa-hawkeyes,stanford-cardinal,notre-dame-fighting-irish,ohio-state-buckeyes,oregon-ducks,north-carolina-tar-heels,florida-state-seminoles,northwestern-wildcats,tcu-horned-frogs,michigan-wolverines,oklahoma-state-cowboys,houston-cougars,florida-gators,ole-miss-rebels,temple-owls,navy-midshipmen,georgia-bulldogs,washington-state-cougars,lsu-tigers,baylor-bears,san-diego-state-aztecs
josh-kendall,2015,15,alabama-crimson-tide,clemson-tigers,michigan-state-spartans,oklahoma-sooners,stanford-cardinal,notre-dame-fighting-irish,iowa-hawkeyes,ohio-state-buckeyes,tcu-horned-frogs,north-carolina-tar-heels,oregon-ducks,florida-state-seminoles,ole-miss-rebels,northwestern-wildcats,arkansas-razorbacks,michigan-wolverines,oklahoma-state-cowboys,houston-cougars,usc-trojans,wisconsin-badgers,florida-gators,south-florida-bulls,lsu-tigers,temple-owls,western-kentucky-hilltoppers
keith-sargeant,2015,15,clemson-tigers,michigan-state-spartans,alabama-crimson-tide,oklahoma-sooners,iowa-hawkeyes,ohio-state-buckeyes,stanford-cardinal,notre-dame-fighting-irish,north-carolina-tar-heels,oklahoma-state-cowboys,tcu-horned-frogs,florida-state-seminoles,florida-gators,northwestern-wildcats,houston-cougars,ole-miss-rebels,oregon-ducks,navy-midshipmen,michigan-wolverines,baylor-bears,utah-utes,western-kentucky-hilltoppers,temple-owls,arkansas-state-red-wolves,san-diego-state-aztecs
ken-medlin,2015,15,clemson-tigers,alabama-crimson-tide,michigan-state-spartans,oklahoma-sooners,iowa-hawkeyes,ohio-state-buckeyes,stanford-cardinal,notre-dame-fighting-irish,florida-state-seminoles,north-carolina-tar-heels,northwestern-wildcats,houston-cougars,tcu-horned-frogs,oklahoma-state-cowboys,baylor-bears,florida-gators,ole-miss-rebels,oregon-ducks,michigan-wolverines,lsu-tigers,navy-midshipmen,wisconsin-badgers,utah-utes,georgia-bulldogs,temple-owls
kirk-bohls,2015,15,alabama-crimson-tide,oklahoma-sooners,clemson-tigers,michigan-state-spartans,iowa-hawkeyes,stanford-cardinal,ohio-state-buckeyes,notre-dame-fighting-irish,north-carolina-tar-heels,florida-state-seminoles,oklahoma-state-cowboys,tcu-horned-frogs,houston-cougars,michigan-wolverines,florida-gators,oregon-ducks,northwestern-wildcats,baylor-bears,ole-miss-rebels,utah-utes,navy-midshipmen,georgia-bulldogs,memphis-tigers,temple-owls,wisconsin-badgers
laura-keeley,2015,15,clemson-tigers,alabama-crimson-tide,michigan-state-spartans,oklahoma-sooners,stanford-cardinal,iowa-hawkeyes,notre-dame-fighting-irish,ohio-state-buckeyes,florida-state-seminoles,tcu-horned-frogs,north-carolina-tar-heels,oklahoma-state-cowboys,ole-miss-rebels,michigan-wolverines,northwestern-wildcats,utah-utes,oregon-ducks,lsu-tigers,houston-cougars,florida-gators,baylor-bears,navy-midshipmen,wisconsin-badgers,usc-trojans,washington-state-cougars
marc-weiszer,2015,15,clemson-tigers,alabama-crimson-tide,oklahoma-sooners,michigan-state-spartans,stanford-cardinal,ohio-state-buckeyes,iowa-hawkeyes,tcu-horned-frogs,north-carolina-tar-heels,florida-state-seminoles,notre-dame-fighting-irish,houston-cougars,northwestern-wildcats,oklahoma-state-cowboys,ole-miss-rebels,oregon-ducks,michigan-wolverines,baylor-bears,wisconsin-badgers,florida-gators,utah-utes,lsu-tigers,arkansas-razorbacks,navy-midshipmen,tennessee-volunteers
matt-charboneau,2015,15,clemson-tigers,alabama-crimson-tide,michigan-state-spartans,oklahoma-sooners,stanford-cardinal,ohio-state-buckeyes,iowa-hawkeyes,tcu-horned-frogs,notre-dame-fighting-irish,florida-state-seminoles,north-carolina-tar-heels,michigan-wolverines,northwestern-wildcats,oklahoma-state-cowboys,oregon-ducks,houston-cougars,ole-miss-rebels,baylor-bears,navy-midshipmen,lsu-tigers,wisconsin-badgers,florida-gators,utah-utes,toledo-rockets,western-kentucky-hilltoppers
matt-mccoy,2015,15,clemson-tigers,alabama-crimson-tide,oklahoma-sooners,michigan-state-spartans,ohio-state-buckeyes,iowa-hawkeyes,stanford-cardinal,notre-dame-fighting-irish,northwestern-wildcats,florida-state-seminoles,north-carolina-tar-heels,tcu-horned-frogs,oklahoma-state-cowboys,utah-utes,michigan-wolverines,houston-cougars,oregon-ducks,florida-gators,ole-miss-rebels,baylor-bears,temple-owls,navy-midshipmen,georgia-bulldogs,lsu-tigers,memphis-tigers
michael-lev,2015,15,clemson-tigers,alabama-crimson-tide,michigan-state-spartans,oklahoma-sooners,florida-state-seminoles,stanford-cardinal,ohio-state-buckeyes,iowa-hawkeyes,north-carolina-tar-heels,notre-dame-fighting-irish,oregon-ducks,tcu-horned-frogs,oklahoma-state-cowboys,ole-miss-rebels,michigan-wolverines,northwestern-wildcats,houston-cougars,baylor-bears,florida-gators,byu-cougars,georgia-bulldogs,utah-utes,wisconsin-badgers,lsu-tigers,western-kentucky-hilltoppers
mike-sands,2015,15,clemson-tigers,alabama-crimson-tide,oklahoma-sooners,michigan-state-spartans,ohio-state-buckeyes,iowa-hawkeyes,stanford-cardinal,north-carolina-tar-heels,notre-dame-fighting-irish,tcu-horned-frogs,florida-state-seminoles,ole-miss-rebels,oklahoma-state-cowboys,northwestern-wildcats,oregon-ducks,houston-cougars,utah-utes,michigan-wolverines,baylor-bears,wisconsin-badgers,temple-owls,florida-gators,byu-cougars,lsu-tigers,navy-midshipmen
mike-sorensen,2015,15,alabama-crimson-tide,clemson-tigers,oklahoma-sooners,michigan-state-spartans,stanford-cardinal,ohio-state-buckeyes,iowa-hawkeyes,florida-state-seminoles,notre-dame-fighting-irish,tcu-horned-frogs,north-carolina-tar-heels,oregon-ducks,northwestern-wildcats,ole-miss-rebels,oklahoma-state-cowboys,houston-cougars,utah-utes,michigan-wolverines,baylor-bears,wisconsin-badgers,lsu-tigers,navy-midshipmen,san-diego-state-aztecs,byu-cougars,florida-gators
mitch-vingle,2015,15,clemson-tigers,alabama-crimson-tide,oklahoma-sooners,michigan-state-spartans,ohio-state-buckeyes,iowa-hawkeyes,stanford-cardinal,north-carolina-tar-heels,florida-state-seminoles,notre-dame-fighting-irish,tcu-horned-frogs,oklahoma-state-cowboys,northwestern-wildcats,ole-miss-rebels,oregon-ducks,houston-cougars,baylor-bears,florida-gators,michigan-wolverines,navy-midshipmen,utah-utes,lsu-tigers,western-kentucky-hilltoppers,wisconsin-badgers,georgia-bulldogs
nate-sandell,2015,15,clemson-tigers,alabama-crimson-tide,oklahoma-sooners,michigan-state-spartans,ohio-state-buckeyes,stanford-cardinal,notre-dame-fighting-irish,iowa-hawkeyes,florida-state-seminoles,tcu-horned-frogs,oklahoma-state-cowboys,north-carolina-tar-heels,northwestern-wildcats,houston-cougars,oregon-ducks,ole-miss-rebels,michigan-wolverines,lsu-tigers,florida-gators,baylor-bears,utah-utes,navy-midshipmen,wisconsin-badgers,georgia-bulldogs,usc-trojans
nathan-deen,2015,15,clemson-tigers,alabama-crimson-tide,michigan-state-spartans,oklahoma-sooners,ohio-state-buckeyes,iowa-hawkeyes,stanford-cardinal,notre-dame-fighting-irish,north-carolina-tar-heels,florida-state-seminoles,houston-cougars,tcu-horned-frogs,ole-miss-rebels,michigan-wolverines,oregon-ducks,oklahoma-state-cowboys,northwestern-wildcats,lsu-tigers,wisconsin-badgers,utah-utes,temple-owls,navy-midshipmen,florida-gators,georgia-bulldogs,south-florida-bulls
pete-diprimio,2015,15,clemson-tigers,alabama-crimson-tide,michigan-state-spartans,oklahoma-sooners,ohio-state-buckeyes,stanford-cardinal,iowa-hawkeyes,notre-dame-fighting-irish,north-carolina-tar-heels,florida-state-seminoles,tcu-horned-frogs,oregon-ducks,houston-cougars,northwestern-wildcats,ole-miss-rebels,michigan-wolverines,oklahoma-state-cowboys,lsu-tigers,baylor-bears,florida-gators,navy-midshipmen,utah-utes,temple-owls,western-kentucky-hilltoppers,wisconsin-badgers
rob-long,2015,15,clemson-tigers,alabama-crimson-tide,michigan-state-spartans,oklahoma-sooners,iowa-hawkeyes,ohio-state-buckeyes,stanford-cardinal,tcu-horned-frogs,florida-state-seminoles,notre-dame-fighting-irish,north-carolina-tar-heels,houston-cougars,northwestern-wildcats,baylor-bears,oklahoma-state-cowboys,michigan-wolverines,ole-miss-rebels,oregon-ducks,navy-midshipmen,byu-cougars,western-kentucky-hilltoppers,florida-gators,wisconsin-badgers,toledo-rockets,temple-owls
robert-cessna,2015,15,clemson-tigers,alabama-crimson-tide,michigan-state-spartans,oklahoma-sooners,stanford-cardinal,iowa-hawkeyes,ohio-state-buckeyes,north-carolina-tar-heels,notre-dame-fighting-irish,oklahoma-state-cowboys,tcu-horned-frogs,florida-state-seminoles,houston-cougars,northwestern-wildcats,florida-gators,ole-miss-rebels,oregon-ducks,michigan-wolverines,baylor-bears,navy-midshipmen,utah-utes,georgia-bulldogs,temple-owls,lsu-tigers,wisconsin-badgers
robert-gagliardi,2015,15,clemson-tigers,alabama-crimson-tide,oklahoma-sooners,michigan-state-spartans,stanford-cardinal,iowa-hawkeyes,ohio-state-buckeyes,florida-state-seminoles,notre-dame-fighting-irish,northwestern-wildcats,north-carolina-tar-heels,oregon-ducks,tcu-horned-frogs,michigan-wolverines,ole-miss-rebels,houston-cougars,oklahoma-state-cowboys,wisconsin-badgers,utah-utes,navy-midshipmen,lsu-tigers,baylor-bears,florida-gators,san-diego-state-aztecs,western-kentucky-hilltoppers
ross-dellenger,2015,15,clemson-tigers,alabama-crimson-tide,oklahoma-sooners,michigan-state-spartans,ohio-state-buckeyes,stanford-cardinal,iowa-hawkeyes,notre-dame-fighting-irish,florida-state-seminoles,tcu-horned-frogs,michigan-wolverines,north-carolina-tar-heels,oklahoma-state-cowboys,northwestern-wildcats,ole-miss-rebels,houston-cougars,oregon-ducks,utah-utes,navy-midshipmen,florida-gators,lsu-tigers,baylor-bears,georgia-bulldogs,wisconsin-badgers,tennessee-volunteers
rustin-dodd,2015,15,clemson-tigers,alabama-crimson-tide,oklahoma-sooners,michigan-state-spartans,iowa-hawkeyes,ohio-state-buckeyes,stanford-cardinal,north-carolina-tar-heels,notre-dame-fighting-irish,tcu-horned-frogs,florida-state-seminoles,oklahoma-state-cowboys,northwestern-wildcats,houston-cougars,oregon-ducks,ole-miss-rebels,michigan-wolverines,baylor-bears,florida-gators,wisconsin-badgers,lsu-tigers,navy-midshipmen,utah-utes,mississippi-state-bulldogs,temple-owls
ryan-finley,2015,15,clemson-tigers,alabama-crimson-tide,oklahoma-sooners,michigan-state-spartans,stanford-cardinal,notre-dame-fighting-irish,iowa-hawkeyes,ohio-state-buckeyes,tcu-horned-frogs,ole-miss-rebels,florida-state-seminoles,oregon-ducks,north-carolina-tar-heels,oklahoma-state-cowboys,houston-cougars,northwestern-wildcats,baylor-bears,michigan-wolverines,florida-gators,usc-trojans,utah-utes,lsu-tigers,san-diego-state-aztecs,wisconsin-badgers,navy-midshipmen
sam-mckewon,2015,15,michigan-state-spartans,oklahoma-sooners,alabama-crimson-tide,clemson-tigers,ohio-state-buckeyes,iowa-hawkeyes,oregon-ducks,stanford-cardinal,notre-dame-fighting-irish,michigan-wolverines,northwestern-wildcats,tcu-horned-frogs,north-carolina-tar-heels,florida-state-seminoles,houston-cougars,usc-trojans,utah-utes,baylor-bears,oklahoma-state-cowboys,arkansas-razorbacks,ole-miss-rebels,ucla-bruins,lsu-tigers,mississippi-state-bulldogs,wisconsin-badgers
sam-werner,2015,15,clemson-tigers,alabama-crimson-tide,oklahoma-sooners,michigan-state-spartans,iowa-hawkeyes,stanford-cardinal,north-carolina-tar-heels,notre-dame-fighting-irish,ohio-state-buckeyes,houston-cougars,florida-state-seminoles,tcu-horned-frogs,oklahoma-state-cowboys,northwestern-wildcats,ole-miss-rebels,navy-midshipmen,michigan-wolverines,florida-gators,baylor-bears,oregon-ducks,utah-utes,temple-owls,usc-trojans,lsu-tigers,wisconsin-badgers
