Player,Borda Points
Bellinger,77
Yelich,67
Rendon,29
Marte,3
Freeman,2
AcunaJr,1
Arenado,1
Alonso,0
Soto,0
DeGrom,0
Donaldson,0
Flaherty,0
Story,0
Muncy,0
Realmuto,0
Suarez,0
Wong,0
Grandal,0
Strasburg,0
Scherzer,0
Ryu,0
Goldschmidt,0
Pillar,0
