Player,Borda Points
Trout,90
Martinez,36
Brantley,22
Abreu,8
Cruz,6
Hernandez,5
Donaldson,4
Cabrera,4
Cano,3
Bautista,1
Kluber,1
Gordon,0
Seager,0
Jones,0
Beltre,0
Altuve,0
Pujols,0
Holland,0
Kendrick,0
Shields,0
