Player,Borda Points
Abreu,80
Ramirez,61
LeMahieu,28
Trout,4
Bieber,4
Anderson,1
Cruz,1
Rendon,1
Voit,0
Lowe,0
Hendriks,0
Verdugo,0
Bogaerts,0
Hernandez,0
Rosario,0
Ryu,0
Fletcher,0
Springer,0
Perez,0
Buxton,0
Keuchel,0
Lewis,0
