Player,Borda Points
Donaldson,83
Trout,66
Cain,20
Machado,4
Cruz,3
Bautista,2
Price,1
Cabrera,1
Keuchel,0
Beltre,0
DavisC,0
Encarnacion,0
Altuve,0
Martinez,0
Kinsler,0
Kiermaier,0
Betts,0
Hosmer,0
Fielder,0
Ortiz,0
Abreu,0
Brantley,0
Martin,0
DavisW,0
Kipnis,0
Sale,0
Morales,0
McCann,0
Dozier,0
Rodriguez,0
Moustakas,0
Correa,0
Teixeira,0
