Player,Borda Points
Bryant,89
Murphy,35
Seager,32
Arenado,12
Rizzo,10
Freeman,2
Votto,0
Syndergaard,0
Turner,0
Crawford,0
Ramos,0
Hendriks,0
Braun,0
Cespedes,0
Goldschmidt,0
Scherzer,0
Segura,0
Bumgarner,0
LeMahieu,0
Blackmon,0
Familia,0
Yelich,0
Posey,0
Cueto,0
Grandal,0
Molina,0
Russell,0
