Teams,Borda Points
clemson-tigers,574
ohio-state-buckeyes,545
alabama-crimson-tide,461
baylor-bears,436
oklahoma-state-cowboys,341
notre-dame-fighting-irish,304
stanford-cardinal,230
iowa-hawkeyes,183
lsu-tigers,137
florida-gators,47
utah-utes,42
oklahoma-sooners,29
tcu-horned-frogs,14
michigan-state-spartans,7
michigan-wolverines,4
houston-cougars,1
north-carolina-tar-heels,0
usc-trojans,0
florida-state-seminoles,0
mississippi-state-bulldogs,0
navy-midshipmen,0
ucla-bruins,0
temple-owls,0
northwestern-wildcats,0
ole-miss-rebels,0
wisconsin-badgers,0
byu-cougars,0
memphis-tigers,0
texas-am-aggies,0
boise-state-broncos,0
toledo-rockets,0
western-kentucky-hilltoppers,0
washington-state-cougars,0
