Year,League,Removed-Players,RP-Ranking,Original-Players,Original-Rankings,New-Players,New-Rankings
2017,NL,"('Blackmon',)","(5,)","('Stanton', 'Votto', 'Goldschmidt', 'Arenado')","(1, 2, 3, 4)","('Votto', 'Stanton', 'Goldschmidt', 'Arenado')","(2, 1, 3, 4)"
2020,AL,"('Cruz',)","(6,)","('Abreu', 'Ramirez', 'LeMahieu', 'Bieber')","(1, 2, 3, 4)","('Abreu', 'Ramirez', 'LeMahieu', 'Trout')","(1, 2, 3, 5)"
2020,AL,"('Anderson',)","(7,)","('Abreu', 'Ramirez', 'LeMahieu', 'Bieber')","(1, 2, 3, 4)","('Abreu', 'Ramirez', 'LeMahieu', 'Trout')","(1, 2, 3, 5)"
2020,AL,"('Voit',)","(9,)","('Abreu', 'Ramirez', 'LeMahieu', 'Bieber')","(1, 2, 3, 4)","('Abreu', 'Ramirez', 'LeMahieu', 'Trout')","(1, 2, 3, 5)"
