Pollster,Season,Week,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,10th,11th,12th,13th,14th,15th,16th,17th,18th,19th,20th,21st,22nd,23rd,24th,25th
adam-jude,2016,17,clemson-tigers,alabama-crimson-tide,washington-huskies,ohio-state-buckeyes,usc-trojans,penn-state-nittany-lions,oklahoma-sooners,oklahoma-state-cowboys,florida-state-seminoles,michigan-wolverines,wisconsin-badgers,colorado-buffaloes,western-michigan-broncos,south-florida-bulls,stanford-cardinal,utah-utes,virginia-tech-hokies,florida-gators,lsu-tigers,west-virginia-mountaineers,san-diego-state-aztecs,byu-cougars,auburn-tigers,tennessee-volunteers,kansas-state-wildcats
adam-zucker,2016,17,clemson-tigers,alabama-crimson-tide,usc-trojans,washington-huskies,ohio-state-buckeyes,oklahoma-sooners,florida-state-seminoles,michigan-wolverines,penn-state-nittany-lions,wisconsin-badgers,oklahoma-state-cowboys,lsu-tigers,colorado-buffaloes,stanford-cardinal,florida-gators,western-michigan-broncos,south-florida-bulls,louisville-cardinals,tennessee-volunteers,virginia-tech-hokies,miami-fl-hurricanes,west-virginia-mountaineers,georgia-tech-yellow-jackets,kansas-state-wildcats,utah-utes
andy-greder,2016,17,clemson-tigers,alabama-crimson-tide,washington-huskies,usc-trojans,oklahoma-sooners,penn-state-nittany-lions,ohio-state-buckeyes,florida-state-seminoles,michigan-wolverines,wisconsin-badgers,oklahoma-state-cowboys,lsu-tigers,florida-gators,western-michigan-broncos,auburn-tigers,colorado-buffaloes,stanford-cardinal,louisville-cardinals,virginia-tech-hokies,miami-fl-hurricanes,tennessee-volunteers,kansas-state-wildcats,south-florida-bulls,north-carolina-tar-heels,minnesota-golden-gophers
bill-landis,2016,17,clemson-tigers,alabama-crimson-tide,usc-trojans,penn-state-nittany-lions,ohio-state-buckeyes,washington-huskies,florida-state-seminoles,michigan-wolverines,wisconsin-badgers,oklahoma-sooners,oklahoma-state-cowboys,colorado-buffaloes,stanford-cardinal,western-michigan-broncos,tennessee-volunteers,virginia-tech-hokies,florida-gators,lsu-tigers,utah-utes,north-carolina-tar-heels,louisville-cardinals,south-florida-bulls,miami-fl-hurricanes,pittsburgh-panthers,georgia-tech-yellow-jackets
bob-asmussen,2016,17,clemson-tigers,alabama-crimson-tide,usc-trojans,ohio-state-buckeyes,oklahoma-sooners,washington-huskies,wisconsin-badgers,penn-state-nittany-lions,florida-state-seminoles,michigan-wolverines,western-michigan-broncos,oklahoma-state-cowboys,south-florida-bulls,stanford-cardinal,san-diego-state-aztecs,western-kentucky-hilltoppers,lsu-tigers,colorado-buffaloes,florida-gators,virginia-tech-hokies,west-virginia-mountaineers,tennessee-volunteers,utah-utes,houston-cougars,miami-fl-hurricanes
brent-axe,2016,17,clemson-tigers,alabama-crimson-tide,usc-trojans,oklahoma-sooners,ohio-state-buckeyes,washington-huskies,penn-state-nittany-lions,florida-state-seminoles,michigan-wolverines,wisconsin-badgers,western-michigan-broncos,oklahoma-state-cowboys,west-virginia-mountaineers,south-florida-bulls,stanford-cardinal,florida-gators,lsu-tigers,virginia-tech-hokies,colorado-buffaloes,miami-fl-hurricanes,louisville-cardinals,tennessee-volunteers,tulsa-golden-hurricane,georgia-tech-yellow-jackets,san-diego-state-aztecs
brett-mcmurphy,2016,17,clemson-tigers,alabama-crimson-tide,oklahoma-sooners,usc-trojans,washington-huskies,ohio-state-buckeyes,florida-state-seminoles,penn-state-nittany-lions,michigan-wolverines,wisconsin-badgers,oklahoma-state-cowboys,stanford-cardinal,florida-gators,lsu-tigers,virginia-tech-hokies,west-virginia-mountaineers,colorado-buffaloes,south-florida-bulls,western-michigan-broncos,miami-fl-hurricanes,kansas-state-wildcats,tulsa-golden-hurricane,western-kentucky-hilltoppers,louisville-cardinals,air-force-falcons
brian-howell,2016,17,clemson-tigers,alabama-crimson-tide,ohio-state-buckeyes,oklahoma-sooners,usc-trojans,washington-huskies,florida-state-seminoles,michigan-wolverines,penn-state-nittany-lions,wisconsin-badgers,oklahoma-state-cowboys,western-michigan-broncos,colorado-buffaloes,stanford-cardinal,virginia-tech-hokies,florida-gators,lsu-tigers,south-florida-bulls,tennessee-volunteers,miami-fl-hurricanes,west-virginia-mountaineers,auburn-tigers,louisville-cardinals,utah-utes,georgia-tech-yellow-jackets
chris-murray,2016,17,clemson-tigers,alabama-crimson-tide,washington-huskies,ohio-state-buckeyes,usc-trojans,oklahoma-sooners,penn-state-nittany-lions,florida-state-seminoles,michigan-wolverines,wisconsin-badgers,oklahoma-state-cowboys,stanford-cardinal,florida-gators,colorado-buffaloes,lsu-tigers,louisville-cardinals,western-michigan-broncos,west-virginia-mountaineers,utah-utes,auburn-tigers,virginia-tech-hokies,south-florida-bulls,tennessee-volunteers,san-diego-state-aztecs,miami-fl-hurricanes
chuck-carlton,2016,17,clemson-tigers,alabama-crimson-tide,usc-trojans,ohio-state-buckeyes,oklahoma-sooners,washington-huskies,penn-state-nittany-lions,wisconsin-badgers,florida-state-seminoles,michigan-wolverines,oklahoma-state-cowboys,stanford-cardinal,florida-gators,virginia-tech-hokies,lsu-tigers,western-michigan-broncos,colorado-buffaloes,miami-fl-hurricanes,west-virginia-mountaineers,utah-utes,tennessee-volunteers,louisville-cardinals,south-florida-bulls,kansas-state-wildcats,san-diego-state-aztecs
