adam-jude,2016,4,alabama-crimson-tide,ohio-state-buckeyes,louisville-cardinals,houston-cougars,clemson-tigers,michigan-wolverines,stanford-cardinal,michigan-state-spartans,wisconsin-badgers,washington-huskies,texas-am-aggies,utah-utes,florida-state-seminoles,san-diego-state-aztecs,tennessee-volunteers,baylor-bears,miami-fl-hurricanes,nebraska-cornhuskers,ole-miss-rebels,texas-longhorns,arkansas-razorbacks,georgia-bulldogs,north-dakota-state-bison,florida-gators,lsu-tigers
adam-zucker,2016,4,alabama-crimson-tide,ohio-state-buckeyes,louisville-cardinals,houston-cougars,michigan-state-spartans,michigan-wolverines,clemson-tigers,stanford-cardinal,washington-huskies,texas-am-aggies,miami-fl-hurricanes,wisconsin-badgers,florida-state-seminoles,arkansas-razorbacks,san-diego-state-aztecs,utah-utes,nebraska-cornhuskers,tennessee-volunteers,oklahoma-sooners,georgia-bulldogs,lsu-tigers,baylor-bears,florida-gators,ucla-bruins,north-dakota-state-bison
andy-greder,2016,4,alabama-crimson-tide,ohio-state-buckeyes,louisville-cardinals,michigan-wolverines,stanford-cardinal,clemson-tigers,michigan-state-spartans,houston-cougars,washington-huskies,tennessee-volunteers,lsu-tigers,florida-state-seminoles,ole-miss-rebels,baylor-bears,florida-gators,oklahoma-sooners,wisconsin-badgers,georgia-bulldogs,texas-am-aggies,nebraska-cornhuskers,oklahoma-state-cowboys,north-carolina-tar-heels,arkansas-razorbacks,miami-fl-hurricanes,north-dakota-state-bison
bill-landis,2016,4,alabama-crimson-tide,louisville-cardinals,ohio-state-buckeyes,michigan-state-spartans,stanford-cardinal,houston-cougars,texas-am-aggies,clemson-tigers,arkansas-razorbacks,michigan-wolverines,washington-huskies,wisconsin-badgers,georgia-bulldogs,nebraska-cornhuskers,miami-fl-hurricanes,tennessee-volunteers,baylor-bears,florida-state-seminoles,lsu-tigers,florida-gators,ole-miss-rebels,utah-utes,ucla-bruins,texas-longhorns,notre-dame-fighting-irish
bob-asmussen,2016,4,alabama-crimson-tide,ohio-state-buckeyes,louisville-cardinals,clemson-tigers,michigan-wolverines,houston-cougars,stanford-cardinal,georgia-bulldogs,michigan-state-spartans,wisconsin-badgers,washington-huskies,florida-state-seminoles,tennessee-volunteers,lsu-tigers,texas-am-aggies,florida-gators,baylor-bears,nebraska-cornhuskers,miami-fl-hurricanes,arkansas-razorbacks,san-diego-state-aztecs,utah-utes,north-dakota-state-bison,tcu-horned-frogs,texas-longhorns
brent-axe,2016,4,alabama-crimson-tide,louisville-cardinals,ohio-state-buckeyes,clemson-tigers,houston-cougars,michigan-wolverines,stanford-cardinal,washington-huskies,texas-am-aggies,michigan-state-spartans,florida-gators,wisconsin-badgers,georgia-bulldogs,tennessee-volunteers,miami-fl-hurricanes,florida-state-seminoles,arkansas-razorbacks,nebraska-cornhuskers,baylor-bears,lsu-tigers,california-golden-bears,texas-longhorns,north-dakota-state-bison,iowa-hawkeyes,tcu-horned-frogs
brett-mcmurphy,2016,4,louisville-cardinals,alabama-crimson-tide,ohio-state-buckeyes,houston-cougars,michigan-state-spartans,stanford-cardinal,texas-am-aggies,michigan-wolverines,wisconsin-badgers,clemson-tigers,washington-huskies,florida-state-seminoles,miami-fl-hurricanes,tennessee-volunteers,arkansas-razorbacks,georgia-bulldogs,san-diego-state-aztecs,lsu-tigers,north-carolina-tar-heels,nebraska-cornhuskers,florida-gators,north-dakota-state-bison,baylor-bears,utah-utes,oregon-ducks
brian-howell,2016,4,alabama-crimson-tide,clemson-tigers,ohio-state-buckeyes,louisville-cardinals,michigan-wolverines,stanford-cardinal,houston-cougars,michigan-state-spartans,washington-huskies,tennessee-volunteers,baylor-bears,miami-fl-hurricanes,florida-state-seminoles,texas-am-aggies,ole-miss-rebels,oklahoma-sooners,wisconsin-badgers,lsu-tigers,san-diego-state-aztecs,arkansas-razorbacks,georgia-bulldogs,texas-longhorns,notre-dame-fighting-irish,tcu-horned-frogs,nebraska-cornhuskers
chris-murray,2016,4,alabama-crimson-tide,ohio-state-buckeyes,louisville-cardinals,houston-cougars,clemson-tigers,stanford-cardinal,michigan-state-spartans,michigan-wolverines,washington-huskies,georgia-bulldogs,utah-utes,wisconsin-badgers,tennessee-volunteers,texas-am-aggies,arkansas-razorbacks,baylor-bears,nebraska-cornhuskers,miami-fl-hurricanes,florida-state-seminoles,san-diego-state-aztecs,florida-gators,tcu-horned-frogs,california-golden-bears,texas-longhorns,north-dakota-state-bison
chuck-carlton,2016,4,alabama-crimson-tide,louisville-cardinals,ohio-state-buckeyes,michigan-wolverines,clemson-tigers,houston-cougars,michigan-state-spartans,stanford-cardinal,washington-huskies,texas-am-aggies,georgia-bulldogs,wisconsin-badgers,tennessee-volunteers,florida-state-seminoles,utah-utes,lsu-tigers,florida-gators,baylor-bears,miami-fl-hurricanes,nebraska-cornhuskers,arkansas-razorbacks,san-diego-state-aztecs,georgia-tech-yellow-jackets,ucla-bruins,tcu-horned-frogs
