Pollster,Season,Week,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,10th,11th,12th,13th,14th,15th,16th,17th,18th,19th,20th,21st,22nd,23rd,24th,25th
david-briggs,2016,8,alabama-crimson-tide,ohio-state-buckeyes,michigan-wolverines,washington-huskies,clemson-tigers,texas-am-aggies,louisville-cardinals,wisconsin-badgers,nebraska-cornhuskers,florida-state-seminoles,boise-state-broncos,west-virginia-mountaineers,baylor-bears,houston-cougars,oklahoma-sooners,arkansas-razorbacks,tennessee-volunteers,florida-gators,utah-utes,western-michigan-broncos,ole-miss-rebels,washington-state-cougars,auburn-tigers,navy-midshipmen,north-carolina-tar-heels
ed-daigneault,2016,8,alabama-crimson-tide,clemson-tigers,ohio-state-buckeyes,michigan-wolverines,louisville-cardinals,washington-huskies,texas-am-aggies,baylor-bears,nebraska-cornhuskers,houston-cougars,wisconsin-badgers,boise-state-broncos,west-virginia-mountaineers,florida-gators,oklahoma-sooners,arkansas-razorbacks,florida-state-seminoles,tennessee-volunteers,ole-miss-rebels,auburn-tigers,south-florida-bulls,utah-utes,north-carolina-tar-heels,western-michigan-broncos,virginia-tech-hokies
ed-johnson,2016,8,alabama-crimson-tide,clemson-tigers,ohio-state-buckeyes,louisville-cardinals,michigan-wolverines,washington-huskies,texas-am-aggies,wisconsin-badgers,baylor-bears,west-virginia-mountaineers,arkansas-razorbacks,tennessee-volunteers,nebraska-cornhuskers,ole-miss-rebels,florida-state-seminoles,oklahoma-sooners,florida-gators,houston-cougars,auburn-tigers,lsu-tigers,boise-state-broncos,north-carolina-tar-heels,miami-fl-hurricanes,north-carolina-state-wolfpack,western-michigan-broncos
eric-hansen,2016,8,alabama-crimson-tide,ohio-state-buckeyes,washington-huskies,clemson-tigers,texas-am-aggies,michigan-wolverines,louisville-cardinals,wisconsin-badgers,houston-cougars,nebraska-cornhuskers,florida-state-seminoles,tennessee-volunteers,oklahoma-sooners,west-virginia-mountaineers,baylor-bears,western-michigan-broncos,boise-state-broncos,arkansas-razorbacks,south-florida-bulls,auburn-tigers,utah-utes,navy-midshipmen,virginia-tech-hokies,north-carolina-tar-heels,miami-fl-hurricanes
ferd-lewis,2016,8,alabama-crimson-tide,ohio-state-buckeyes,michigan-wolverines,clemson-tigers,washington-huskies,texas-am-aggies,louisville-cardinals,nebraska-cornhuskers,baylor-bears,wisconsin-badgers,houston-cougars,florida-state-seminoles,tennessee-volunteers,florida-gators,oklahoma-sooners,boise-state-broncos,west-virginia-mountaineers,arkansas-razorbacks,utah-utes,ole-miss-rebels,north-carolina-tar-heels,auburn-tigers,western-michigan-broncos,colorado-buffaloes,navy-midshipmen
garland-gillen,2016,8,alabama-crimson-tide,ohio-state-buckeyes,michigan-wolverines,clemson-tigers,texas-am-aggies,washington-huskies,louisville-cardinals,nebraska-cornhuskers,baylor-bears,houston-cougars,west-virginia-mountaineers,wisconsin-badgers,boise-state-broncos,arkansas-razorbacks,tennessee-volunteers,florida-gators,florida-state-seminoles,utah-utes,oklahoma-sooners,western-michigan-broncos,navy-midshipmen,auburn-tigers,colorado-buffaloes,lsu-tigers,north-carolina-tar-heels
garry-smits,2016,8,alabama-crimson-tide,ohio-state-buckeyes,washington-huskies,michigan-wolverines,clemson-tigers,texas-am-aggies,nebraska-cornhuskers,baylor-bears,louisville-cardinals,houston-cougars,boise-state-broncos,florida-state-seminoles,florida-gators,oklahoma-sooners,utah-utes,wisconsin-badgers,west-virginia-mountaineers,arkansas-razorbacks,auburn-tigers,navy-midshipmen,north-carolina-tar-heels,western-michigan-broncos,tennessee-volunteers,south-florida-bulls,ole-miss-rebels
gary-horowitz,2016,8,alabama-crimson-tide,ohio-state-buckeyes,clemson-tigers,michigan-wolverines,washington-huskies,louisville-cardinals,texas-am-aggies,nebraska-cornhuskers,baylor-bears,wisconsin-badgers,houston-cougars,florida-gators,west-virginia-mountaineers,boise-state-broncos,florida-state-seminoles,utah-utes,arkansas-razorbacks,navy-midshipmen,oklahoma-sooners,western-michigan-broncos,north-carolina-tar-heels,lsu-tigers,colorado-buffaloes,auburn-tigers,ole-miss-rebels
graham-watson,2016,8,alabama-crimson-tide,ohio-state-buckeyes,michigan-wolverines,clemson-tigers,texas-am-aggies,washington-huskies,louisville-cardinals,wisconsin-badgers,nebraska-cornhuskers,houston-cougars,baylor-bears,tennessee-volunteers,florida-state-seminoles,west-virginia-mountaineers,boise-state-broncos,florida-gators,arkansas-razorbacks,oklahoma-sooners,utah-utes,virginia-tech-hokies,miami-fl-hurricanes,western-michigan-broncos,colorado-buffaloes,stanford-cardinal,north-carolina-tar-heels
jason-galloway,2016,8,alabama-crimson-tide,ohio-state-buckeyes,michigan-wolverines,washington-huskies,clemson-tigers,louisville-cardinals,texas-am-aggies,wisconsin-badgers,baylor-bears,nebraska-cornhuskers,florida-state-seminoles,tennessee-volunteers,houston-cougars,oklahoma-sooners,western-michigan-broncos,west-virginia-mountaineers,florida-gators,arkansas-razorbacks,auburn-tigers,utah-utes,boise-state-broncos,ole-miss-rebels,south-florida-bulls,lsu-tigers,colorado-buffaloes
jeff-miller,2016,8,alabama-crimson-tide,michigan-wolverines,ohio-state-buckeyes,clemson-tigers,louisville-cardinals,washington-huskies,texas-am-aggies,nebraska-cornhuskers,wisconsin-badgers,baylor-bears,houston-cougars,oklahoma-sooners,arkansas-razorbacks,north-carolina-tar-heels,tennessee-volunteers,florida-gators,florida-state-seminoles,western-michigan-broncos,boise-state-broncos,utah-utes,west-virginia-mountaineers,auburn-tigers,navy-midshipmen,usc-trojans,ole-miss-rebels
jerry-dipaola,2016,8,alabama-crimson-tide,ohio-state-buckeyes,michigan-wolverines,clemson-tigers,washington-huskies,texas-am-aggies,louisville-cardinals,baylor-bears,houston-cougars,nebraska-cornhuskers,florida-state-seminoles,florida-gators,oklahoma-sooners,west-virginia-mountaineers,wisconsin-badgers,utah-utes,arkansas-razorbacks,auburn-tigers,boise-state-broncos,north-carolina-tar-heels,miami-fl-hurricanes,lsu-tigers,oklahoma-state-cowboys,western-michigan-broncos,colorado-buffaloes
jimmy-burch,2016,8,alabama-crimson-tide,ohio-state-buckeyes,clemson-tigers,michigan-wolverines,washington-huskies,texas-am-aggies,louisville-cardinals,nebraska-cornhuskers,baylor-bears,florida-gators,west-virginia-mountaineers,houston-cougars,wisconsin-badgers,florida-state-seminoles,oklahoma-sooners,utah-utes,arkansas-razorbacks,north-carolina-tar-heels,tennessee-volunteers,boise-state-broncos,colorado-buffaloes,western-michigan-broncos,navy-midshipmen,oklahoma-state-cowboys,south-florida-bulls
joe-dubin,2016,8,alabama-crimson-tide,ohio-state-buckeyes,clemson-tigers,michigan-wolverines,texas-am-aggies,washington-huskies,louisville-cardinals,nebraska-cornhuskers,wisconsin-badgers,baylor-bears,west-virginia-mountaineers,boise-state-broncos,florida-state-seminoles,arkansas-razorbacks,houston-cougars,tennessee-volunteers,florida-gators,oklahoma-sooners,north-carolina-tar-heels,utah-utes,miami-fl-hurricanes,auburn-tigers,western-michigan-broncos,navy-midshipmen,lsu-tigers
joe-walljasper,2016,8,alabama-crimson-tide,ohio-state-buckeyes,washington-huskies,michigan-wolverines,clemson-tigers,louisville-cardinals,texas-am-aggies,wisconsin-badgers,florida-state-seminoles,baylor-bears,west-virginia-mountaineers,nebraska-cornhuskers,houston-cougars,tennessee-volunteers,florida-gators,oklahoma-sooners,lsu-tigers,boise-state-broncos,arkansas-razorbacks,ole-miss-rebels,auburn-tigers,north-carolina-tar-heels,utah-utes,western-michigan-broncos,north-carolina-state-wolfpack
joey-knight,2016,8,alabama-crimson-tide,ohio-state-buckeyes,clemson-tigers,michigan-wolverines,washington-huskies,louisville-cardinals,texas-am-aggies,nebraska-cornhuskers,baylor-bears,houston-cougars,wisconsin-badgers,utah-utes,florida-state-seminoles,tennessee-volunteers,west-virginia-mountaineers,oklahoma-sooners,arkansas-razorbacks,boise-state-broncos,florida-gators,north-carolina-tar-heels,auburn-tigers,colorado-buffaloes,lsu-tigers,virginia-tech-hokies,south-florida-bulls
john-clay,2016,8,alabama-crimson-tide,ohio-state-buckeyes,washington-huskies,michigan-wolverines,clemson-tigers,louisville-cardinals,texas-am-aggies,wisconsin-badgers,nebraska-cornhuskers,baylor-bears,houston-cougars,tennessee-volunteers,florida-gators,boise-state-broncos,florida-state-seminoles,arkansas-razorbacks,utah-utes,oklahoma-sooners,west-virginia-mountaineers,auburn-tigers,ole-miss-rebels,washington-state-cougars,miami-fl-hurricanes,western-michigan-broncos,north-carolina-tar-heels
john-shinn,2016,8,alabama-crimson-tide,ohio-state-buckeyes,michigan-wolverines,texas-am-aggies,clemson-tigers,washington-huskies,louisville-cardinals,nebraska-cornhuskers,baylor-bears,wisconsin-badgers,west-virginia-mountaineers,boise-state-broncos,utah-utes,navy-midshipmen,houston-cougars,oklahoma-sooners,florida-gators,arkansas-razorbacks,north-carolina-tar-heels,florida-state-seminoles,western-michigan-broncos,oklahoma-state-cowboys,auburn-tigers,tennessee-volunteers,usc-trojans
jon-wilner,2016,8,alabama-crimson-tide,ohio-state-buckeyes,clemson-tigers,texas-am-aggies,michigan-wolverines,louisville-cardinals,wisconsin-badgers,washington-huskies,arkansas-razorbacks,houston-cougars,oklahoma-sooners,tennessee-volunteers,boise-state-broncos,nebraska-cornhuskers,florida-state-seminoles,colorado-buffaloes,florida-gators,navy-midshipmen,north-carolina-tar-heels,baylor-bears,utah-utes,west-virginia-mountaineers,auburn-tigers,western-michigan-broncos,washington-state-cougars
jonny-miller,2016,8,alabama-crimson-tide,ohio-state-buckeyes,michigan-wolverines,washington-huskies,clemson-tigers,texas-am-aggies,louisville-cardinals,baylor-bears,nebraska-cornhuskers,oklahoma-sooners,houston-cougars,florida-gators,west-virginia-mountaineers,wisconsin-badgers,boise-state-broncos,utah-utes,oklahoma-state-cowboys,north-carolina-tar-heels,iowa-hawkeyes,navy-midshipmen,colorado-buffaloes,western-michigan-broncos,tennessee-volunteers,usc-trojans,washington-state-cougars
josh-kendall,2016,8,alabama-crimson-tide,washington-huskies,michigan-wolverines,ohio-state-buckeyes,clemson-tigers,wisconsin-badgers,texas-am-aggies,nebraska-cornhuskers,baylor-bears,florida-state-seminoles,oklahoma-sooners,louisville-cardinals,arkansas-razorbacks,ole-miss-rebels,tennessee-volunteers,lsu-tigers,florida-gators,west-virginia-mountaineers,auburn-tigers,boise-state-broncos,colorado-buffaloes,western-michigan-broncos,utah-utes,north-carolina-tar-heels,houston-cougars
keith-sargeant,2016,8,alabama-crimson-tide,ohio-state-buckeyes,michigan-wolverines,clemson-tigers,texas-am-aggies,washington-huskies,louisville-cardinals,nebraska-cornhuskers,west-virginia-mountaineers,baylor-bears,wisconsin-badgers,houston-cougars,western-michigan-broncos,boise-state-broncos,florida-gators,utah-utes,tennessee-volunteers,north-carolina-tar-heels,florida-state-seminoles,oklahoma-sooners,arkansas-razorbacks,colorado-buffaloes,auburn-tigers,navy-midshipmen,south-florida-bulls
kirk-bohls,2016,8,alabama-crimson-tide,ohio-state-buckeyes,michigan-wolverines,washington-huskies,clemson-tigers,texas-am-aggies,boise-state-broncos,baylor-bears,louisville-cardinals,north-carolina-tar-heels,nebraska-cornhuskers,florida-state-seminoles,west-virginia-mountaineers,western-michigan-broncos,navy-midshipmen,houston-cougars,miami-fl-hurricanes,tennessee-volunteers,wisconsin-badgers,florida-gators,oklahoma-sooners,utah-utes,virginia-tech-hokies,arkansas-razorbacks,washington-state-cougars
mandy-mitchell,2016,8,alabama-crimson-tide,ohio-state-buckeyes,clemson-tigers,michigan-wolverines,washington-huskies,texas-am-aggies,louisville-cardinals,nebraska-cornhuskers,baylor-bears,wisconsin-badgers,boise-state-broncos,west-virginia-mountaineers,houston-cougars,arkansas-razorbacks,tennessee-volunteers,florida-gators,oklahoma-sooners,florida-state-seminoles,western-michigan-broncos,north-carolina-tar-heels,colorado-buffaloes,utah-utes,ole-miss-rebels,south-florida-bulls,stanford-cardinal
marc-weiszer,2016,8,alabama-crimson-tide,ohio-state-buckeyes,michigan-wolverines,washington-huskies,clemson-tigers,texas-am-aggies,louisville-cardinals,baylor-bears,nebraska-cornhuskers,west-virginia-mountaineers,wisconsin-badgers,boise-state-broncos,oklahoma-sooners,tennessee-volunteers,florida-gators,florida-state-seminoles,houston-cougars,arkansas-razorbacks,utah-utes,lsu-tigers,ole-miss-rebels,north-carolina-tar-heels,auburn-tigers,western-michigan-broncos,navy-midshipmen
marq-burnett,2016,8,alabama-crimson-tide,ohio-state-buckeyes,clemson-tigers,washington-huskies,michigan-wolverines,louisville-cardinals,texas-am-aggies,nebraska-cornhuskers,baylor-bears,west-virginia-mountaineers,houston-cougars,boise-state-broncos,utah-utes,florida-gators,arkansas-razorbacks,wisconsin-badgers,florida-state-seminoles,tennessee-volunteers,north-carolina-tar-heels,oklahoma-sooners,western-michigan-broncos,auburn-tigers,virginia-tech-hokies,miami-fl-hurricanes,navy-midshipmen
matt-charboneau,2016,8,alabama-crimson-tide,ohio-state-buckeyes,clemson-tigers,michigan-wolverines,washington-huskies,texas-am-aggies,louisville-cardinals,baylor-bears,nebraska-cornhuskers,boise-state-broncos,houston-cougars,wisconsin-badgers,oklahoma-sooners,florida-state-seminoles,florida-gators,lsu-tigers,oklahoma-state-cowboys,western-michigan-broncos,utah-utes,arkansas-razorbacks,stanford-cardinal,north-carolina-tar-heels,west-virginia-mountaineers,tennessee-volunteers,colorado-buffaloes
matt-galloway,2016,8,alabama-crimson-tide,ohio-state-buckeyes,clemson-tigers,michigan-wolverines,washington-huskies,texas-am-aggies,nebraska-cornhuskers,louisville-cardinals,baylor-bears,houston-cougars,wisconsin-badgers,west-virginia-mountaineers,florida-state-seminoles,tennessee-volunteers,oklahoma-sooners,lsu-tigers,arkansas-razorbacks,florida-gators,utah-utes,western-michigan-broncos,auburn-tigers,north-carolina-tar-heels,boise-state-broncos,ole-miss-rebels,navy-midshipmen
matt-mccoy,2016,8,alabama-crimson-tide,ohio-state-buckeyes,clemson-tigers,michigan-wolverines,washington-huskies,louisville-cardinals,texas-am-aggies,nebraska-cornhuskers,baylor-bears,wisconsin-badgers,houston-cougars,oklahoma-sooners,boise-state-broncos,west-virginia-mountaineers,florida-state-seminoles,tennessee-volunteers,florida-gators,utah-utes,arkansas-razorbacks,ole-miss-rebels,auburn-tigers,north-carolina-tar-heels,navy-midshipmen,western-michigan-broncos,miami-fl-hurricanes
matt-porter,2016,8,alabama-crimson-tide,michigan-wolverines,ohio-state-buckeyes,washington-huskies,clemson-tigers,texas-am-aggies,louisville-cardinals,wisconsin-badgers,baylor-bears,nebraska-cornhuskers,houston-cougars,arkansas-razorbacks,oklahoma-sooners,florida-state-seminoles,ole-miss-rebels,west-virginia-mountaineers,boise-state-broncos,tennessee-volunteers,florida-gators,utah-utes,auburn-tigers,lsu-tigers,western-michigan-broncos,north-carolina-tar-heels,colorado-buffaloes
michael-bonner,2016,8,alabama-crimson-tide,ohio-state-buckeyes,clemson-tigers,washington-huskies,michigan-wolverines,texas-am-aggies,louisville-cardinals,wisconsin-badgers,baylor-bears,tennessee-volunteers,florida-state-seminoles,nebraska-cornhuskers,arkansas-razorbacks,florida-gators,utah-utes,west-virginia-mountaineers,houston-cougars,boise-state-broncos,miami-fl-hurricanes,oklahoma-sooners,auburn-tigers,western-michigan-broncos,colorado-buffaloes,ole-miss-rebels,navy-midshipmen
michael-lev,2016,8,alabama-crimson-tide,ohio-state-buckeyes,washington-huskies,michigan-wolverines,texas-am-aggies,clemson-tigers,louisville-cardinals,baylor-bears,west-virginia-mountaineers,wisconsin-badgers,nebraska-cornhuskers,boise-state-broncos,florida-state-seminoles,auburn-tigers,arkansas-razorbacks,utah-utes,lsu-tigers,navy-midshipmen,houston-cougars,western-michigan-broncos,colorado-buffaloes,oklahoma-sooners,tennessee-volunteers,florida-gators,north-carolina-tar-heels
mike-barber,2016,8,alabama-crimson-tide,ohio-state-buckeyes,clemson-tigers,michigan-wolverines,washington-huskies,texas-am-aggies,louisville-cardinals,nebraska-cornhuskers,baylor-bears,boise-state-broncos,wisconsin-badgers,tennessee-volunteers,florida-gators,florida-state-seminoles,utah-utes,west-virginia-mountaineers,houston-cougars,arkansas-razorbacks,stanford-cardinal,arizona-state-sun-devils,western-michigan-broncos,north-carolina-tar-heels,miami-fl-hurricanes,oklahoma-sooners,navy-midshipmen
mitch-vingle,2016,8,alabama-crimson-tide,ohio-state-buckeyes,michigan-wolverines,washington-huskies,clemson-tigers,texas-am-aggies,louisville-cardinals,nebraska-cornhuskers,baylor-bears,wisconsin-badgers,auburn-tigers,houston-cougars,oklahoma-sooners,west-virginia-mountaineers,boise-state-broncos,tennessee-volunteers,arkansas-razorbacks,ole-miss-rebels,florida-state-seminoles,florida-gators,lsu-tigers,utah-utes,western-michigan-broncos,navy-midshipmen,north-carolina-tar-heels
nathan-deen,2016,8,alabama-crimson-tide,ohio-state-buckeyes,michigan-wolverines,washington-huskies,clemson-tigers,texas-am-aggies,louisville-cardinals,nebraska-cornhuskers,baylor-bears,wisconsin-badgers,auburn-tigers,boise-state-broncos,navy-midshipmen,houston-cougars,oklahoma-sooners,arkansas-razorbacks,north-carolina-tar-heels,tennessee-volunteers,west-virginia-mountaineers,utah-utes,western-michigan-broncos,florida-gators,florida-state-seminoles,south-florida-bulls,troy-trojans
pat-caputo,2016,8,alabama-crimson-tide,ohio-state-buckeyes,michigan-wolverines,washington-huskies,texas-am-aggies,baylor-bears,clemson-tigers,louisville-cardinals,nebraska-cornhuskers,wisconsin-badgers,florida-state-seminoles,west-virginia-mountaineers,houston-cougars,oklahoma-sooners,florida-gators,boise-state-broncos,tennessee-volunteers,utah-utes,arkansas-razorbacks,colorado-buffaloes,auburn-tigers,western-michigan-broncos,washington-state-cougars,lsu-tigers,tcu-horned-frogs
patrick-brown,2016,8,alabama-crimson-tide,ohio-state-buckeyes,michigan-wolverines,washington-huskies,clemson-tigers,louisville-cardinals,texas-am-aggies,wisconsin-badgers,nebraska-cornhuskers,baylor-bears,florida-state-seminoles,houston-cougars,oklahoma-sooners,arkansas-razorbacks,tennessee-volunteers,west-virginia-mountaineers,boise-state-broncos,utah-utes,auburn-tigers,ole-miss-rebels,virginia-tech-hokies,lsu-tigers,north-carolina-tar-heels,florida-gators,western-michigan-broncos
pete-diprimio,2016,8,alabama-crimson-tide,ohio-state-buckeyes,washington-huskies,michigan-wolverines,clemson-tigers,texas-am-aggies,louisville-cardinals,nebraska-cornhuskers,baylor-bears,wisconsin-badgers,west-virginia-mountaineers,arkansas-razorbacks,boise-state-broncos,florida-state-seminoles,houston-cougars,utah-utes,oklahoma-sooners,north-carolina-tar-heels,florida-gators,auburn-tigers,western-michigan-broncos,navy-midshipmen,tennessee-volunteers,virginia-tech-hokies,miami-fl-hurricanes
rob-long,2016,8,alabama-crimson-tide,ohio-state-buckeyes,clemson-tigers,michigan-wolverines,texas-am-aggies,washington-huskies,louisville-cardinals,nebraska-cornhuskers,florida-gators,baylor-bears,utah-utes,west-virginia-mountaineers,boise-state-broncos,florida-state-seminoles,oklahoma-sooners,arkansas-razorbacks,wisconsin-badgers,tennessee-volunteers,houston-cougars,washington-state-cougars,north-carolina-tar-heels,navy-midshipmen,western-michigan-broncos,pittsburgh-panthers,south-florida-bulls
robert-cessna,2016,8,alabama-crimson-tide,ohio-state-buckeyes,michigan-wolverines,washington-huskies,clemson-tigers,texas-am-aggies,louisville-cardinals,baylor-bears,wisconsin-badgers,nebraska-cornhuskers,florida-state-seminoles,houston-cougars,tennessee-volunteers,boise-state-broncos,florida-gators,west-virginia-mountaineers,utah-utes,arkansas-razorbacks,oklahoma-sooners,western-michigan-broncos,north-carolina-tar-heels,oklahoma-state-cowboys,ole-miss-rebels,auburn-tigers,navy-midshipmen
robert-gagliardi,2016,8,alabama-crimson-tide,ohio-state-buckeyes,clemson-tigers,michigan-wolverines,washington-huskies,texas-am-aggies,louisville-cardinals,baylor-bears,nebraska-cornhuskers,florida-state-seminoles,west-virginia-mountaineers,florida-gators,oklahoma-sooners,boise-state-broncos,houston-cougars,arkansas-razorbacks,wisconsin-badgers,utah-utes,north-carolina-tar-heels,tennessee-volunteers,oklahoma-state-cowboys,western-michigan-broncos,auburn-tigers,ole-miss-rebels,navy-midshipmen
ross-dellenger,2016,8,alabama-crimson-tide,ohio-state-buckeyes,michigan-wolverines,washington-huskies,clemson-tigers,texas-am-aggies,baylor-bears,louisville-cardinals,west-virginia-mountaineers,nebraska-cornhuskers,boise-state-broncos,florida-state-seminoles,wisconsin-badgers,houston-cougars,oklahoma-sooners,lsu-tigers,ole-miss-rebels,tennessee-volunteers,florida-gators,utah-utes,auburn-tigers,north-carolina-tar-heels,western-michigan-broncos,arkansas-razorbacks,colorado-buffaloes
sam-mckewon,2016,8,alabama-crimson-tide,ohio-state-buckeyes,michigan-wolverines,washington-huskies,clemson-tigers,texas-am-aggies,louisville-cardinals,florida-state-seminoles,nebraska-cornhuskers,wisconsin-badgers,west-virginia-mountaineers,baylor-bears,boise-state-broncos,north-carolina-tar-heels,colorado-buffaloes,auburn-tigers,lsu-tigers,utah-utes,tennessee-volunteers,florida-gators,houston-cougars,oklahoma-sooners,arkansas-razorbacks,western-michigan-broncos,virginia-tech-hokies
scott-hamilton,2016,8,alabama-crimson-tide,ohio-state-buckeyes,michigan-wolverines,washington-huskies,clemson-tigers,louisville-cardinals,texas-am-aggies,baylor-bears,nebraska-cornhuskers,houston-cougars,arkansas-razorbacks,florida-state-seminoles,wisconsin-badgers,florida-gators,oklahoma-sooners,boise-state-broncos,west-virginia-mountaineers,utah-utes,ole-miss-rebels,western-michigan-broncos,colorado-buffaloes,tennessee-volunteers,north-carolina-tar-heels,auburn-tigers,navy-midshipmen
