PlayerA,PlayerB,A>B,B>A
Adames,Albies,0,0
Adames,Burnes,0,0
Adames,Castellanos,1,2
Adames,Crawford,0,5
Adames,Freeman,0,1
Adames,Gausman,0,0
Adames,Goldschmidt,0,4
Adames,Harper,0,5
Adames,Machado,0,0
Adames,Muncy,0,1
Adames,ONeill,0,3
Adames,Posey,0,0
Adames,Reynolds,2,1
Adames,Riley,0,5
Adames,Scherzer,0,0
Adames,Soto,0,5
Adames,Tatis,0,5
Adames,Turner,0,4
Adames,Votto,0,1
Adames,WadeJr,0,0
Adames,Wainwright,0,0
Adames,Wheeler,0,0
Albies,Burnes,0,0
Albies,Castellanos,0,1
Albies,Crawford,2,1
Albies,Freeman,0,0
Albies,Gausman,0,0
Albies,Goldschmidt,1,2
Albies,Harper,0,3
Albies,Machado,1,0
Albies,Muncy,1,0
Albies,ONeill,0,0
Albies,Posey,0,0
Albies,Reynolds,0,0
Albies,Riley,2,1
Albies,Scherzer,0,1
Albies,Soto,0,3
Albies,Tatis,0,3
Albies,Turner,1,2
Albies,Votto,0,0
Albies,WadeJr,0,0
Albies,Wainwright,0,0
Albies,Wheeler,1,1
Burnes,Castellanos,1,1
Burnes,Crawford,1,3
Burnes,Freeman,0,2
Burnes,Gausman,0,0
Burnes,Goldschmidt,0,3
Burnes,Harper,0,4
Burnes,Machado,0,0
Burnes,Muncy,0,2
Burnes,ONeill,0,2
Burnes,Posey,0,0
Burnes,Reynolds,0,0
Burnes,Riley,1,3
Burnes,Scherzer,1,0
Burnes,Soto,0,4
Burnes,Tatis,0,4
Burnes,Turner,0,3
Burnes,Votto,0,0
Burnes,WadeJr,0,0
Burnes,Wainwright,0,0
Burnes,Wheeler,1,0
Castellanos,Crawford,1,8
Castellanos,Freeman,2,2
Castellanos,Gausman,0,0
Castellanos,Goldschmidt,1,7
Castellanos,Harper,0,9
Castellanos,Machado,2,1
Castellanos,Muncy,0,1
Castellanos,ONeill,0,3
Castellanos,Posey,0,0
Castellanos,Reynolds,1,0
Castellanos,Riley,2,7
Castellanos,Scherzer,0,1
Castellanos,Soto,0,9
Castellanos,Tatis,0,9
Castellanos,Turner,1,6
Castellanos,Votto,1,0
Castellanos,WadeJr,0,0
Castellanos,Wainwright,0,0
Castellanos,Wheeler,0,1
Crawford,Freeman,12,1
Crawford,Gausman,1,0
Crawford,Goldschmidt,22,5
Crawford,Harper,4,26
Crawford,Machado,4,0
Crawford,Muncy,17,0
Crawford,ONeill,13,2
Crawford,Posey,1,0
Crawford,Reynolds,14,0
Crawford,Riley,23,4
Crawford,Scherzer,2,1
Crawford,Soto,8,22
Crawford,Tatis,7,23
Crawford,Turner,13,15
Crawford,Votto,4,0
Crawford,WadeJr,1,0
Crawford,Wainwright,1,0
Crawford,Wheeler,3,0
Freeman,Gausman,1,0
Freeman,Goldschmidt,3,10
Freeman,Harper,0,13
Freeman,Machado,1,1
Freeman,Muncy,6,1
Freeman,ONeill,2,3
Freeman,Posey,0,0
Freeman,Reynolds,3,1
Freeman,Riley,6,5
Freeman,Scherzer,0,1
Freeman,Soto,0,13
Freeman,Tatis,0,13
Freeman,Turner,1,11
Freeman,Votto,1,1
Freeman,WadeJr,0,0
Freeman,Wainwright,0,0
Freeman,Wheeler,0,0
Gausman,Goldschmidt,0,1
Gausman,Harper,0,1
Gausman,Machado,0,0
Gausman,Muncy,0,1
Gausman,ONeill,0,0
Gausman,Posey,0,0
Gausman,Reynolds,0,0
Gausman,Riley,0,0
Gausman,Scherzer,0,1
Gausman,Soto,0,1
Gausman,Tatis,0,1
Gausman,Turner,0,1
Gausman,Votto,0,0
Gausman,WadeJr,0,0
Gausman,Wainwright,0,0
Gausman,Wheeler,0,0
Goldschmidt,Harper,0,27
Goldschmidt,Machado,3,0
Goldschmidt,Muncy,13,2
Goldschmidt,ONeill,8,5
Goldschmidt,Posey,1,0
Goldschmidt,Reynolds,9,3
Goldschmidt,Riley,15,9
Goldschmidt,Scherzer,1,1
Goldschmidt,Soto,2,25
Goldschmidt,Tatis,1,26
Goldschmidt,Turner,8,17
Goldschmidt,Votto,4,0
Goldschmidt,WadeJr,1,0
Goldschmidt,Wainwright,1,0
Goldschmidt,Wheeler,2,0
Harper,Machado,4,0
Harper,Muncy,17,0
Harper,ONeill,14,1
Harper,Posey,1,0
Harper,Reynolds,14,0
Harper,Riley,27,0
Harper,Scherzer,3,0
Harper,Soto,23,7
Harper,Tatis,25,5
Harper,Turner,25,3
Harper,Votto,4,0
Harper,WadeJr,1,0
Harper,Wainwright,1,0
Harper,Wheeler,3,0
Machado,Muncy,1,0
Machado,ONeill,0,1
Machado,Posey,0,0
Machado,Reynolds,0,1
Machado,Riley,0,4
Machado,Scherzer,0,0
Machado,Soto,0,4
Machado,Tatis,0,4
Machado,Turner,0,4
Machado,Votto,0,0
Machado,WadeJr,0,0
Machado,Wainwright,0,0
Machado,Wheeler,0,0
Muncy,ONeill,1,8
Muncy,Posey,0,0
Muncy,Reynolds,3,7
Muncy,Riley,2,12
Muncy,Scherzer,0,1
Muncy,Soto,0,17
Muncy,Tatis,0,17
Muncy,Turner,1,15
Muncy,Votto,3,0
Muncy,WadeJr,1,0
Muncy,Wainwright,1,0
Muncy,Wheeler,1,0
ONeill,Posey,1,0
ONeill,Reynolds,9,1
ONeill,Riley,6,7
ONeill,Scherzer,0,0
ONeill,Soto,1,14
ONeill,Tatis,1,14
ONeill,Turner,0,14
ONeill,Votto,1,0
ONeill,WadeJr,0,0
ONeill,Wainwright,0,0
ONeill,Wheeler,0,0
Posey,Reynolds,0,1
Posey,Riley,0,1
Posey,Scherzer,0,0
Posey,Soto,0,1
Posey,Tatis,0,1
Posey,Turner,0,1
Posey,Votto,0,0
Posey,WadeJr,0,0
Posey,Wainwright,0,0
Posey,Wheeler,0,0
Reynolds,Riley,2,10
Reynolds,Scherzer,0,0
Reynolds,Soto,0,14
Reynolds,Tatis,0,14
Reynolds,Turner,0,14
Reynolds,Votto,1,0
Reynolds,WadeJr,1,0
Reynolds,Wainwright,0,0
Reynolds,Wheeler,0,0
Riley,Scherzer,2,0
Riley,Soto,1,26
Riley,Tatis,2,25
Riley,Turner,4,21
Riley,Votto,2,1
Riley,WadeJr,1,0
Riley,Wainwright,1,0
Riley,Wheeler,3,0
Scherzer,Soto,0,3
Scherzer,Tatis,0,3
Scherzer,Turner,0,3
Scherzer,Votto,0,0
Scherzer,WadeJr,0,0
Scherzer,Wainwright,0,0
Scherzer,Wheeler,1,1
Soto,Tatis,20,10
Soto,Turner,23,5
Soto,Votto,4,0
Soto,WadeJr,1,0
Soto,Wainwright,1,0
Soto,Wheeler,3,0
Tatis,Turner,20,8
Tatis,Votto,4,0
Tatis,WadeJr,1,0
Tatis,Wainwright,1,0
Tatis,Wheeler,3,0
Turner,Votto,2,1
Turner,WadeJr,1,0
Turner,Wainwright,0,1
Turner,Wheeler,3,0
Votto,WadeJr,0,0
Votto,Wainwright,0,1
Votto,Wheeler,0,0
WadeJr,Wainwright,0,0
WadeJr,Wheeler,0,0
Wainwright,Wheeler,0,0
