Pollster,Season,Week,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,10th,11th,12th,13th,14th,15th,16th,17th,18th,19th,20th,21st,22nd,23rd,24th,25th
colten-bartholomew,2023,13,georgia-bulldogs,michigan-wolverines,ohio-state-buckeyes,washington-huskies,florida-state-seminoles,oregon-ducks,texas-longhorns,alabama-crimson-tide,missouri-tigers,louisville-cardinals,penn-state-nittany-lions,ole-miss-rebels,oklahoma-sooners,lsu-tigers,notre-dame-fighting-irish,oregon-state-beavers,arizona-wildcats,tennessee-volunteers,tulane-green-wave,oklahoma-state-cowboys,kansas-state-wildcats,iowa-hawkeyes,utah-utes,liberty-flames,toledo-rockets
creg-stephenson,2023,13,georgia-bulldogs,michigan-wolverines,ohio-state-buckeyes,washington-huskies,florida-state-seminoles,texas-longhorns,alabama-crimson-tide,oregon-ducks,louisville-cardinals,missouri-tigers,oklahoma-sooners,penn-state-nittany-lions,ole-miss-rebels,lsu-tigers,arizona-wildcats,oregon-state-beavers,notre-dame-fighting-irish,kansas-state-wildcats,tulane-green-wave,iowa-hawkeyes,fresno-state-bulldogs,james-madison-dukes,toledo-rockets,southern-methodist-mustangs,liberty-flames
dave-preston,2023,13,georgia-bulldogs,ohio-state-buckeyes,michigan-wolverines,florida-state-seminoles,washington-huskies,oregon-ducks,texas-longhorns,alabama-crimson-tide,louisville-cardinals,missouri-tigers,penn-state-nittany-lions,ole-miss-rebels,lsu-tigers,oklahoma-sooners,notre-dame-fighting-irish,arizona-wildcats,oregon-state-beavers,oklahoma-state-cowboys,iowa-hawkeyes,tulane-green-wave,kansas-state-wildcats,southern-methodist-mustangs,toledo-rockets,liberty-flames,james-madison-dukes
dave-reardon,2023,13,georgia-bulldogs,ohio-state-buckeyes,michigan-wolverines,florida-state-seminoles,washington-huskies,oregon-ducks,texas-longhorns,alabama-crimson-tide,louisville-cardinals,penn-state-nittany-lions,oklahoma-sooners,arizona-wildcats,missouri-tigers,ole-miss-rebels,oregon-state-beavers,liberty-flames,lsu-tigers,kansas-state-wildcats,iowa-hawkeyes,tulane-green-wave,notre-dame-fighting-irish,oklahoma-state-cowboys,toledo-rockets,southern-methodist-mustangs,unlv-rebels
david-briggs,2023,13,georgia-bulldogs,ohio-state-buckeyes,michigan-wolverines,washington-huskies,florida-state-seminoles,texas-longhorns,alabama-crimson-tide,oregon-ducks,missouri-tigers,louisville-cardinals,penn-state-nittany-lions,ole-miss-rebels,oklahoma-sooners,arizona-wildcats,oregon-state-beavers,lsu-tigers,tulane-green-wave,liberty-flames,toledo-rockets,oklahoma-state-cowboys,kansas-state-wildcats,iowa-hawkeyes,notre-dame-fighting-irish,james-madison-dukes,unlv-rebels
david-jablonski,2023,13,georgia-bulldogs,ohio-state-buckeyes,michigan-wolverines,washington-huskies,florida-state-seminoles,texas-longhorns,alabama-crimson-tide,oregon-ducks,louisville-cardinals,missouri-tigers,tulane-green-wave,penn-state-nittany-lions,oklahoma-sooners,ole-miss-rebels,oregon-state-beavers,lsu-tigers,arizona-wildcats,iowa-hawkeyes,kansas-state-wildcats,oklahoma-state-cowboys,toledo-rockets,notre-dame-fighting-irish,liberty-flames,james-madison-dukes,miami-oh-redhawks
don-williams,2023,13,georgia-bulldogs,washington-huskies,michigan-wolverines,ohio-state-buckeyes,florida-state-seminoles,texas-longhorns,alabama-crimson-tide,oregon-ducks,penn-state-nittany-lions,ole-miss-rebels,lsu-tigers,missouri-tigers,louisville-cardinals,oregon-state-beavers,oklahoma-sooners,notre-dame-fighting-irish,arizona-wildcats,oklahoma-state-cowboys,iowa-hawkeyes,kansas-state-wildcats,utah-utes,north-carolina-state-wolfpack,clemson-tigers,north-carolina-tar-heels,texas-am-aggies
emily-adams,2023,13,georgia-bulldogs,ohio-state-buckeyes,michigan-wolverines,washington-huskies,florida-state-seminoles,alabama-crimson-tide,oregon-ducks,texas-longhorns,missouri-tigers,ole-miss-rebels,penn-state-nittany-lions,louisville-cardinals,oregon-state-beavers,lsu-tigers,arizona-wildcats,tulane-green-wave,notre-dame-fighting-irish,oklahoma-sooners,utah-utes,kansas-state-wildcats,north-carolina-tar-heels,oklahoma-state-cowboys,tennessee-volunteers,liberty-flames,ucla-bruins
emily-leiker,2023,13,georgia-bulldogs,michigan-wolverines,ohio-state-buckeyes,florida-state-seminoles,washington-huskies,oregon-ducks,alabama-crimson-tide,texas-longhorns,louisville-cardinals,missouri-tigers,oregon-state-beavers,penn-state-nittany-lions,lsu-tigers,oklahoma-sooners,ole-miss-rebels,tulane-green-wave,arizona-wildcats,notre-dame-fighting-irish,utah-utes,tennessee-volunteers,james-madison-dukes,kansas-state-wildcats,liberty-flames,oklahoma-state-cowboys,kansas-jayhawks
garland-gillen,2023,13,georgia-bulldogs,michigan-wolverines,ohio-state-buckeyes,washington-huskies,florida-state-seminoles,texas-longhorns,alabama-crimson-tide,oregon-ducks,louisville-cardinals,ole-miss-rebels,penn-state-nittany-lions,tulane-green-wave,oregon-state-beavers,lsu-tigers,missouri-tigers,oklahoma-sooners,liberty-flames,arizona-wildcats,notre-dame-fighting-irish,iowa-hawkeyes,kansas-state-wildcats,toledo-rockets,southern-methodist-mustangs,unlv-rebels,james-madison-dukes
greg-madia,2023,13,georgia-bulldogs,washington-huskies,michigan-wolverines,ohio-state-buckeyes,florida-state-seminoles,oregon-ducks,texas-longhorns,alabama-crimson-tide,missouri-tigers,louisville-cardinals,ole-miss-rebels,oregon-state-beavers,lsu-tigers,penn-state-nittany-lions,arizona-wildcats,oklahoma-sooners,kansas-state-wildcats,tulane-green-wave,notre-dame-fighting-irish,iowa-hawkeyes,oklahoma-state-cowboys,north-carolina-state-wolfpack,james-madison-dukes,liberty-flames,southern-methodist-mustangs
jack-ebling,2023,13,georgia-bulldogs,ohio-state-buckeyes,michigan-wolverines,washington-huskies,oregon-ducks,florida-state-seminoles,texas-longhorns,alabama-crimson-tide,louisville-cardinals,missouri-tigers,oklahoma-sooners,penn-state-nittany-lions,ole-miss-rebels,oregon-state-beavers,lsu-tigers,notre-dame-fighting-irish,arizona-wildcats,kansas-state-wildcats,liberty-flames,tulane-green-wave,iowa-hawkeyes,kansas-jayhawks,utah-utes,north-carolina-tar-heels,toledo-rockets
james-williams,2023,13,georgia-bulldogs,michigan-wolverines,ohio-state-buckeyes,washington-huskies,florida-state-seminoles,oregon-ducks,texas-longhorns,alabama-crimson-tide,penn-state-nittany-lions,louisville-cardinals,missouri-tigers,ole-miss-rebels,oregon-state-beavers,oklahoma-sooners,arizona-wildcats,notre-dame-fighting-irish,lsu-tigers,tennessee-volunteers,oklahoma-state-cowboys,tulane-green-wave,iowa-hawkeyes,liberty-flames,kansas-state-wildcats,james-madison-dukes,toledo-rockets
john-clay,2023,13,georgia-bulldogs,ohio-state-buckeyes,washington-huskies,michigan-wolverines,florida-state-seminoles,alabama-crimson-tide,oregon-ducks,texas-longhorns,penn-state-nittany-lions,missouri-tigers,louisville-cardinals,oregon-state-beavers,ole-miss-rebels,lsu-tigers,oklahoma-sooners,arizona-wildcats,tulane-green-wave,kansas-state-wildcats,notre-dame-fighting-irish,iowa-hawkeyes,liberty-flames,north-carolina-state-wolfpack,toledo-rockets,clemson-tigers,southern-methodist-mustangs
john-pierson,2023,13,georgia-bulldogs,michigan-wolverines,ohio-state-buckeyes,florida-state-seminoles,washington-huskies,oregon-ducks,alabama-crimson-tide,texas-longhorns,louisville-cardinals,missouri-tigers,ole-miss-rebels,penn-state-nittany-lions,oklahoma-sooners,lsu-tigers,arizona-wildcats,oregon-state-beavers,tulane-green-wave,kansas-state-wildcats,notre-dame-fighting-irish,james-madison-dukes,oklahoma-state-cowboys,iowa-hawkeyes,liberty-flames,toledo-rockets,north-carolina-state-wolfpack
johnny-mcgonigal,2023,13,georgia-bulldogs,ohio-state-buckeyes,washington-huskies,michigan-wolverines,florida-state-seminoles,alabama-crimson-tide,oregon-ducks,texas-longhorns,louisville-cardinals,missouri-tigers,penn-state-nittany-lions,oklahoma-sooners,ole-miss-rebels,lsu-tigers,arizona-wildcats,oregon-state-beavers,tulane-green-wave,notre-dame-fighting-irish,oklahoma-state-cowboys,kansas-state-wildcats,iowa-hawkeyes,southern-methodist-mustangs,unlv-rebels,liberty-flames,james-madison-dukes
jon-wilner,2023,13,georgia-bulldogs,washington-huskies,ohio-state-buckeyes,michigan-wolverines,florida-state-seminoles,oregon-ducks,alabama-crimson-tide,texas-longhorns,missouri-tigers,penn-state-nittany-lions,ole-miss-rebels,lsu-tigers,oregon-state-beavers,louisville-cardinals,arizona-wildcats,oklahoma-sooners,iowa-hawkeyes,tennessee-volunteers,tulane-green-wave,notre-dame-fighting-irish,north-carolina-state-wolfpack,kansas-state-wildcats,toledo-rockets,utah-utes,oklahoma-state-cowboys
jordan-crammer,2023,13,georgia-bulldogs,michigan-wolverines,ohio-state-buckeyes,florida-state-seminoles,washington-huskies,oregon-ducks,texas-longhorns,alabama-crimson-tide,missouri-tigers,louisville-cardinals,penn-state-nittany-lions,ole-miss-rebels,oklahoma-sooners,oregon-state-beavers,lsu-tigers,tulane-green-wave,arizona-wildcats,notre-dame-fighting-irish,oklahoma-state-cowboys,liberty-flames,iowa-hawkeyes,kansas-state-wildcats,toledo-rockets,utah-utes,north-carolina-state-wolfpack
jordan-guskey,2023,13,georgia-bulldogs,ohio-state-buckeyes,washington-huskies,michigan-wolverines,florida-state-seminoles,texas-longhorns,alabama-crimson-tide,oregon-ducks,louisville-cardinals,ole-miss-rebels,lsu-tigers,missouri-tigers,penn-state-nittany-lions,oklahoma-sooners,arizona-wildcats,oregon-state-beavers,notre-dame-fighting-irish,liberty-flames,tulane-green-wave,oklahoma-state-cowboys,kansas-state-wildcats,iowa-hawkeyes,james-madison-dukes,utah-utes,tennessee-volunteers
josh-furlong,2023,13,georgia-bulldogs,ohio-state-buckeyes,washington-huskies,michigan-wolverines,oregon-ducks,florida-state-seminoles,texas-longhorns,alabama-crimson-tide,missouri-tigers,louisville-cardinals,oregon-state-beavers,penn-state-nittany-lions,ole-miss-rebels,oklahoma-sooners,lsu-tigers,arizona-wildcats,notre-dame-fighting-irish,kansas-state-wildcats,oklahoma-state-cowboys,iowa-hawkeyes,tulane-green-wave,unlv-rebels,north-carolina-tar-heels,liberty-flames,james-madison-dukes
kate-rogerson,2023,13,georgia-bulldogs,ohio-state-buckeyes,washington-huskies,michigan-wolverines,florida-state-seminoles,oregon-ducks,texas-longhorns,alabama-crimson-tide,louisville-cardinals,missouri-tigers,penn-state-nittany-lions,ole-miss-rebels,oklahoma-sooners,oregon-state-beavers,lsu-tigers,tulane-green-wave,arizona-wildcats,notre-dame-fighting-irish,kansas-state-wildcats,oklahoma-state-cowboys,iowa-hawkeyes,james-madison-dukes,liberty-flames,north-carolina-state-wolfpack,toledo-rockets
kayla-anderson,2023,13,georgia-bulldogs,michigan-wolverines,ohio-state-buckeyes,florida-state-seminoles,washington-huskies,oregon-ducks,texas-longhorns,alabama-crimson-tide,louisville-cardinals,missouri-tigers,penn-state-nittany-lions,ole-miss-rebels,oregon-state-beavers,oklahoma-sooners,arizona-wildcats,lsu-tigers,tulane-green-wave,notre-dame-fighting-irish,oklahoma-state-cowboys,kansas-state-wildcats,iowa-hawkeyes,liberty-flames,unlv-rebels,toledo-rockets,north-carolina-state-wolfpack
kirk-bohls,2023,13,georgia-bulldogs,ohio-state-buckeyes,washington-huskies,michigan-wolverines,florida-state-seminoles,oregon-ducks,texas-longhorns,alabama-crimson-tide,louisville-cardinals,ole-miss-rebels,lsu-tigers,missouri-tigers,oregon-state-beavers,penn-state-nittany-lions,arizona-wildcats,notre-dame-fighting-irish,oklahoma-state-cowboys,oklahoma-sooners,tulane-green-wave,iowa-hawkeyes,kansas-state-wildcats,clemson-tigers,james-madison-dukes,liberty-flames,toledo-rockets
kirk-kenney,2023,13,georgia-bulldogs,michigan-wolverines,ohio-state-buckeyes,florida-state-seminoles,washington-huskies,oregon-ducks,texas-longhorns,alabama-crimson-tide,penn-state-nittany-lions,ole-miss-rebels,lsu-tigers,missouri-tigers,louisville-cardinals,oregon-state-beavers,oklahoma-sooners,notre-dame-fighting-irish,arizona-wildcats,tennessee-volunteers,oklahoma-state-cowboys,utah-utes,tulane-green-wave,iowa-hawkeyes,kansas-state-wildcats,liberty-flames,toledo-rockets
marc-weiszer,2023,13,georgia-bulldogs,michigan-wolverines,ohio-state-buckeyes,washington-huskies,florida-state-seminoles,oregon-ducks,texas-longhorns,alabama-crimson-tide,louisville-cardinals,missouri-tigers,penn-state-nittany-lions,oklahoma-sooners,ole-miss-rebels,oregon-state-beavers,arizona-wildcats,lsu-tigers,tulane-green-wave,notre-dame-fighting-irish,liberty-flames,oklahoma-state-cowboys,kansas-state-wildcats,north-carolina-state-wolfpack,iowa-hawkeyes,unlv-rebels,toledo-rockets
matt-baker,2023,13,georgia-bulldogs,ohio-state-buckeyes,washington-huskies,michigan-wolverines,florida-state-seminoles,oregon-ducks,texas-longhorns,alabama-crimson-tide,louisville-cardinals,penn-state-nittany-lions,ole-miss-rebels,lsu-tigers,missouri-tigers,oregon-state-beavers,oklahoma-sooners,kansas-state-wildcats,notre-dame-fighting-irish,arizona-wildcats,tulane-green-wave,southern-methodist-mustangs,liberty-flames,iowa-hawkeyes,oklahoma-state-cowboys,toledo-rockets,north-carolina-state-wolfpack
matt-brown,2023,13,georgia-bulldogs,michigan-wolverines,ohio-state-buckeyes,washington-huskies,florida-state-seminoles,oregon-ducks,texas-longhorns,alabama-crimson-tide,louisville-cardinals,missouri-tigers,ole-miss-rebels,lsu-tigers,oklahoma-sooners,penn-state-nittany-lions,arizona-wildcats,oregon-state-beavers,notre-dame-fighting-irish,kansas-state-wildcats,iowa-hawkeyes,tulane-green-wave,james-madison-dukes,north-carolina-state-wolfpack,oklahoma-state-cowboys,liberty-flames,toledo-rockets
matt-murschel,2023,13,georgia-bulldogs,michigan-wolverines,ohio-state-buckeyes,florida-state-seminoles,washington-huskies,oregon-ducks,texas-longhorns,alabama-crimson-tide,louisville-cardinals,missouri-tigers,penn-state-nittany-lions,ole-miss-rebels,oklahoma-sooners,lsu-tigers,oregon-state-beavers,tulane-green-wave,arizona-wildcats,notre-dame-fighting-irish,kansas-state-wildcats,oklahoma-state-cowboys,iowa-hawkeyes,north-carolina-tar-heels,utah-utes,liberty-flames,james-madison-dukes
michael-lev,2023,13,georgia-bulldogs,ohio-state-buckeyes,michigan-wolverines,washington-huskies,florida-state-seminoles,oregon-ducks,texas-longhorns,alabama-crimson-tide,missouri-tigers,louisville-cardinals,oklahoma-sooners,ole-miss-rebels,penn-state-nittany-lions,kansas-state-wildcats,lsu-tigers,notre-dame-fighting-irish,arizona-wildcats,oregon-state-beavers,oklahoma-state-cowboys,iowa-hawkeyes,tulane-green-wave,liberty-flames,north-carolina-state-wolfpack,north-carolina-tar-heels,toledo-rockets
mike-barber,2023,13,georgia-bulldogs,ohio-state-buckeyes,florida-state-seminoles,washington-huskies,michigan-wolverines,oregon-ducks,texas-longhorns,alabama-crimson-tide,louisville-cardinals,penn-state-nittany-lions,missouri-tigers,ole-miss-rebels,oklahoma-sooners,oregon-state-beavers,oklahoma-state-cowboys,lsu-tigers,arizona-wildcats,iowa-hawkeyes,tennessee-volunteers,kansas-state-wildcats,notre-dame-fighting-irish,utah-utes,tulane-green-wave,liberty-flames,james-madison-dukes
mike-berardino,2023,13,georgia-bulldogs,ohio-state-buckeyes,michigan-wolverines,washington-huskies,florida-state-seminoles,texas-longhorns,alabama-crimson-tide,oregon-ducks,penn-state-nittany-lions,ole-miss-rebels,louisville-cardinals,lsu-tigers,missouri-tigers,oklahoma-sooners,kansas-state-wildcats,arizona-wildcats,oregon-state-beavers,tulane-green-wave,notre-dame-fighting-irish,utah-utes,oklahoma-state-cowboys,tennessee-volunteers,iowa-hawkeyes,north-carolina-state-wolfpack,clemson-tigers
mike-niziolek,2023,13,georgia-bulldogs,michigan-wolverines,ohio-state-buckeyes,florida-state-seminoles,washington-huskies,oregon-ducks,texas-longhorns,alabama-crimson-tide,louisville-cardinals,penn-state-nittany-lions,ole-miss-rebels,lsu-tigers,notre-dame-fighting-irish,missouri-tigers,oregon-state-beavers,oklahoma-sooners,tulane-green-wave,arizona-wildcats,iowa-hawkeyes,toledo-rockets,liberty-flames,oklahoma-state-cowboys,kansas-state-wildcats,clemson-tigers,james-madison-dukes
mike-vorel,2023,13,georgia-bulldogs,ohio-state-buckeyes,michigan-wolverines,washington-huskies,florida-state-seminoles,oregon-ducks,texas-longhorns,alabama-crimson-tide,louisville-cardinals,missouri-tigers,ole-miss-rebels,oklahoma-sooners,penn-state-nittany-lions,lsu-tigers,arizona-wildcats,oregon-state-beavers,notre-dame-fighting-irish,kansas-state-wildcats,tulane-green-wave,toledo-rockets,iowa-hawkeyes,oklahoma-state-cowboys,liberty-flames,unlv-rebels,north-carolina-state-wolfpack
randy-johnson,2023,13,georgia-bulldogs,ohio-state-buckeyes,michigan-wolverines,washington-huskies,florida-state-seminoles,oregon-ducks,texas-longhorns,alabama-crimson-tide,louisville-cardinals,missouri-tigers,penn-state-nittany-lions,ole-miss-rebels,oregon-state-beavers,lsu-tigers,oklahoma-sooners,arizona-wildcats,tulane-green-wave,iowa-hawkeyes,kansas-state-wildcats,notre-dame-fighting-irish,liberty-flames,oklahoma-state-cowboys,toledo-rockets,unlv-rebels,new-mexico-state-aggies
rece-davis,2023,13,georgia-bulldogs,michigan-wolverines,washington-huskies,ohio-state-buckeyes,florida-state-seminoles,oregon-ducks,texas-longhorns,alabama-crimson-tide,louisville-cardinals,ole-miss-rebels,lsu-tigers,missouri-tigers,penn-state-nittany-lions,arizona-wildcats,oregon-state-beavers,oklahoma-sooners,kansas-state-wildcats,tulane-green-wave,notre-dame-fighting-irish,oklahoma-state-cowboys,north-carolina-tar-heels,utah-utes,tennessee-volunteers,southern-methodist-mustangs,iowa-hawkeyes
robert-cessna,2023,13,georgia-bulldogs,michigan-wolverines,ohio-state-buckeyes,florida-state-seminoles,washington-huskies,oregon-ducks,texas-longhorns,alabama-crimson-tide,louisville-cardinals,penn-state-nittany-lions,missouri-tigers,ole-miss-rebels,oregon-state-beavers,oklahoma-sooners,lsu-tigers,arizona-wildcats,tulane-green-wave,iowa-hawkeyes,oklahoma-state-cowboys,kansas-state-wildcats,notre-dame-fighting-irish,utah-utes,tennessee-volunteers,liberty-flames,james-madison-dukes
ron-counts,2023,13,ohio-state-buckeyes,georgia-bulldogs,michigan-wolverines,washington-huskies,florida-state-seminoles,oregon-ducks,texas-longhorns,alabama-crimson-tide,louisville-cardinals,penn-state-nittany-lions,lsu-tigers,missouri-tigers,ole-miss-rebels,oklahoma-sooners,liberty-flames,kansas-state-wildcats,oregon-state-beavers,notre-dame-fighting-irish,arizona-wildcats,tulane-green-wave,james-madison-dukes,toledo-rockets,iowa-hawkeyes,clemson-tigers,southern-methodist-mustangs
ryan-aber,2023,13,georgia-bulldogs,ohio-state-buckeyes,michigan-wolverines,washington-huskies,florida-state-seminoles,oregon-ducks,texas-longhorns,alabama-crimson-tide,penn-state-nittany-lions,missouri-tigers,ole-miss-rebels,louisville-cardinals,oklahoma-sooners,oregon-state-beavers,lsu-tigers,notre-dame-fighting-irish,kansas-state-wildcats,tulane-green-wave,arizona-wildcats,iowa-hawkeyes,oklahoma-state-cowboys,tennessee-volunteers,north-carolina-state-wolfpack,liberty-flames,clemson-tigers
ryan-thorburn,2023,13,georgia-bulldogs,michigan-wolverines,ohio-state-buckeyes,washington-huskies,florida-state-seminoles,oregon-ducks,texas-longhorns,alabama-crimson-tide,louisville-cardinals,missouri-tigers,penn-state-nittany-lions,ole-miss-rebels,oklahoma-sooners,tulane-green-wave,oregon-state-beavers,lsu-tigers,arizona-wildcats,notre-dame-fighting-irish,kansas-state-wildcats,unlv-rebels,iowa-hawkeyes,james-madison-dukes,oklahoma-state-cowboys,north-carolina-state-wolfpack,liberty-flames
scott-rabalais,2023,13,georgia-bulldogs,florida-state-seminoles,michigan-wolverines,ohio-state-buckeyes,washington-huskies,oregon-ducks,texas-longhorns,alabama-crimson-tide,louisville-cardinals,missouri-tigers,penn-state-nittany-lions,oklahoma-sooners,ole-miss-rebels,lsu-tigers,notre-dame-fighting-irish,arizona-wildcats,oregon-state-beavers,tulane-green-wave,oklahoma-state-cowboys,kansas-state-wildcats,iowa-hawkeyes,southern-methodist-mustangs,toledo-rockets,liberty-flames,north-carolina-tar-heels
scott-springer,2023,13,georgia-bulldogs,michigan-wolverines,ohio-state-buckeyes,florida-state-seminoles,washington-huskies,oregon-ducks,alabama-crimson-tide,texas-longhorns,oregon-state-beavers,missouri-tigers,louisville-cardinals,notre-dame-fighting-irish,ole-miss-rebels,arizona-wildcats,lsu-tigers,penn-state-nittany-lions,oklahoma-sooners,kansas-state-wildcats,oklahoma-state-cowboys,iowa-hawkeyes,tulane-green-wave,tennessee-volunteers,liberty-flames,toledo-rockets,kansas-jayhawks
sean-reider,2023,13,georgia-bulldogs,michigan-wolverines,ohio-state-buckeyes,washington-huskies,florida-state-seminoles,oregon-ducks,texas-longhorns,alabama-crimson-tide,louisville-cardinals,missouri-tigers,penn-state-nittany-lions,ole-miss-rebels,oregon-state-beavers,oklahoma-sooners,lsu-tigers,arizona-wildcats,kansas-state-wildcats,notre-dame-fighting-irish,tulane-green-wave,oklahoma-state-cowboys,james-madison-dukes,iowa-hawkeyes,unlv-rebels,liberty-flames,toledo-rockets
stefan-krajisnik,2023,13,georgia-bulldogs,ohio-state-buckeyes,michigan-wolverines,washington-huskies,oregon-ducks,florida-state-seminoles,texas-longhorns,alabama-crimson-tide,louisville-cardinals,ole-miss-rebels,missouri-tigers,lsu-tigers,penn-state-nittany-lions,arizona-wildcats,tulane-green-wave,oregon-state-beavers,oklahoma-state-cowboys,oklahoma-sooners,notre-dame-fighting-irish,kansas-state-wildcats,liberty-flames,iowa-hawkeyes,clemson-tigers,north-carolina-tar-heels,toledo-rockets
