Pollster,Season,Week,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,10th,11th,12th,13th,14th,15th,16th,17th,18th,19th,20th,21st,22nd,23rd,24th,25th
colten-bartholomew,2023,4,georgia-bulldogs,michigan-wolverines,florida-state-seminoles,texas-longhorns,usc-trojans,penn-state-nittany-lions,ohio-state-buckeyes,oregon-ducks,notre-dame-fighting-irish,washington-huskies,alabama-crimson-tide,oregon-state-beavers,utah-utes,lsu-tigers,duke-blue-devils,colorado-buffaloes,tcu-horned-frogs,ole-miss-rebels,oklahoma-sooners,north-carolina-tar-heels,clemson-tigers,iowa-hawkeyes,ucla-bruins,tennessee-volunteers,washington-state-cougars
creg-stephenson,2023,4,georgia-bulldogs,michigan-wolverines,texas-longhorns,ohio-state-buckeyes,penn-state-nittany-lions,usc-trojans,florida-state-seminoles,washington-huskies,utah-utes,notre-dame-fighting-irish,lsu-tigers,ole-miss-rebels,oregon-ducks,north-carolina-tar-heels,alabama-crimson-tide,oregon-state-beavers,oklahoma-sooners,colorado-buffaloes,duke-blue-devils,tennessee-volunteers,iowa-hawkeyes,ucla-bruins,kansas-state-wildcats,clemson-tigers,tulane-green-wave
dave-preston,2023,4,georgia-bulldogs,michigan-wolverines,ohio-state-buckeyes,texas-longhorns,penn-state-nittany-lions,usc-trojans,washington-huskies,florida-state-seminoles,utah-utes,notre-dame-fighting-irish,oregon-ducks,alabama-crimson-tide,ole-miss-rebels,lsu-tigers,oregon-state-beavers,oklahoma-sooners,colorado-buffaloes,tennessee-volunteers,ucla-bruins,duke-blue-devils,iowa-hawkeyes,north-carolina-tar-heels,florida-gators,washington-state-cougars,miami-fl-hurricanes
dave-reardon,2023,4,texas-longhorns,georgia-bulldogs,usc-trojans,ohio-state-buckeyes,michigan-wolverines,washington-huskies,florida-state-seminoles,penn-state-nittany-lions,notre-dame-fighting-irish,utah-utes,oregon-ducks,oklahoma-sooners,alabama-crimson-tide,ole-miss-rebels,oregon-state-beavers,lsu-tigers,duke-blue-devils,north-carolina-tar-heels,washington-state-cougars,miami-fl-hurricanes,colorado-buffaloes,ucla-bruins,missouri-tigers,iowa-hawkeyes,florida-gators
david-briggs,2023,4,georgia-bulldogs,florida-state-seminoles,michigan-wolverines,texas-longhorns,ohio-state-buckeyes,penn-state-nittany-lions,usc-trojans,washington-huskies,utah-utes,notre-dame-fighting-irish,lsu-tigers,oregon-ducks,alabama-crimson-tide,oregon-state-beavers,colorado-buffaloes,north-carolina-tar-heels,duke-blue-devils,washington-state-cougars,ole-miss-rebels,florida-gators,tennessee-volunteers,oklahoma-sooners,miami-fl-hurricanes,ucla-bruins,missouri-tigers
david-jablonski,2023,4,texas-longhorns,washington-huskies,michigan-wolverines,georgia-bulldogs,florida-state-seminoles,usc-trojans,ohio-state-buckeyes,penn-state-nittany-lions,notre-dame-fighting-irish,utah-utes,colorado-buffaloes,alabama-crimson-tide,duke-blue-devils,ole-miss-rebels,oregon-ducks,lsu-tigers,washington-state-cougars,miami-fl-hurricanes,missouri-tigers,oregon-state-beavers,oklahoma-sooners,north-carolina-tar-heels,florida-gators,byu-cougars,fresno-state-bulldogs
don-williams,2023,4,georgia-bulldogs,michigan-wolverines,ohio-state-buckeyes,usc-trojans,texas-longhorns,florida-state-seminoles,penn-state-nittany-lions,washington-huskies,oklahoma-sooners,notre-dame-fighting-irish,lsu-tigers,oregon-state-beavers,oregon-ducks,alabama-crimson-tide,utah-utes,ole-miss-rebels,north-carolina-tar-heels,duke-blue-devils,ucla-bruins,florida-gators,washington-state-cougars,tennessee-volunteers,miami-fl-hurricanes,colorado-buffaloes,clemson-tigers
emily-adams,2023,4,georgia-bulldogs,michigan-wolverines,florida-state-seminoles,usc-trojans,texas-longhorns,washington-huskies,ohio-state-buckeyes,penn-state-nittany-lions,notre-dame-fighting-irish,lsu-tigers,oregon-ducks,oregon-state-beavers,utah-utes,alabama-crimson-tide,north-carolina-tar-heels,oklahoma-sooners,ole-miss-rebels,duke-blue-devils,ucla-bruins,clemson-tigers,kansas-state-wildcats,iowa-hawkeyes,colorado-buffaloes,washington-state-cougars,tulane-green-wave
emily-leiker,2023,4,georgia-bulldogs,michigan-wolverines,penn-state-nittany-lions,usc-trojans,washington-huskies,texas-longhorns,ohio-state-buckeyes,florida-state-seminoles,notre-dame-fighting-irish,oregon-ducks,lsu-tigers,oregon-state-beavers,oklahoma-sooners,north-carolina-tar-heels,duke-blue-devils,colorado-buffaloes,alabama-crimson-tide,utah-utes,ole-miss-rebels,miami-fl-hurricanes,washington-state-cougars,ucla-bruins,iowa-hawkeyes,missouri-tigers,kansas-state-wildcats
garland-gillen,2023,4,georgia-bulldogs,michigan-wolverines,florida-state-seminoles,texas-longhorns,usc-trojans,ohio-state-buckeyes,penn-state-nittany-lions,washington-huskies,notre-dame-fighting-irish,oregon-ducks,utah-utes,lsu-tigers,alabama-crimson-tide,oregon-state-beavers,oklahoma-sooners,north-carolina-tar-heels,ole-miss-rebels,colorado-buffaloes,miami-fl-hurricanes,duke-blue-devils,washington-state-cougars,iowa-hawkeyes,kansas-jayhawks,ucla-bruins,kentucky-wildcats
greg-madia,2023,4,georgia-bulldogs,michigan-wolverines,florida-state-seminoles,penn-state-nittany-lions,texas-longhorns,usc-trojans,ohio-state-buckeyes,utah-utes,lsu-tigers,washington-huskies,notre-dame-fighting-irish,oregon-ducks,duke-blue-devils,alabama-crimson-tide,ole-miss-rebels,north-carolina-tar-heels,oregon-state-beavers,oklahoma-sooners,miami-fl-hurricanes,washington-state-cougars,florida-gators,colorado-buffaloes,tennessee-volunteers,missouri-tigers,fresno-state-bulldogs
james-williams,2023,4,georgia-bulldogs,michigan-wolverines,ohio-state-buckeyes,usc-trojans,florida-state-seminoles,texas-longhorns,penn-state-nittany-lions,washington-huskies,notre-dame-fighting-irish,oregon-ducks,utah-utes,lsu-tigers,alabama-crimson-tide,oregon-state-beavers,ole-miss-rebels,tennessee-volunteers,washington-state-cougars,oklahoma-sooners,colorado-buffaloes,kansas-state-wildcats,north-carolina-tar-heels,duke-blue-devils,miami-fl-hurricanes,ucla-bruins,clemson-tigers
john-clay,2023,4,georgia-bulldogs,michigan-wolverines,florida-state-seminoles,texas-longhorns,penn-state-nittany-lions,ohio-state-buckeyes,usc-trojans,washington-huskies,notre-dame-fighting-irish,utah-utes,oregon-ducks,alabama-crimson-tide,oregon-state-beavers,lsu-tigers,ole-miss-rebels,north-carolina-tar-heels,colorado-buffaloes,oklahoma-sooners,duke-blue-devils,ucla-bruins,miami-fl-hurricanes,washington-state-cougars,florida-gators,tennessee-volunteers,iowa-hawkeyes
john-pierson,2023,4,georgia-bulldogs,michigan-wolverines,usc-trojans,florida-state-seminoles,texas-longhorns,ohio-state-buckeyes,penn-state-nittany-lions,washington-huskies,notre-dame-fighting-irish,utah-utes,alabama-crimson-tide,oregon-ducks,lsu-tigers,oregon-state-beavers,ole-miss-rebels,north-carolina-tar-heels,colorado-buffaloes,oklahoma-sooners,washington-state-cougars,duke-blue-devils,miami-fl-hurricanes,florida-gators,tennessee-volunteers,ucla-bruins,clemson-tigers
johnny-mcgonigal,2023,4,georgia-bulldogs,florida-state-seminoles,texas-longhorns,michigan-wolverines,ohio-state-buckeyes,penn-state-nittany-lions,usc-trojans,washington-huskies,notre-dame-fighting-irish,oregon-ducks,utah-utes,lsu-tigers,alabama-crimson-tide,oklahoma-sooners,ole-miss-rebels,north-carolina-tar-heels,oregon-state-beavers,colorado-buffaloes,duke-blue-devils,miami-fl-hurricanes,ucla-bruins,florida-gators,tennessee-volunteers,missouri-tigers,tulane-green-wave
jon-wilner,2023,4,georgia-bulldogs,florida-state-seminoles,texas-longhorns,washington-huskies,michigan-wolverines,ohio-state-buckeyes,usc-trojans,lsu-tigers,utah-utes,notre-dame-fighting-irish,alabama-crimson-tide,penn-state-nittany-lions,oregon-ducks,miami-fl-hurricanes,ole-miss-rebels,washington-state-cougars,oklahoma-sooners,colorado-buffaloes,missouri-tigers,oregon-state-beavers,north-carolina-tar-heels,fresno-state-bulldogs,ucla-bruins,wisconsin-badgers,duke-blue-devils
jordan-crammer,2023,4,georgia-bulldogs,michigan-wolverines,florida-state-seminoles,penn-state-nittany-lions,usc-trojans,texas-longhorns,washington-huskies,notre-dame-fighting-irish,ohio-state-buckeyes,utah-utes,oregon-ducks,ole-miss-rebels,oregon-state-beavers,north-carolina-tar-heels,duke-blue-devils,colorado-buffaloes,lsu-tigers,oklahoma-sooners,miami-fl-hurricanes,alabama-crimson-tide,ucla-bruins,missouri-tigers,tennessee-volunteers,washington-state-cougars,iowa-hawkeyes
jordan-guskey,2023,4,georgia-bulldogs,michigan-wolverines,ohio-state-buckeyes,washington-huskies,texas-longhorns,usc-trojans,florida-state-seminoles,penn-state-nittany-lions,notre-dame-fighting-irish,alabama-crimson-tide,oregon-ducks,utah-utes,ole-miss-rebels,lsu-tigers,north-carolina-tar-heels,oregon-state-beavers,colorado-buffaloes,oklahoma-sooners,tennessee-volunteers,duke-blue-devils,miami-fl-hurricanes,clemson-tigers,kansas-state-wildcats,washington-state-cougars,ucla-bruins
josh-furlong,2023,4,georgia-bulldogs,michigan-wolverines,florida-state-seminoles,usc-trojans,texas-longhorns,ohio-state-buckeyes,washington-huskies,penn-state-nittany-lions,notre-dame-fighting-irish,alabama-crimson-tide,utah-utes,oregon-ducks,lsu-tigers,oklahoma-sooners,ole-miss-rebels,colorado-buffaloes,north-carolina-tar-heels,oregon-state-beavers,tennessee-volunteers,duke-blue-devils,kansas-jayhawks,miami-fl-hurricanes,ucla-bruins,iowa-hawkeyes,washington-state-cougars
kate-rogerson,2023,4,georgia-bulldogs,michigan-wolverines,florida-state-seminoles,ohio-state-buckeyes,usc-trojans,texas-longhorns,penn-state-nittany-lions,washington-huskies,notre-dame-fighting-irish,oregon-ducks,utah-utes,lsu-tigers,oklahoma-sooners,north-carolina-tar-heels,oregon-state-beavers,duke-blue-devils,colorado-buffaloes,ole-miss-rebels,alabama-crimson-tide,miami-fl-hurricanes,washington-state-cougars,tennessee-volunteers,ucla-bruins,iowa-hawkeyes,missouri-tigers
kayla-anderson,2023,4,georgia-bulldogs,michigan-wolverines,usc-trojans,texas-longhorns,florida-state-seminoles,ohio-state-buckeyes,washington-huskies,penn-state-nittany-lions,notre-dame-fighting-irish,oregon-ducks,oklahoma-sooners,utah-utes,oregon-state-beavers,alabama-crimson-tide,lsu-tigers,duke-blue-devils,colorado-buffaloes,north-carolina-tar-heels,ole-miss-rebels,miami-fl-hurricanes,tennessee-volunteers,washington-state-cougars,ucla-bruins,iowa-hawkeyes,missouri-tigers
kirk-bohls,2023,4,michigan-wolverines,georgia-bulldogs,washington-huskies,texas-longhorns,usc-trojans,penn-state-nittany-lions,florida-state-seminoles,ohio-state-buckeyes,lsu-tigers,notre-dame-fighting-irish,oregon-ducks,duke-blue-devils,ole-miss-rebels,oregon-state-beavers,alabama-crimson-tide,utah-utes,colorado-buffaloes,oklahoma-sooners,missouri-tigers,kansas-state-wildcats,florida-gators,tennessee-volunteers,miami-fl-hurricanes,clemson-tigers,north-carolina-tar-heels
kirk-kenney,2023,4,georgia-bulldogs,michigan-wolverines,notre-dame-fighting-irish,penn-state-nittany-lions,florida-state-seminoles,usc-trojans,texas-longhorns,ohio-state-buckeyes,washington-huskies,alabama-crimson-tide,lsu-tigers,north-carolina-tar-heels,utah-utes,oregon-ducks,oregon-state-beavers,oklahoma-sooners,colorado-buffaloes,iowa-hawkeyes,tcu-horned-frogs,duke-blue-devils,miami-fl-hurricanes,ole-miss-rebels,washington-state-cougars,florida-gators,missouri-tigers
marc-weiszer,2023,4,georgia-bulldogs,michigan-wolverines,florida-state-seminoles,texas-longhorns,ohio-state-buckeyes,usc-trojans,penn-state-nittany-lions,washington-huskies,oregon-ducks,notre-dame-fighting-irish,utah-utes,ole-miss-rebels,colorado-buffaloes,oregon-state-beavers,lsu-tigers,duke-blue-devils,alabama-crimson-tide,north-carolina-tar-heels,ucla-bruins,miami-fl-hurricanes,oklahoma-sooners,washington-state-cougars,iowa-hawkeyes,missouri-tigers,louisville-cardinals
matt-baker,2023,4,florida-state-seminoles,georgia-bulldogs,ohio-state-buckeyes,washington-huskies,michigan-wolverines,texas-longhorns,usc-trojans,penn-state-nittany-lions,notre-dame-fighting-irish,lsu-tigers,ole-miss-rebels,oklahoma-sooners,oregon-ducks,oregon-state-beavers,utah-utes,duke-blue-devils,miami-fl-hurricanes,ucla-bruins,washington-state-cougars,colorado-buffaloes,north-carolina-tar-heels,alabama-crimson-tide,clemson-tigers,syracuse-orange,auburn-tigers
matt-brown,2023,4,georgia-bulldogs,florida-state-seminoles,texas-longhorns,michigan-wolverines,usc-trojans,washington-huskies,penn-state-nittany-lions,ohio-state-buckeyes,notre-dame-fighting-irish,utah-utes,oregon-ducks,lsu-tigers,duke-blue-devils,north-carolina-tar-heels,ole-miss-rebels,oregon-state-beavers,miami-fl-hurricanes,colorado-buffaloes,alabama-crimson-tide,ucla-bruins,oklahoma-sooners,washington-state-cougars,fresno-state-bulldogs,tulane-green-wave,missouri-tigers
matt-murschel,2023,4,georgia-bulldogs,michigan-wolverines,florida-state-seminoles,texas-longhorns,usc-trojans,ohio-state-buckeyes,penn-state-nittany-lions,washington-huskies,notre-dame-fighting-irish,alabama-crimson-tide,utah-utes,oregon-ducks,lsu-tigers,oregon-state-beavers,ole-miss-rebels,colorado-buffaloes,oklahoma-sooners,north-carolina-tar-heels,duke-blue-devils,miami-fl-hurricanes,tennessee-volunteers,washington-state-cougars,missouri-tigers,ucla-bruins,kansas-state-wildcats
michael-lev,2023,4,georgia-bulldogs,texas-longhorns,washington-huskies,florida-state-seminoles,michigan-wolverines,usc-trojans,ohio-state-buckeyes,penn-state-nittany-lions,lsu-tigers,notre-dame-fighting-irish,oregon-ducks,oregon-state-beavers,utah-utes,florida-gators,tennessee-volunteers,alabama-crimson-tide,ole-miss-rebels,duke-blue-devils,oklahoma-sooners,clemson-tigers,miami-fl-hurricanes,washington-state-cougars,ucla-bruins,north-carolina-tar-heels,colorado-buffaloes
mike-barber,2023,4,georgia-bulldogs,ohio-state-buckeyes,michigan-wolverines,texas-longhorns,usc-trojans,penn-state-nittany-lions,florida-state-seminoles,washington-huskies,notre-dame-fighting-irish,utah-utes,oregon-ducks,alabama-crimson-tide,colorado-buffaloes,north-carolina-tar-heels,ucla-bruins,oklahoma-sooners,miami-fl-hurricanes,oregon-state-beavers,ole-miss-rebels,duke-blue-devils,iowa-hawkeyes,florida-gators,tennessee-volunteers,lsu-tigers,clemson-tigers
mike-berardino,2023,4,georgia-bulldogs,michigan-wolverines,ohio-state-buckeyes,penn-state-nittany-lions,texas-longhorns,florida-state-seminoles,usc-trojans,washington-huskies,notre-dame-fighting-irish,utah-utes,oregon-ducks,alabama-crimson-tide,lsu-tigers,duke-blue-devils,oregon-state-beavers,ole-miss-rebels,oklahoma-sooners,north-carolina-tar-heels,colorado-buffaloes,clemson-tigers,washington-state-cougars,tennessee-volunteers,miami-fl-hurricanes,fresno-state-bulldogs,kansas-state-wildcats
mike-niziolek,2023,4,georgia-bulldogs,michigan-wolverines,ohio-state-buckeyes,usc-trojans,florida-state-seminoles,penn-state-nittany-lions,washington-huskies,notre-dame-fighting-irish,oregon-ducks,texas-longhorns,utah-utes,north-carolina-tar-heels,oklahoma-sooners,alabama-crimson-tide,lsu-tigers,duke-blue-devils,ole-miss-rebels,oregon-state-beavers,colorado-buffaloes,miami-fl-hurricanes,kentucky-wildcats,iowa-hawkeyes,ucla-bruins,washington-state-cougars,tennessee-volunteers
mike-vorel,2023,4,georgia-bulldogs,michigan-wolverines,texas-longhorns,florida-state-seminoles,washington-huskies,usc-trojans,ohio-state-buckeyes,penn-state-nittany-lions,notre-dame-fighting-irish,lsu-tigers,alabama-crimson-tide,utah-utes,oregon-ducks,oregon-state-beavers,ole-miss-rebels,oklahoma-sooners,duke-blue-devils,washington-state-cougars,ucla-bruins,north-carolina-tar-heels,miami-fl-hurricanes,colorado-buffaloes,iowa-hawkeyes,missouri-tigers,florida-gators
pete-martini,2023,4,georgia-bulldogs,michigan-wolverines,florida-state-seminoles,texas-longhorns,ohio-state-buckeyes,washington-huskies,usc-trojans,penn-state-nittany-lions,oregon-ducks,notre-dame-fighting-irish,alabama-crimson-tide,oregon-state-beavers,utah-utes,ole-miss-rebels,miami-fl-hurricanes,north-carolina-tar-heels,oklahoma-sooners,lsu-tigers,colorado-buffaloes,duke-blue-devils,washington-state-cougars,ucla-bruins,missouri-tigers,iowa-hawkeyes,byu-cougars
randy-johnson,2023,4,georgia-bulldogs,texas-longhorns,michigan-wolverines,florida-state-seminoles,usc-trojans,penn-state-nittany-lions,ohio-state-buckeyes,washington-huskies,utah-utes,notre-dame-fighting-irish,oregon-ducks,oklahoma-sooners,north-carolina-tar-heels,ole-miss-rebels,oregon-state-beavers,alabama-crimson-tide,ucla-bruins,washington-state-cougars,colorado-buffaloes,iowa-hawkeyes,duke-blue-devils,maryland-terrapins,kansas-jayhawks,lsu-tigers,miami-fl-hurricanes
rece-davis,2023,4,georgia-bulldogs,florida-state-seminoles,michigan-wolverines,texas-longhorns,washington-huskies,ohio-state-buckeyes,usc-trojans,penn-state-nittany-lions,oregon-ducks,notre-dame-fighting-irish,utah-utes,lsu-tigers,north-carolina-tar-heels,ole-miss-rebels,oregon-state-beavers,duke-blue-devils,washington-state-cougars,colorado-buffaloes,oklahoma-sooners,miami-fl-hurricanes,alabama-crimson-tide,florida-gators,tennessee-volunteers,tulane-green-wave,ucla-bruins
robert-cessna,2023,4,michigan-wolverines,georgia-bulldogs,ohio-state-buckeyes,florida-state-seminoles,texas-longhorns,usc-trojans,washington-huskies,notre-dame-fighting-irish,penn-state-nittany-lions,lsu-tigers,alabama-crimson-tide,utah-utes,oregon-ducks,north-carolina-tar-heels,oregon-state-beavers,ole-miss-rebels,oklahoma-sooners,duke-blue-devils,miami-fl-hurricanes,washington-state-cougars,colorado-buffaloes,iowa-hawkeyes,clemson-tigers,ucla-bruins,tennessee-volunteers
ron-counts,2023,4,georgia-bulldogs,michigan-wolverines,texas-longhorns,ohio-state-buckeyes,usc-trojans,florida-state-seminoles,washington-huskies,penn-state-nittany-lions,alabama-crimson-tide,notre-dame-fighting-irish,oregon-ducks,lsu-tigers,utah-utes,oklahoma-sooners,oregon-state-beavers,colorado-buffaloes,north-carolina-tar-heels,ole-miss-rebels,duke-blue-devils,clemson-tigers,washington-state-cougars,tennessee-volunteers,ucla-bruins,miami-fl-hurricanes,iowa-hawkeyes
ryan-aber,2023,4,georgia-bulldogs,florida-state-seminoles,texas-longhorns,michigan-wolverines,ohio-state-buckeyes,penn-state-nittany-lions,usc-trojans,utah-utes,washington-huskies,notre-dame-fighting-irish,alabama-crimson-tide,oregon-ducks,oregon-state-beavers,ole-miss-rebels,duke-blue-devils,oklahoma-sooners,north-carolina-tar-heels,lsu-tigers,miami-fl-hurricanes,iowa-hawkeyes,washington-state-cougars,clemson-tigers,ucla-bruins,florida-gators,tennessee-volunteers
ryan-thorburn,2023,4,georgia-bulldogs,michigan-wolverines,florida-state-seminoles,texas-longhorns,usc-trojans,ohio-state-buckeyes,penn-state-nittany-lions,notre-dame-fighting-irish,utah-utes,washington-huskies,oregon-ducks,lsu-tigers,oklahoma-sooners,oregon-state-beavers,colorado-buffaloes,duke-blue-devils,washington-state-cougars,north-carolina-tar-heels,ole-miss-rebels,miami-fl-hurricanes,ucla-bruins,alabama-crimson-tide,missouri-tigers,kansas-state-wildcats,fresno-state-bulldogs
scott-rabalais,2023,4,georgia-bulldogs,michigan-wolverines,usc-trojans,ohio-state-buckeyes,florida-state-seminoles,notre-dame-fighting-irish,texas-longhorns,penn-state-nittany-lions,washington-huskies,lsu-tigers,oregon-ducks,utah-utes,oklahoma-sooners,ole-miss-rebels,north-carolina-tar-heels,alabama-crimson-tide,oregon-state-beavers,clemson-tigers,colorado-buffaloes,duke-blue-devils,miami-fl-hurricanes,washington-state-cougars,florida-gators,tennessee-volunteers,iowa-hawkeyes
scott-springer,2023,4,georgia-bulldogs,texas-longhorns,michigan-wolverines,ohio-state-buckeyes,penn-state-nittany-lions,usc-trojans,washington-huskies,florida-state-seminoles,notre-dame-fighting-irish,oregon-ducks,alabama-crimson-tide,utah-utes,lsu-tigers,oregon-state-beavers,oklahoma-sooners,colorado-buffaloes,ole-miss-rebels,miami-fl-hurricanes,north-carolina-tar-heels,duke-blue-devils,kansas-state-wildcats,tennessee-volunteers,washington-state-cougars,iowa-hawkeyes,ucla-bruins
sean-reider,2023,4,georgia-bulldogs,michigan-wolverines,florida-state-seminoles,penn-state-nittany-lions,usc-trojans,washington-huskies,texas-longhorns,ohio-state-buckeyes,utah-utes,oregon-ducks,notre-dame-fighting-irish,oregon-state-beavers,lsu-tigers,colorado-buffaloes,oklahoma-sooners,ole-miss-rebels,alabama-crimson-tide,miami-fl-hurricanes,duke-blue-devils,north-carolina-tar-heels,iowa-hawkeyes,washington-state-cougars,fresno-state-bulldogs,tennessee-volunteers,tulane-green-wave
stefan-krajisnik,2023,4,georgia-bulldogs,texas-longhorns,florida-state-seminoles,michigan-wolverines,usc-trojans,penn-state-nittany-lions,washington-huskies,ohio-state-buckeyes,notre-dame-fighting-irish,oregon-ducks,lsu-tigers,alabama-crimson-tide,utah-utes,ole-miss-rebels,oregon-state-beavers,north-carolina-tar-heels,duke-blue-devils,colorado-buffaloes,oklahoma-sooners,miami-fl-hurricanes,florida-gators,tennessee-volunteers,missouri-tigers,iowa-hawkeyes,washington-state-cougars
stephen-hargis,2023,4,georgia-bulldogs,michigan-wolverines,ohio-state-buckeyes,florida-state-seminoles,washington-huskies,usc-trojans,texas-longhorns,penn-state-nittany-lions,oregon-ducks,ole-miss-rebels,notre-dame-fighting-irish,lsu-tigers,alabama-crimson-tide,utah-utes,oklahoma-sooners,oregon-state-beavers,colorado-buffaloes,tennessee-volunteers,duke-blue-devils,north-carolina-tar-heels,miami-fl-hurricanes,kentucky-wildcats,tcu-horned-frogs,tulane-green-wave,washington-state-cougars
